"                                                    car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                                     "
" MA-2112308-DBDD5081134B45E28001490952D6A87B";"29.7384";"MA";"Tuntum";"0.4248";"IRU";"PE";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-1487E3FB789D4D6BB49AA70CB7DE4B73";"87.8656";"MA";"Tuntum";"1.2552";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-9CEB797B1FCB4041A60F42E0F46CCF18";"41.1821";"MA";"Tuntum";"0.5883";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-CCF98AAB02684620A73FDBC0DC19A0EF";"26.0312";"MA";"Tuntum";"0.3719";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-6B5D73870F5542F5BEDF3C8923DFF038";"27.0284";"MA";"Tuntum";"0.3861";"IRU";"AT";"Aguardando análise"
" MA-2112308-FA2F3A7C379A426B9AF8F23FEDD18F8C";"32.2505";"MA";"Tuntum";"0.4607";"IRU";"AT";"Aguardando analise"
" MA-2112308-6826F41A93F04A108E623F61DBD85873";"21.8429";"MA";"Tuntum";"0.3120";"IRU";"AT";"Aguardando analise"
" MA-2112308-71281B57CC64438C91872D78E85064D8";"23.5555";"MA";"Tuntum";"0.3365";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-7D8FFEFFECAC40AD90C48724ADB56B9C";"25.4602";"MA";"Tuntum";"0.3637";"IRU";"AT";"Aguardando análise"
" MA-2112308-30BEF33302944355A481C07DD84B20E3";"175.9809";"MA";"Tuntum";"2.5140";"IRU";"AT";"Aguardando análise"
" MA-2112308-69D87ED17EB94D81B35E80DB05EF4207";"77.3487";"MA";"Tuntum";"1.1050";"IRU";"AT";"Aguardando análise"
" MA-2112308-0669D27188574234AFD09C4B35BAA48A";"23.6405";"MA";"Tuntum";"0.3377";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-E855EDB35A2C4D0E8B92CED37D242644";"120.9231";"MA";"Tuntum";"1.7275";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-CE5CAA3B75F7495ABCFA5AAE557B90BB";"42.1047";"MA";"Tuntum";"0.6015";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MA-2112308-C9F013D6F12B4519AD26E26651A948D9";"100.4344";"MA";"Tuntum";"1.4348";"IRU";"AT";"Aguardando análise"
" MA-2112308-D05416A47B04403EBC84FCFF9098612C";"8.5564";"MA";"Tuntum";"0.1222";"IRU";"AT";"Aguardando análise"
" MA-2112308-BA235883C4FA4ACBAC8A6E9B27DAD520";"44.7315";"MA";"Tuntum";"0.6390";"IRU";"AT";"Aguardando análise"
" MA-2112308-55C176A12CD445C4869380B78C3A45FD";"12.8828";"MA";"Tuntum";"0.1840";"IRU";"AT";"Aguardando analise"
" MA-2112308-3C3B94B9F6DE4D569C266D5ED5A43538";"11.3675";"MA";"Tuntum";"0.1624";"IRU";"AT";"Aguardando analise"
" MA-2112308-50BC817E712C4BFC946CC4247993711F";"11.6677";"MA";"Tuntum";"0.1667";"IRU";"AT";"Aguardando analise"
" MA-2112308-B37E6ED7ED144B76902E3BCBE8A246BD";"17.2627";"MA";"Tuntum";"0.2466";"IRU";"AT";"Aguardando análise"
" MA-2112308-B470C97B85024AA0A57BF4196BD587D6";"38.8167";"MA";"Tuntum";"0.5545";"IRU";"AT";"Aguardando análise"
" MA-2112308-C85C997050F04BBD877EF14BAD885BFA";"26.5749";"MA";"Tuntum";"0.3796";"IRU";"AT";"Aguardando analise"
" MA-2112308-2D0EB934BEC24AFEA8B4143DF3107D96";"24.1762";"MA";"Tuntum";"0.3454";"IRU";"AT";"Aguardando análise"
" MA-2112308-9DF02151B85545BFB146E4A73609A494";"13.6188";"MA";"Tuntum";"0.1946";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
