"                                       car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                       "
" TO-1710706-3824C53CC1AC44F2A5F2984FCC16BB56";"89.3425";"TO";"Itaguatins";"1.1168";"IRU";"AT";"Aguardando analise"
" TO-1710706-9504E311439E40578956F4E45173EF01";"14.2984";"TO";"Itaguatins";"0.1787";"IRU";"AT";"Aguardando análise"
" TO-1710706-40DB31A67FC24B809432288CE7A3DDFE";"218.2863";"TO";"Itaguatins";"2.7286";"IRU";"AT";"Aguardando análise"
" TO-1710706-EB25A9485127468CA0E251D7F6DB3C53";"22.7862";"TO";"Itaguatins";"0.2848";"IRU";"AT";"Aguardando análise"
" TO-1710706-3C7CB96279EA416EAB0ED9C49E45393E";"33.9246";"TO";"Itaguatins";"0.4241";"IRU";"AT";"Aguardando análise"
" TO-1710706-B5A17942149140D481BF6F44F879FC4C";"28.1693";"TO";"Itaguatins";"0.3521";"IRU";"AT";"Aguardando análise"
" TO-1710706-B2976D14D14C49BFA7EE787143216E20";"32.6483";"TO";"Itaguatins";"0.4081";"IRU";"AT";"Aguardando analise"
" TO-1710706-8C2C8E62C5A04E799682AA8B90FA06C8";"111.8609";"TO";"Itaguatins";"1.3983";"IRU";"AT";"Aguardando análise"
" TO-1710706-1F8B677751DE43E289BB6825D110FCB1";"195.5395";"TO";"Itaguatins";"2.4442";"IRU";"AT";"Aguardando analise"
" TO-1710706-B1FB83EE61C24E8AAF5E35D273210298";"181.1538";"TO";"Itaguatins";"2.2644";"IRU";"AT";"Aguardando analise"
" TO-1710706-9647F7245B5F47A9AC84BF49F3E014BE";"112.2787";"TO";"Itaguatins";"1.4035";"IRU";"AT";"Aguardando análise"
" TO-1710706-A636FD47FF714C6EB5250B8C2579DF42";"0.2369";"TO";"Itaguatins";"0.0030";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1710706-B3EC9CB7D8AC40688A0D12326AA6811A";"25.9208";"TO";"Itaguatins";"0.3240";"IRU";"AT";"Aguardando análise"
" TO-1710706-E101DBDE66B443BD8963085321A32C78";"46.6086";"TO";"Itaguatins";"0.5826";"IRU";"AT";"Aguardando analise"
" TO-1710706-E0295D59EA364B7ABF08BD51A57B67AF";"23.7831";"TO";"Itaguatins";"0.2973";"IRU";"AT";"Aguardando analise"
" TO-1710706-AEF9CA057A474E47A981F25CD76AF98F";"111.7308";"TO";"Itaguatins";"1.3966";"IRU";"AT";"Aguardando analise"
" TO-1710706-F988423DB5EE42A4B6BB53FF377463C6";"27.3276";"TO";"Itaguatins";"0.3458";"IRU";"AT";"Aguardando analise"
" TO-1710706-5667AD3629E5436BABC2A564D862CD75";"57.3698";"TO";"Itaguatins";"0.7179";"IRU";"AT";"Aguardando analise"
" TO-1710706-EB963C95012447978526B2FC58C9E11D";"22.2416";"TO";"Itaguatins";"0.2780";"IRU";"AT";"Aguardando analise"
" TO-1710706-213A7554F56641839FF9C6FC3A591880";"2.2633";"TO";"Itaguatins";"0.0283";"IRU";"AT";"Aguardando analise"
" TO-1710706-08C0D5224E0644389F8578831CBB638B";"0.0481";"TO";"Itaguatins";"0.0006";"IRU";"AT";"Aguardando analise"
" TO-1710706-6C1B8F91E38F44D595426CAF676BEBBB";"59.3384";"TO";"Itaguatins";"0.7417";"IRU";"AT";"Aguardando análise"
" TO-1710706-AAF0AC36F1BD4AA5B82A7A22AB6C877F";"60.7396";"TO";"Itaguatins";"0.7592";"IRU";"AT";"Aguardando análise"
" TO-1710706-E87E055B8FE04ECA9A439DA0C8343395";"0.0310";"TO";"Itaguatins";"0.0004";"IRU";"AT";"Aguardando analise"
" TO-1710706-1EF266523B2948ADA377586A741CF884";"0.0463";"TO";"Itaguatins";"0.0006";"IRU";"AT";"Aguardando analise"
" TO-1710706-330AB76A56354CC98EC6DE70F3D35092";"0.0399";"TO";"Itaguatins";"0.0005";"IRU";"AT";"Aguardando analise"
" TO-1710706-60539A0AC81E4D77A31BC3CF785AD5C9";"0.4340";"TO";"Itaguatins";"0.0054";"IRU";"AT";"Aguardando analise"
" TO-1710706-BC91FB5D929E42578AC477403EF345E0";"0.0398";"TO";"Itaguatins";"0.0005";"IRU";"AT";"Aguardando analise"
" TO-1710706-FA6C0210C0CB4C94909A5E77A5E29FA0";"0.0315";"TO";"Itaguatins";"0.0004";"IRU";"AT";"Aguardando analise"
" TO-1710706-0325E871BEF04D1C9E51CBF5ADCD9E4A";"0.0320";"TO";"Itaguatins";"0.0004";"IRU";"AT";"Aguardando analise"
" TO-1710706-D9D342339FDB4523B163FFD3CC719593";"2.5843";"TO";"Itaguatins";"0.0323";"IRU";"AT";"Aguardando analise"
" TO-1710706-904E04D453DA4F8EA3CBC2F8E6F87D12";"0.0402";"TO";"Itaguatins";"0.0005";"IRU";"AT";"Aguardando analise"
" TO-1710706-090C2D63AC2E49E1B21B746978E94183";"52.6112";"TO";"Itaguatins";"0.6576";"IRU";"AT";"Aguardando analise"
" TO-1710706-33D861C95F3849D8AF484B41B8CF7F20";"43.8175";"TO";"Itaguatins";"0.5477";"IRU";"AT";"Aguardando analise"
