"                                                   car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                                   "
" GO-5207105-D8DA299F96094F32B1F67319072DEADB";"339.7068";"GO";"Diorama";"10.3441";"IRU";"AT";"Aguardando analise"
" GO-5207105-766969CB08AB4142BF95FCAE484D30AA";"133.2805";"GO";"Diorama";"2.6656";"IRU";"AT";"Aguardando analise"
" GO-5207105-40E2602249734EE59C7F51ACA8BCB842";"24.1752";"GO";"Diorama";"0.5803";"IRU";"AT";"Aguardando análise"
" GO-5207105-E69FFC45F1FE413FB31BED87D153A49B";"85.1550";"GO";"Diorama";"1.7031";"IRU";"AT";"Aguardando analise"
" GO-5207105-933223041D5943DF9F2A628A9DB19E2E";"372.1316";"GO";"Diorama";"7.4426";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5207105-08B64B5810EF4564ACF8A980FB82A92E";"29.0296";"GO";"Diorama";"0.5806";"IRU";"AT";"Aguardando analise"
" GO-5207105-9B9EF7B9EE72465F9CBDF0EE08E9A392";"107.7931";"GO";"Diorama";"2.1559";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5207105-DEACEF7CB6CC4CEDA13608199F5DF2FB";"91.9657";"GO";"Diorama";"1.8393";"IRU";"AT";"Aguardando analise"
" GO-5207105-3E44DFD91B5042E4950D7355E094424D";"159.7904";"GO";"Diorama";"3.3737";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5207105-11C3B85C370249EAB8B8739C8B9AF3DB";"33.8800";"GO";"Diorama";"0.6788";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5207105-BD846882BAB1401895C0C931F827AF66";"28.2466";"GO";"Diorama";"0.5649";"IRU";"AT";"Aguardando análise"
" GO-5207105-94558791148B47A9925B340178867422";"194.9378";"GO";"Diorama";"3.8988";"IRU";"AT";"Aguardando analise"
" GO-5207105-242EC7F02A5544C29CD0E49C3981FCEF";"11.4342";"GO";"Diorama";"0.2287";"IRU";"AT";"Aguardando analise"
" GO-5207105-071203E1B80B47BBB2C782C4E8DBDF5C";"14.3909";"GO";"Diorama";"0.2878";"IRU";"AT";"Aguardando analise"
" GO-5207105-635700FB6881462FB6B5F5943CC2B38C";"124.3485";"GO";"Diorama";"2.4870";"IRU";"AT";"Aguardando análise"
" GO-5207105-1AE33C1D26BF4FA4B2F7E6D8BC41CE2B";"31.6341";"GO";"Diorama";"0.7000";"IRU";"AT";"Aguardando análise"
" GO-5207105-97EBBA432B1C46DF958E67397128FB56";"180.9397";"GO";"Diorama";"3.6188";"IRU";"AT";"Aguardando analise"
" GO-5207105-916961AECF4A4A55A82DC37D1F6605BF";"87.1605";"GO";"Diorama";"2.1915";"IRU";"AT";"Aguardando análise"
" GO-5207105-6D800E728BC345AAB6327464B2BA1028";"24.1958";"GO";"Diorama";"0.4839";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5207105-C601074C166F4CD7A3DF95CC02661844";"551.3918";"GO";"Diorama";"17.4945";"IRU";"PE";"Aguardando analise"
" GO-5207105-876EBC9E638A43129B1B37602EF4612E";"42.6312";"GO";"Diorama";"0.8526";"IRU";"AT";"Aguardando analise"
" GO-5207105-243C8E07DAD94D6C9A4A6E4E1BFF1D41";"214.3391";"GO";"Diorama";"4.2868";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5207105-BCC66300D6E84921A7D2607E0AAE5FCF";"469.1758";"GO";"Diorama";"9.3835";"IRU";"AT";"Aguardando analise"
" GO-5207105-52AA3AE81E274D70A8EF9A4A7BEE1003";"5.6802";"GO";"Diorama";"0.1136";"IRU";"AT";"Aguardando analise"
" GO-5207105-4EEA5CCD4DCA409CA1477FC9C48BCAE7";"4.8330";"GO";"Diorama";"0.0967";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5207105-14B36D9FA7E742C4AAC66F8741E5A434";"70.8585";"GO";"Diorama";"1.4172";"IRU";"AT";"Aguardando analise"
