"                                     car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                      "
" MS-5007505-3F6F323F6E1140E4AFFA7484766ECAEC";"65.1335";"MS";"Rochedo";"1.8700";"IRU";"AT";"Aguardando analise"
" MS-5007505-BB568421C049440FBB0176CE1037D023";"30.0296";"MS";"Rochedo";"0.8600";"IRU";"AT";"Aguardando analise"
" MS-5007505-A170F1238F72436FB17DED96DBBC6701";"25.0275";"MS";"Rochedo";"0.7200";"IRU";"AT";"Aguardando analise"
" MS-5007505-63BBA27FBAE64D84B84B974B2F9E7AA8";"6.3796";"MS";"Rochedo";"0.1800";"IRU";"AT";"Aguardando analise"
" MS-5007505-C286E06B822B4BF89DDD4E7F657F9BC7";"111.6477";"MS";"Rochedo";"3.1800";"IRU";"AT";"Aguardando analise"
" MS-5007505-C7A21F8F6A5D4AB0ADBE45B62EE5C565";"100.7250";"MS";"Rochedo";"2.8800";"IRU";"AT";"Aguardando analise"
" MS-5007505-E606FE5041F8406B8107FFE81096BA8A";"72.2597";"MS";"Rochedo";"2.0600";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5007505-FEBB6D6ADAA34550ACFEE7AA01AE16F1";"17.8119";"MS";"Rochedo";"0.5100";"IRU";"AT";"Aguardando analise"
" MS-5007505-820E33CD456A4C87B050167FB0646D21";"7.3201";"MS";"Rochedo";"0.2100";"IRU";"AT";"Aguardando analise"
" MS-5007505-5E37BB1E88724F24A50F7026A8EDCF87";"17.8967";"MS";"Rochedo";"0.5100";"IRU";"AT";"Aguardando analise"
" MS-5007505-55E09C87385847AE99C4937B2FC239E9";"17.3858";"MS";"Rochedo";"0.5000";"IRU";"AT";"Aguardando analise"
" MS-5007505-5E34DE1260DC424DB64DDFD3D7352988";"45.3016";"MS";"Rochedo";"1.2900";"IRU";"AT";"Aguardando analise"
" MS-5007505-A71814543D2B4B30A954F2A4D16518D9";"18.1360";"MS";"Rochedo";"0.5200";"IRU";"AT";"Aguardando analise"
" MS-5007505-4D0C43CBEDF346ADABCADAE0A4BC2F6A";"252.6366";"MS";"Rochedo";"7.2300";"IRU";"AT";"Aguardando analise"
" MS-5007505-D2B5823F323D45159933B8BAF6DF3D88";"17.9457";"MS";"Rochedo";"0.5100";"IRU";"AT";"Aguardando analise"
" MS-5007505-C6E248C706EA480A8AF5147D57ADB518";"18.0946";"MS";"Rochedo";"0.5200";"IRU";"AT";"Aguardando analise"
" MS-5007505-522E51320B764C81A519734FCF867780";"176.0107";"MS";"Rochedo";"5.0200";"IRU";"AT";"Aguardando analise"
" MS-5007505-6250DF690D5846659BB3736AF4DC3BFC";"414.3613";"MS";"Rochedo";"11.8200";"IRU";"AT";"Aguardando analise"
" MS-5007505-356A93BF7E56404EB3AACF1D6D977475";"43.9219";"MS";"Rochedo";"1.2700";"IRU";"AT";"Aguardando analise"
" MS-5007505-1A19C6F09BFC463D881A860E34892E6A";"64.2145";"MS";"Rochedo";"1.8300";"IRU";"AT";"Aguardando analise"
" MS-5007505-1FD6D2A909F84BD9B8F7D7C6ED5CE400";"9.6631";"MS";"Rochedo";"0.2800";"IRU";"AT";"Aguardando analise"
