"                                      car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                       "
" MS-5002605-1CD3F9AB5DA7477DB8A7E85D5D6DF197";"174.0000";"MS";"Camapuã";"2.4800";"IRU";"AT";"Aguardando analise"
" MS-5002605-CB482139C229466489DD1BFCD873A328";"115.0043";"MS";"Camapuã";"1.6400";"IRU";"AT";"Aguardando analise"
" MS-5002605-C741F19CB0C64A08A3FD0CB8094AB452";"177.0144";"MS";"Camapuã";"2.5200";"IRU";"AT";"Aguardando analise"
" MS-5002605-F156E2B1764844D9938900CAD198EDBE";"106.6745";"MS";"Camapuã";"1.5200";"IRU";"AT";"Aguardando analise"
" MS-5002605-115F3E6CF97E432E8314CBC194141A58";"177.0349";"MS";"Camapuã";"2.5200";"IRU";"AT";"Aguardando analise"
" MS-5002605-1F62F331E12A4FCCB2DEFF8957EB1C04";"28.1392";"MS";"Camapuã";"0.4000";"IRU";"AT";"Aguardando analise"
" MS-5002605-24B0BC35B69E4D6B880B6E5D2F67DB01";"197.0803";"MS";"Camapuã";"2.8100";"IRU";"AT";"Aguardando analise"
" MS-5002605-F9501987B5374117B45008F98121D07B";"18.9597";"MS";"Camapuã";"0.2700";"IRU";"AT";"Aguardando analise"
" MS-5002605-C038EEC5DC914CB2B84ECFBABDFB5DB0";"68.2131";"MS";"Camapuã";"0.9700";"IRU";"AT";"Aguardando analise"
" MS-5002605-B36C3A6FF9EC446CAD13046CA8A9E04C";"18.9696";"MS";"Camapuã";"0.2700";"IRU";"AT";"Aguardando analise"
" MS-5002605-50CD5B2F51154D93A2AF737A5120B209";"119.2977";"MS";"Camapuã";"1.7100";"IRU";"AT";"Aguardando analise"
" MS-5002605-63D704546EF7407192EEA6F012C8055E";"177.0007";"MS";"Camapuã";"2.5200";"IRU";"AT";"Aguardando analise"
" MS-5002605-D472D1BFE87E4D96B0F74F24760B0399";"176.8153";"MS";"Camapuã";"2.5200";"IRU";"AT";"Aguardando analise"
" MS-5002605-35BD5CAE9F69480AAEA6BFD8DF1E4C55";"177.0096";"MS";"Camapuã";"2.5300";"IRU";"AT";"Aguardando analise"
" MS-5002605-03B1F349FD1349B59E5D58FB3495F7C9";"64.4299";"MS";"Camapuã";"0.9200";"IRU";"AT";"Aguardando analise"
