"                                       car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                       "
" MG-3133402-EDB43D90E26D4F3F9AE4C83B9B21BFFD";"55.6599";"MG";"Itapagipe";"1.8553";"IRU";"AT";"Aguardando análise"
" MG-3133402-E9A192489395455482A0B3BD11651FA4";"10.8742";"MG";"Itapagipe";"0.3625";"IRU";"AT";"Aguardando análise"
" MG-3133402-7BA868ECB90649B29EC383ED57961008";"136.9134";"MG";"Itapagipe";"4.5638";"IRU";"AT";"Aguardando analise"
" MG-3133402-FF025426B3964C4BBC1B5636096774F0";"14.1772";"MG";"Itapagipe";"0.4726";"IRU";"AT";"Aguardando analise"
" MG-3133402-F018E31D0A7449A48B2853FCD5446FDC";"20.5491";"MG";"Itapagipe";"0.6850";"IRU";"AT";"Aguardando analise"
" MG-3133402-836ACDE18F894D4581E2122B15AE263E";"29.5275";"MG";"Itapagipe";"0.9842";"IRU";"AT";"Aguardando análise"
" MG-3133402-A9027DA493E04C14A704EB2820A34032";"33.4787";"MG";"Itapagipe";"1.1160";"IRU";"AT";"Aguardando análise"
" MG-3133402-6EBE19A0C024416C9682329D706AA16D";"39.2250";"MG";"Itapagipe";"1.3075";"IRU";"AT";"Aguardando analise"
" MG-3133402-BE897F0EFBDA4F31B8B38387B28904FE";"17.1946";"MG";"Itapagipe";"0.5732";"IRU";"AT";"Aguardando analise"
" MG-3133402-AA47591DFDBD4F928748EF4ACD68BEC4";"18.3601";"MG";"Itapagipe";"0.6120";"IRU";"AT";"Aguardando análise"
" MG-3133402-3938ECDECB854C369A67AA69460705EF";"18.6075";"MG";"Itapagipe";"0.6202";"IRU";"AT";"Aguardando análise"
" MG-3133402-6171AE2B2B764FD1AE5AF7B3FD2838EE";"16.9562";"MG";"Itapagipe";"0.5652";"IRU";"AT";"Aguardando análise"
" MG-3133402-ABD2FB51B6BE48CEA5EFA56998E72DFF";"170.1175";"MG";"Itapagipe";"5.6706";"IRU";"AT";"Aguardando analise"
" MG-3133402-8371F91754E040858BAD3EA45FEBC39C";"56.0546";"MG";"Itapagipe";"1.8685";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3133402-8DC682D194FC44B7AF876D793A5D1EB2";"10.3190";"MG";"Itapagipe";"0.3440";"IRU";"AT";"Aguardando análise"
" MG-3133402-012020F5789C4347A41D0AF4A8443981";"62.9636";"MG";"Itapagipe";"2.0988";"IRU";"AT";"Aguardando análise"
" MG-3133402-1924AE2FBDC741E4BA208C3C6028947D";"20.3039";"MG";"Itapagipe";"0.6768";"IRU";"AT";"Aguardando análise"
" MG-3133402-EA69FF5F962843E38DB49C44CCE28623";"15.8006";"MG";"Itapagipe";"0.5267";"IRU";"AT";"Aguardando analise"
" MG-3133402-EBD649BC09C34BCEB6D1E9B78CA778CA";"24.2000";"MG";"Itapagipe";"0.8067";"IRU";"AT";"Aguardando análise"
" MG-3133402-EC6E23B401B044CFAA72046A5853CD1B";"91.9712";"MG";"Itapagipe";"3.0657";"IRU";"AT";"Aguardando análise"
" MG-3133402-95097A9F2D05408597C2FD4DE69C16AF";"45.9802";"MG";"Itapagipe";"1.5327";"IRU";"AT";"Aguardando análise"
" MG-3133402-0132C9D0F56A47B9BD720965849DF3A8";"84.9266";"MG";"Itapagipe";"2.8309";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3133402-D7662481AA994B3381E71E839ED644BC";"55.0628";"MG";"Itapagipe";"1.8354";"IRU";"AT";"Aguardando analise"
" MG-3133402-5270DA684B644FCC9759F16E41F95E24";"19.2661";"MG";"Itapagipe";"0.6422";"IRU";"AT";"Aguardando análise"
" MG-3133402-D87DD5D42D2C4151BE4D7E9E14C2F7CE";"77.6443";"MG";"Itapagipe";"2.5881";"IRU";"AT";"Aguardando analise"
" MG-3133402-E03CD07D17C74E248857FD478A6869B9";"13.2961";"MG";"Itapagipe";"0.4432";"IRU";"AT";"Aguardando analise"
" MG-3133402-6806799AC6AC43F2AD3D6B503D6D03FB";"23.5191";"MG";"Itapagipe";"0.7840";"IRU";"AT";"Aguardando analise"
" MG-3133402-02ABD79EB70B4936A90D7B5A94695561";"2.9859";"MG";"Itapagipe";"0.0995";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3133402-06B39C78435D4817A25CAFFBD488C6CD";"92.4785";"MG";"Itapagipe";"3.0826";"IRU";"AT";"Aguardando analise"
" MG-3133402-1C8FBABD95954E19A78A4F5A444DED9B";"15.9358";"MG";"Itapagipe";"0.5312";"IRU";"AT";"Aguardando analise"
" MG-3133402-31F34785D5A349E58799EC2A324DE149";"127.3162";"MG";"Itapagipe";"4.2439";"IRU";"AT";"Aguardando analise"
" MG-3133402-6ACB2BE8DCA64740989EB22EF85D43C1";"36.7598";"MG";"Itapagipe";"1.2300";"IRU";"AT";"Aguardando análise"
" MG-3133402-F344D2161D2F48C3BFC94403878AED3B";"3.1007";"MG";"Itapagipe";"0.2000";"IRU";"AT";"Aguardando análise"
" MG-3133402-004123766DDA4D1BBC6D77272AC8CAAB";"87.3823";"MG";"Itapagipe";"2.9127";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3133402-056D180DFC734F9BB397A24EFE85B2B8";"26.8719";"MG";"Itapagipe";"0.9000";"IRU";"AT";"Aguardando análise"
" MG-3133402-4C69C38345024556B4971D831AB8CF82";"18.7311";"MG";"Itapagipe";"0.6300";"IRU";"AT";"Aguardando análise"
" MG-3133402-35D1B2447F434A73BB514354AEBA8AF7";"32.9766";"MG";"Itapagipe";"1.0992";"IRU";"AT";"Aguardando analise"
" MG-3133402-59001F1B978243E0950FA50D6789F567";"14.1379";"MG";"Itapagipe";"0.4713";"IRU";"AT";"Aguardando analise"
" MG-3133402-B1276F5DF3EF4706A6384BD25BFAD668";"44.5479";"MG";"Itapagipe";"1.4849";"IRU";"AT";"Aguardando analise"
" MG-3133402-E8009E58277747B59F77CD8120576856";"4.5580";"MG";"Itapagipe";"0.1500";"IRU";"AT";"Aguardando análise"
" MG-3133402-056BF81CCD5A4ADDA9917ADCC92B5949";"45.9773";"MG";"Itapagipe";"1.5326";"IRU";"AT";"Aguardando analise"
" MG-3133402-0C4BBC724FA648B7B082CC02FB1C917E";"75.8403";"MG";"Itapagipe";"2.5280";"IRU";"AT";"Aguardando analise"
" MG-3133402-2DB5EAECAE954B1495C89CEA95F2D9E9";"29.3011";"MG";"Itapagipe";"0.9800";"IRU";"AT";"Aguardando análise"
" MG-3133402-90AC6F6798774F1F8B8B608727C0496B";"72.4032";"MG";"Itapagipe";"2.4200";"IRU";"AT";"Aguardando análise"
" MG-3133402-0309886887C544AE96CF7F5A0AB1EA85";"93.2867";"MG";"Itapagipe";"3.1200";"IRU";"AT";"Aguardando análise"
" MG-3133402-B2B9367878454829B469D54CA167F973";"43.5600";"MG";"Itapagipe";"1.4500";"IRU";"AT";"Aguardando análise"
" MG-3133402-A02CDA8C6F23482686F832824EB0469A";"133.6690";"MG";"Itapagipe";"4.4800";"IRU";"AT";"Aguardando análise"
" MG-3133402-7480E5785D4045D79CE17E43EFF9E067";"48.4300";"MG";"Itapagipe";"1.6100";"IRU";"AT";"Aguardando análise"
" MG-3133402-3CAF6CE603A54EF0B0F8DAFB0302509E";"135.3086";"MG";"Itapagipe";"4.5103";"IRU";"AT";"Aguardando analise"
" MG-3133402-4606913DAC8F44398A2D3E3CF449435A";"83.0205";"MG";"Itapagipe";"2.7673";"IRU";"AT";"Aguardando analise"
" MG-3133402-26172D4ABC8747638CA2406E31C4E935";"92.6689";"MG";"Itapagipe";"3.0890";"IRU";"AT";"Aguardando analise"
" MG-3133402-3F46296E9D704881A42791D672CAAB8E";"23.4193";"MG";"Itapagipe";"0.7806";"IRU";"AT";"Aguardando analise"
" MG-3133402-CB82E5DA1591472DAD5285B7E6C12BBD";"43.8137";"MG";"Itapagipe";"1.4605";"IRU";"AT";"Aguardando analise"
" MG-3133402-E26D499B6DB44EFF8C81DD995F97800C";"38.0757";"MG";"Itapagipe";"1.2800";"IRU";"AT";"Aguardando análise"
" MG-3133402-C9760302215C4F2193DFD41F6E2342B1";"9.9359";"MG";"Itapagipe";"0.3312";"IRU";"AT";"Aguardando analise"
" MG-3133402-C99541750963494CBF985ACB8343A1EE";"33.8705";"MG";"Itapagipe";"1.1290";"IRU";"AT";"Aguardando analise"
" MG-3133402-BBB21843D3BA477E81DA045BDFA5A5DD";"32.7893";"MG";"Itapagipe";"1.0930";"IRU";"AT";"Aguardando analise"
" MG-3133402-84B2D195D51C487588521CDD1F781973";"34.4673";"MG";"Itapagipe";"1.1489";"IRU";"AT";"Aguardando analise"
" MG-3133402-156652D547CC477D8BD08430AFD96CAB";"19.3045";"MG";"Itapagipe";"0.6435";"IRU";"AT";"Aguardando analise"
" MG-3133402-F4B1B4DD7C9747AB9FF937F4FC46C52C";"35.3957";"MG";"Itapagipe";"1.1799";"IRU";"AT";"Aguardando analise"
" MG-3133402-4218F4E0B5DA43E1B02B750B4EB4360A";"9.7721";"MG";"Itapagipe";"0.3257";"IRU";"AT";"Aguardando analise"
" MG-3133402-6C5895B3FEB544AEAA6FD388DB29ADA5";"116.3151";"MG";"Itapagipe";"3.8772";"IRU";"AT";"Aguardando analise"
" MG-3133402-E3DEFDFB80154C4D9CF6ADCAD0FABA79";"39.8398";"MG";"Itapagipe";"1.3280";"IRU";"AT";"Aguardando analise"
" MG-3133402-536C7FEECDD3405DA491F55291756AE6";"16.3203";"MG";"Itapagipe";"0.5440";"IRU";"AT";"Aguardando analise"
" MG-3133402-4D83FAAA81194F66A006EFACAD33F2B9";"459.1819";"MG";"Itapagipe";"15.3061";"IRU";"AT";"Aguardando analise"
" MG-3133402-321D8F8BC9DD45B6BA5E36DEEE13294D";"7.5702";"MG";"Itapagipe";"0.2523";"IRU";"AT";"Aguardando analise"
" MG-3133402-A00BD8499E8642A3B26CE331A029744E";"36.9066";"MG";"Itapagipe";"1.2302";"IRU";"AT";"Aguardando analise"
" MG-3133402-0DDD7328554040E38E8CB0934F443426";"69.4370";"MG";"Itapagipe";"2.3146";"IRU";"AT";"Aguardando analise"
" MG-3133402-951C60D0719A4000911AF38F9405B4DA";"42.5449";"MG";"Itapagipe";"1.4182";"IRU";"AT";"Aguardando analise"
" MG-3133402-8587DAF717CD49EC9372E86484570044";"43.3139";"MG";"Itapagipe";"1.4500";"IRU";"AT";"Aguardando análise"
" MG-3133402-00F4F642DCEC4E3F9663DE4E2AE3C468";"151.6297";"MG";"Itapagipe";"5.0543";"IRU";"AT";"Aguardando analise"
" MG-3133402-7465CD9F86F5467FBC80CE106C5577E9";"25.4982";"MG";"Itapagipe";"0.8499";"IRU";"AT";"Aguardando analise"
" MG-3133402-F943E803B5B24E0D9155EB0DE8ED1CEC";"73.0860";"MG";"Itapagipe";"2.4362";"IRU";"AT";"Aguardando analise"
" MG-3133402-91AEC92FBCC8439AAA02E1E877D44E8B";"11.2892";"MG";"Itapagipe";"0.3763";"IRU";"AT";"Aguardando analise"
" MG-3133402-8680AEACCEC249548828EC749DE6D12C";"21.3185";"MG";"Itapagipe";"0.7106";"IRU";"AT";"Aguardando analise"
" MG-3133402-4625FE3589164D609D27FDDBF5CC7B13";"21.2739";"MG";"Itapagipe";"0.7100";"IRU";"AT";"Aguardando análise"
" MG-3133402-0FDC0CDAACD149978C40DA293F1E970A";"84.2954";"MG";"Itapagipe";"2.8098";"IRU";"AT";"Aguardando analise"
" MG-3133402-11606C8DCDB9461C9EB4153828FFA498";"25.2047";"MG";"Itapagipe";"0.8402";"IRU";"AT";"Aguardando analise"
" MG-3133402-1FCEAEA3F4F2426F8A97BD9940C761DE";"39.8633";"MG";"Itapagipe";"1.3400";"IRU";"AT";"Aguardando análise"
" MG-3133402-BED512222D9648C295F57905A6AF4BAC";"110.5991";"MG";"Itapagipe";"3.6866";"IRU";"AT";"Aguardando analise"
" MG-3133402-9030A5D1D5594AF69F016A1187FBD5F8";"59.8126";"MG";"Itapagipe";"1.9938";"IRU";"AT";"Aguardando analise"
