"                                       car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                       "
" MS-5004908-7D603E94D9A749AD9D005F44BFB258EB";"9.8843";"MS";"Jaraguari";"0.2800";"IRU";"AT";"Aguardando analise"
" MS-5004908-3BC95CA360D149558F231898B11A2120";"12.5103";"MS";"Jaraguari";"0.3600";"IRU";"AT";"Aguardando analise"
" MS-5004908-84B422EDA83B40898B75428073765578";"8.2294";"MS";"Jaraguari";"0.2300";"IRU";"AT";"Aguardando analise"
" MS-5004908-7ED717DE795E4DB5BD2E0DB606605086";"136.8053";"MS";"Jaraguari";"3.9000";"IRU";"AT";"Aguardando analise"
" MS-5004908-F4556A652A6C46A4B031A49D323071E9";"1.5713";"MS";"Jaraguari";"0.0500";"IRU";"AT";"Aguardando analise"
" MS-5004908-536CED6AFF344A63A5950B21A0BC153F";"8.4901";"MS";"Jaraguari";"0.2500";"IRU";"AT";"Aguardando analise"
" MS-5004908-5AECBE4E1C1B4A67966570861B00344B";"6.4034";"MS";"Jaraguari";"0.1800";"IRU";"AT";"Aguardando analise"
" MS-5004908-A2B751B20BE7498CBC2A4A350713B06A";"2.2720";"MS";"Jaraguari";"0.0600";"IRU";"AT";"Aguardando analise"
" MS-5004908-F050B35120C7457D87E9FC5E7205462C";"7.3064";"MS";"Jaraguari";"0.2100";"IRU";"AT";"Aguardando analise"
" MS-5004908-6D4B4FFBA847418F9C8E6945F8C2CF6C";"12.6620";"MS";"Jaraguari";"0.3600";"IRU";"AT";"Aguardando analise"
" MS-5004908-40CC7E9DA5BD45A68C61647F0092CE09";"4.0267";"MS";"Jaraguari";"0.1100";"IRU";"AT";"Aguardando analise"
" MS-5004908-2A0438DEA09A4481982530F7A1F41562";"72.2950";"MS";"Jaraguari";"2.0600";"IRU";"AT";"Aguardando analise"
" MS-5004908-693D5B0003C04B08BE56A9655C0682EA";"13.5728";"MS";"Jaraguari";"0.3900";"IRU";"AT";"Aguardando analise"
