"                                         car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" MS-5002704-228A2CC831134BD8A9EE7AD9998683ED";"5.0500";"MS";"Campo Grande";"0.3400";"IRU";"AT";"Aguardando analise"
" MS-5002704-4280020FAA794BF0B9FD689B11C8BD38";"2.5973";"MS";"Campo Grande";"0.1700";"IRU";"AT";"Aguardando analise"
" MS-5002704-39968F07D51E4AB4889FE3D73328D016";"58.8081";"MS";"Campo Grande";"3.9200";"IRU";"AT";"Aguardando analise"
" MS-5002704-C37126D1D9D54B40A08ABBB98F43C16B";"3.0552";"MS";"Campo Grande";"0.2000";"IRU";"AT";"Aguardando analise"
" MS-5002704-48852439272E4EAEBB6465568531B108";"13.3792";"MS";"Campo Grande";"0.8900";"IRU";"AT";"Aguardando analise"
" MS-5002704-2233F7AA46284F41B4F2D1C43BFA5EF1";"2.0518";"MS";"Campo Grande";"0.1400";"IRU";"AT";"Aguardando analise"
" MS-5002704-337406D5F6A2473396543624B701E0B1";"7.7453";"MS";"Campo Grande";"0.5100";"IRU";"AT";"Aguardando analise"
" MS-5002704-ABCFCF060D8C46ED9F40AA0F95B31BA1";"12.9178";"MS";"Campo Grande";"0.8400";"IRU";"AT";"Aguardando analise"
" MS-5002704-7CF1CDCF2C36479694C11E0F7500117F";"9.6671";"MS";"Campo Grande";"0.6500";"IRU";"AT";"Aguardando analise"
" MS-5002704-6ADE0FDDAAC34659BA917FA7DB8D6F97";"25.1473";"MS";"Campo Grande";"1.6800";"IRU";"AT";"Aguardando analise"
" MS-5002704-EB43F4E1B2C54DF88E226A817330B784";"7.1697";"MS";"Campo Grande";"0.4800";"IRU";"AT";"Aguardando analise"
" MS-5002704-2FA2DC2D5DA54DAD8BD7B931FD83F120";"2.0640";"MS";"Campo Grande";"0.1400";"IRU";"AT";"Aguardando analise"
" MS-5002704-7B2864DC76E74101ABC6048BF21B271C";"255.1398";"MS";"Campo Grande";"16.7300";"IRU";"AT";"Aguardando analise"
" MS-5002704-8060CB11686947059613E0A30800D93D";"2.0558";"MS";"Campo Grande";"0.1400";"IRU";"AT";"Aguardando analise"
" MS-5002704-F293E86812C144C39B0CB0D2A981F328";"147.1809";"MS";"Campo Grande";"9.7900";"IRU";"AT";"Aguardando analise"
" MS-5002704-B9CA2729EF074FE99A662ECADA0D7875";"3.0282";"MS";"Campo Grande";"0.2000";"IRU";"AT";"Aguardando analise"
" MS-5002704-D44B9E557B6C44E4B6E7DC2142224B28";"2.3454";"MS";"Campo Grande";"0.1600";"IRU";"AT";"Aguardando analise"
" MS-5002704-D4715A4A54A549AA8F87DBB70F211ABE";"277.0667";"MS";"Campo Grande";"18.4400";"IRU";"AT";"Aguardando analise"
" MS-5002704-C49B9058831B4ECEB5596774F34192B1";"2.4336";"MS";"Campo Grande";"0.1600";"IRU";"AT";"Aguardando analise"
" MS-5002704-27235370EFE54C7397C426C479A77DDC";"4.1898";"MS";"Campo Grande";"0.2800";"IRU";"AT";"Aguardando analise"
" MS-5002704-43C6B8F028FE426FBBC0645CA1AF8CF1";"6.9691";"MS";"Campo Grande";"0.4600";"IRU";"AT";"Aguardando analise"
" MS-5002704-C0C5E063BE5D44C7B555C5049E0B6E24";"21.5777";"MS";"Campo Grande";"1.4400";"IRU";"AT";"Aguardando analise"
" MS-5002704-1EAFB81556064F949F0EF627E340DD80";"22.9610";"MS";"Campo Grande";"1.4400";"IRU";"AT";"Aguardando analise"
" MS-5002704-2E0A05EB9427418A982C191999154EC3";"37.7561";"MS";"Campo Grande";"2.5100";"IRU";"AT";"Aguardando analise"
" MS-5008008-5C75E6B1B8F147C895D3316CA3852EF7";"2.0083";"MS";"Campo Grande";"0.0700";"IRU";"AT";"Aguardando analise"
" MS-5002704-82A776FFB04B42639C49C07968DF2E38";"5.4285";"MS";"Campo Grande";"0.3600";"IRU";"AT";"Aguardando analise"
" MS-5002704-66637F87F83643709B798E62AB6E19F0";"955.1132";"MS";"Campo Grande";"63.4800";"IRU";"AT";"Aguardando analise"
" MS-5002704-9A7131F3E8F14E72A020BE8B9305FE54";"3.6542";"MS";"Campo Grande";"0.2400";"IRU";"AT";"Aguardando analise"
