"                                                    car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                                     "
" GO-5201702-6ACE7C6DBA8448B190D72888300F5D48";"9.9281";"GO";"Aragarças";"0.2181";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5201702-EEC3978AE9B44C5FADAA646E5D304EA9";"52.2097";"GO";"Aragarças";"1.1602";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5201702-4F2C836D317946F6AD27861C4E3EB2B4";"5.2230";"GO";"Aragarças";"0.1161";"IRU";"AT";"Aguardando analise"
" GO-5201702-EDF767F2075B424F96AC04128D3DD1AC";"35.9982";"GO";"Aragarças";"0.8000";"IRU";"AT";"Aguardando analise"
" GO-5201702-73AB82CBA9EF49F08880EE996CE0F896";"20.0036";"GO";"Aragarças";"0.4445";"IRU";"AT";"Aguardando analise"
" GO-5201702-32189C7F327C424BA0BADC724AF289EC";"344.6025";"GO";"Aragarças";"7.6578";"IRU";"AT";"Aguardando análise"
" GO-5201702-8E32C70B40AD460FA18677CC4211064C";"1240.6023";"GO";"Aragarças";"27.6179";"IRU";"AT";"Aguardando analise"
" GO-5201702-48461DF92F80448D8B4FDB1CCA6D4E19";"15.0061";"GO";"Aragarças";"0.3335";"IRU";"AT";"Aguardando analise"
" GO-5201702-FC69EDAE7D7B4BE4B3CCC0B9E75F05C4";"45.8238";"GO";"Aragarças";"1.0183";"IRU";"AT";"Aguardando analise"
" GO-5201702-BAA922981D064F139D2127D2D46AC5E7";"49.1471";"GO";"Aragarças";"1.0922";"IRU";"AT";"Aguardando analise"
" GO-5201702-3AD4827A31D54EB1A4BE6CBBCA3E29BC";"4.8310";"GO";"Aragarças";"0.1074";"IRU";"AT";"Aguardando análise"
" GO-5201702-D39846D3447240CAA186F125ADB75857";"2.1181";"GO";"Aragarças";"0.0471";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5201702-197E1F175A6C465780CBA2F4B2DBE3C6";"63.2971";"GO";"Aragarças";"1.4066";"IRU";"AT";"Aguardando analise"
" GO-5201702-FDBF57AAF20E451786E5057F7543041C";"73.9352";"GO";"Aragarças";"1.6432";"IRU";"AT";"Aguardando analise"
" GO-5201702-4E78BADED2BE4ACEB039BB459420BB68";"54.5347";"GO";"Aragarças";"1.2119";"IRU";"AT";"Aguardando analise"
" GO-5201702-74D33F630BA4400687E87D19BB1B6397";"53.7539";"GO";"Aragarças";"1.1945";"IRU";"AT";"Aguardando analise"
" GO-5201702-2505A5B7CBA74ED0A926569B9D505A66";"1222.5863";"GO";"Aragarças";"27.1686";"IRU";"AT";"Aguardando analise"
" GO-5201702-F1D6334DBE144223B7A1303BD9A80610";"564.8416";"GO";"Aragarças";"12.5520";"IRU";"AT";"Aguardando analise"
" GO-5201702-0AFD3361616F4F689F606846F403FFD0";"55.5945";"GO";"Aragarças";"1.2354";"IRU";"AT";"Aguardando analise"
" GO-5201702-AA2D79D4DB5944CB92293761F1FD1A8A";"117.1361";"GO";"Aragarças";"2.6030";"IRU";"AT";"Aguardando análise"
" GO-5201702-03A4C063F9C945A9AFFA10275B0F96B8";"45.3160";"GO";"Aragarças";"1.0070";"IRU";"AT";"Aguardando analise"
" GO-5201702-4416634AD4BF4903857BDE0B2503963F";"149.7664";"GO";"Aragarças";"3.3281";"IRU";"AT";"Aguardando analise"
" GO-5201702-EC07D3B95083494DBEEDCBE4177186A7";"466.0272";"GO";"Aragarças";"10.3582";"IRU";"AT";"Aguardando análise"
" GO-5201702-9C9EB930E38B4580A6C832B8E88C2DEF";"9.3105";"GO";"Aragarças";"0.2069";"IRU";"AT";"Aguardando análise"
" GO-5201702-32F31A3E163140C6927E944A8682A4D4";"339.1637";"GO";"Aragarças";"7.5370";"IRU";"AT";"Aguardando analise"
" GO-5201702-05B1F0C1BCE54156A6B311BD71E27F75";"0.7866";"GO";"Aragarças";"0.0175";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5201702-ACCEDA66AB844ED3BE691EFCF74946C2";"243.5342";"GO";"Aragarças";"5.4119";"IRU";"AT";"Aguardando analise"
" GO-5201702-B7B30E8EEEB14FDA9189D20B68B15272";"70.7139";"GO";"Aragarças";"1.5479";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5201702-EE874A4B22F74EC2A93AEE536E8D9EA0";"263.7523";"GO";"Aragarças";"5.8612";"IRU";"AT";"Aguardando analise"
" GO-5201702-4B9FAFC8AAA94A028DB43A06311931BC";"76.4528";"GO";"Aragarças";"1.6990";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5201702-E9CB2A47C8EE41DFB30E393A31C60CF9";"9.6804";"GO";"Aragarças";"0.2151";"IRU";"AT";"Aguardando analise"
" GO-5201702-B07D9343502645A989B0F854F30378C4";"110.9121";"GO";"Aragarças";"2.4647";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5201702-08D0852A54684C33B14FE5898A85A0BD";"284.6025";"GO";"Aragarças";"6.3245";"IRU";"AT";"Aguardando análise"
" GO-5201702-E454C4B8A1BF49E8923ED1C488657937";"100.6394";"GO";"Aragarças";"2.2364";"IRU";"AT";"Aguardando analise"
" GO-5201702-B7B996F8B9414D30B3DEF6F9D5C6FA27";"319.5778";"GO";"Aragarças";"7.1017";"IRU";"AT";"Aguardando analise"
" GO-5201702-C6254AF2295B430DAEE9A2AC56217C1D";"443.6079";"GO";"Aragarças";"9.8580";"IRU";"AT";"Aguardando análise"
" GO-5201702-D10997FF67234CC4946C56D26866E3AE";"19.8153";"GO";"Aragarças";"0.4403";"IRU";"AT";"Aguardando analise"
" GO-5201702-C38D44334A5548689584ADA4CD9DE03F";"513.2487";"GO";"Aragarças";"11.4062";"IRU";"AT";"Aguardando análise"
" GO-5201702-24A245A328574964AF109B0CBF113845";"490.8359";"GO";"Aragarças";"10.9075";"IRU";"AT";"Aguardando analise"
" GO-5201702-F001DCDA9AC34C7BA651C633D031DA33";"354.3592";"GO";"Aragarças";"7.8746";"IRU";"AT";"Aguardando analise"
" GO-5201702-383989740557497D880338A501AE0629";"72.7643";"GO";"Aragarças";"1.6170";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5201702-B12A8E07E8CD491F8BFBC7BEB829C7C8";"17.6883";"GO";"Aragarças";"0.3931";"IRU";"AT";"Aguardando analise"
" GO-5201702-2843005D9C2840C6944B7A830BD3308B";"25.8081";"GO";"Aragarças";"0.5735";"IRU";"AT";"Aguardando analise"
" GO-5201702-F5B0BBA7033A4A44BCF1B408A56369A8";"893.2146";"GO";"Aragarças";"19.8521";"IRU";"AT";"Aguardando análise"
" GO-5201702-F8C083045D604ACFBB2A3116B364A9C7";"125.0986";"GO";"Aragarças";"2.7813";"IRU";"AT";"Aguardando analise"
" GO-5201702-6DE96113989D477284FA6897646D8E7A";"35.1918";"GO";"Aragarças";"0.7786";"IRU";"AT";"Aguardando analise"
" GO-5201702-A205DB520E434AC6B442CCDA0366E6B2";"24.2454";"GO";"Aragarças";"0.5388";"IRU";"AT";"Aguardando analise"
" GO-5201702-48B757531B5046BDA27D9CFC1DD5B154";"0.7399";"GO";"Aragarças";"0.0164";"IRU";"AT";"Aguardando analise"
" GO-5201702-1F12A8CCBCC44E7A846A0352E2D582FF";"51.1302";"GO";"Aragarças";"1.1362";"IRU";"AT";"Aguardando analise"
" GO-5201702-1B618A8BFA214B5B8F3D4E218F8812F2";"33.8800";"GO";"Aragarças";"0.7529";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5201702-2254B8AD52E64DC583782C6F7FE40B80";"9.9233";"GO";"Aragarças";"0.2205";"IRU";"AT";"Aguardando analise"
" GO-5201702-E9DBBA25B9A34ED095E96A6F601F626B";"48.4001";"GO";"Aragarças";"1.0756";"IRU";"PE";"Analisado com pendências, aguardando apresentação de documentos"
" GO-5201702-E98C84F41A934B96A92A3EFBF39FFD5F";"82.2818";"GO";"Aragarças";"1.8285";"IRU";"AT";"Aguardando análise"
" GO-5201702-00FD41A7EF3B49A6B378C4FB0A5996AA";"25.9941";"GO";"Aragarças";"0.5776";"IRU";"AT";"Aguardando analise"
" GO-5201702-09DE0FEF869E4B9F9711457FE419BA92";"51.8089";"GO";"Aragarças";"1.1513";"IRU";"AT";"Aguardando analise"
