"                                               car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                               "
" TO-1707108-98E964F4D807429EAE7C87053D4E946C";"42.9861";"TO";"Divinópolis do Tocantins";"0.5373";"IRU";"AT";"Aguardando análise"
" TO-1707108-9C7AD3D4E20F48EF8F4AAC64853F18EF";"258.4037";"TO";"Divinópolis do Tocantins";"3.2300";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-BFD68CBE1CEA46EEB7BE7C1CA0CAAF02";"100.9558";"TO";"Divinópolis do Tocantins";"1.2619";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-A8658846A6C046AC8DDC8F5CC6C29D41";"262.8571";"TO";"Divinópolis do Tocantins";"3.2857";"IRU";"AT";"Aguardando analise"
" TO-1707108-BC9D732F39AF4FEB84F993E3D66002D4";"95.5426";"TO";"Divinópolis do Tocantins";"1.1943";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-C66F2ADC8C0442DCB5C3260791E916A3";"56.0798";"TO";"Divinópolis do Tocantins";"0.7010";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-74CAF7B4C8164C63844CDCF4A8A96C3E";"602.1184";"TO";"Divinópolis do Tocantins";"7.5265";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-AE3063A70EB646ABAC8D53CEF8869DC8";"163.1091";"TO";"Divinópolis do Tocantins";"2.0389";"IRU";"AT";"Aguardando analise"
" TO-1707108-4CE68FFC65E84370B8616CB309D2D834";"107.2418";"TO";"Divinópolis do Tocantins";"1.3405";"IRU";"AT";"Aguardando analise"
" TO-1707108-195F72F8838B413FBAF445E9B7032BC3";"2235.5675";"TO";"Divinópolis do Tocantins";"27.9445";"IRU";"AT";"Aguardando analise"
" TO-1707108-5E3F20E5144E40CC968C44D3D58094EB";"92.5083";"TO";"Divinópolis do Tocantins";"1.1564";"IRU";"AT";"Aguardando analise"
" TO-1707108-4DEF201F41284EEE90023930DE8F64BA";"84.0010";"TO";"Divinópolis do Tocantins";"1.0500";"IRU";"AT";"Aguardando análise"
" TO-1707108-0A032037365E4B3D99A464E245B219DD";"46.0114";"TO";"Divinópolis do Tocantins";"0.5751";"IRU";"AT";"Aguardando analise"
" TO-1707108-42155510AA9544EA940B2D14C6FF0277";"9.7037";"TO";"Divinópolis do Tocantins";"0.1213";"IRU";"AT";"Aguardando analise"
" TO-1707108-4BCF522B6BDC4035B90B24BFDEDE0AE5";"88.6954";"TO";"Divinópolis do Tocantins";"1.1087";"IRU";"AT";"Aguardando analise"
" TO-1707108-DB2A6CE4B7D44FAF9F61C84F61E1BA87";"51.3297";"TO";"Divinópolis do Tocantins";"0.6416";"IRU";"AT";"Aguardando analise"
" TO-1707108-55ECB6E640E74C60AFAF19620254169B";"41.5529";"TO";"Divinópolis do Tocantins";"0.5194";"IRU";"AT";"Aguardando analise"
" TO-1707108-51087DDF907D4C3EB1ED253250BCDC72";"143.2141";"TO";"Divinópolis do Tocantins";"1.7902";"IRU";"AT";"Aguardando analise"
" TO-1707108-57D9D4B06DBA4EC4BB0342396F2302D9";"159.4536";"TO";"Divinópolis do Tocantins";"1.9932";"IRU";"AT";"Aguardando análise"
" TO-1707108-ADC37AEE7B564F219136BFA31FD1E46F";"148.6082";"TO";"Divinópolis do Tocantins";"1.8576";"IRU";"AT";"Aguardando analise"
