"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                        "
" MS-5001102-D18897C4EF414B9BB40556D172D390D1";"1.0111";"MS";"Aquidauana";"0.0100";"IRU";"AT";"Aguardando analise"
" MS-5001102-C7803BCBBEBE4E24B41C1BB54E315F65";"38.1346";"MS";"Aquidauana";"0.4200";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5001102-17E391FBC2E94A95958695BE111277CB";"4.9968";"MS";"Aquidauana";"0.0600";"IRU";"AT";"Aguardando analise"
" MS-5001102-9BCB9176CC9343D99D6EABF469F943F9";"6.8879";"MS";"Aquidauana";"0.0700";"IRU";"AT";"Aguardando analise"
" MS-5001102-EBD1AABC74A44183A15A6819EC4E6545";"11.1464";"MS";"Aquidauana";"0.1300";"IRU";"AT";"Aguardando analise"
" MS-5001102-2FED1C07069F4544AB51162D5E2F1C6F";"8.2539";"MS";"Aquidauana";"0.1000";"IRU";"AT";"Aguardando analise"
" MS-5001102-097F9E0BE71F43B08061585309BF78AE";"270.4191";"MS";"Aquidauana";"3.0100";"IRU";"AT";"Aguardando analise"
" MS-5001102-B469544656F9492D83503E23EFA88D96";"279.1391";"MS";"Aquidauana";"3.1000";"IRU";"AT";"Aguardando analise"
" MS-5001102-FF20CFCF2EDF4D3CB3A5B4F689C9395B";"61.1899";"MS";"Aquidauana";"0.6800";"IRU";"AT";"Aguardando analise"
" MS-5001102-37BAE0077DA4465A878DA46984A3FF4B";"551.0069";"MS";"Aquidauana";"6.1200";"IRU";"AT";"Aguardando analise"
" MS-5001102-226D68A6D8F542B993016A5168C6315F";"4.0262";"MS";"Aquidauana";"0.0500";"IRU";"AT";"Aguardando analise"
" MS-5001102-1D2E18F66F0A4AAE9A4D108A6290558D";"70.2338";"MS";"Aquidauana";"0.7900";"IRU";"AT";"Aguardando analise"
" MS-5001102-82DEA9FE0FC24B5F870C9AFB103146F8";"270.3487";"MS";"Aquidauana";"3.0000";"IRU";"AT";"Aguardando analise"
" MS-5001102-8015879D9C6D4E169AAC87D9D08B3706";"3534.8872";"MS";"Aquidauana";"38.9400";"IRU";"AT";"Aguardando analise"
" MS-5001102-FE217A0146D54A12A0B2C1BA63D75669";"1498.4686";"MS";"Aquidauana";"16.6500";"IRU";"AT";"Aguardando analise"
" MS-5001102-0ABC35C954414175A32CC9709D8F417A";"181.7785";"MS";"Aquidauana";"2.0100";"IRU";"AT";"Aguardando analise"
" MS-5001102-2B4FCBF3592F4596BA2160F78ABAF2F4";"5.2019";"MS";"Aquidauana";"0.0600";"IRU";"AT";"Aguardando analise"
" MS-5001102-3D68DAC09183431799814C4427658B5D";"295.2370";"MS";"Aquidauana";"3.2600";"IRU";"AT";"Aguardando analise"
" MS-5001102-85E9218CA2834EA88BA28B0B312303D3";"449.7066";"MS";"Aquidauana";"5.0000";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5001102-98717642D639445FA1D69AFBB5BABCF8";"29.4347";"MS";"Aquidauana";"0.3200";"IRU";"AT";"Aguardando analise"
" MS-5001102-E451A256DEA84368B0A455C8D72C79AC";"7.2709";"MS";"Aquidauana";"0.0800";"IRU";"AT";"Aguardando analise"
" MS-5001102-5CF27765E87941AD931D1F43E37ACD6B";"2.9418";"MS";"Aquidauana";"0.0300";"IRU";"AT";"Aguardando analise"
" MS-5001102-85E9218CA2834EA88BA28B0B312303D3";"449.7066";"MS";"Aquidauana";"5.0000";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5001102-D287F22903704D87B455467D721C7924";"15.1500";"MS";"Aquidauana";"0.1700";"IRU";"AT";"Aguardando analise"
" MS-5001102-482E11A4E7D64F0084ABFECE0B2DF779";"143.5340";"MS";"Aquidauana";"1.5900";"IRU";"AT";"Aguardando analise"
" MS-5001102-A908CBF6AD4A42D78448D31AEBAC04EA";"9.9916";"MS";"Aquidauana";"0.1100";"IRU";"AT";"Aguardando analise"
" MS-5001102-CB5CF5C4C6784890AE062C156B15BA67";"9.0925";"MS";"Aquidauana";"0.1000";"IRU";"AT";"Aguardando analise"
" MS-5001102-FC715BD015E148C0A04A4D493A1E8E06";"36.6357";"MS";"Aquidauana";"0.4100";"IRU";"AT";"Aguardando analise"
" MS-5001102-EE215F9EC1124A5CB6E089EAB0B19944";"37.7529";"MS";"Aquidauana";"0.4200";"IRU";"AT";"Aguardando analise"
" MS-5001102-EAF67E0DC8DB45B7837116EBE835AD12";"36.9431";"MS";"Aquidauana";"0.4100";"IRU";"AT";"Aguardando analise"
" MS-5001102-B1E38C91DBBC4D60881A3FBFB2564D47";"114.0570";"MS";"Aquidauana";"1.2700";"IRU";"AT";"Aguardando analise"
" MS-5001102-2072F8FAEC6D4926B2390CB06622AD57";"38.3321";"MS";"Aquidauana";"0.4300";"IRU";"AT";"Aguardando analise"
" MS-5001102-4EE05E580A2B4F1F846AACDB090CBA19";"69.0825";"MS";"Aquidauana";"0.7700";"IRU";"AT";"Aguardando analise"
" MS-5001102-21BA05978A9B413890A626914E42A197";"39.8508";"MS";"Aquidauana";"0.4400";"IRU";"AT";"Aguardando analise"
" MS-5001102-6C6BCA2DF95A4E9F9E3C3E83AB1FA22E";"205.3316";"MS";"Aquidauana";"2.2800";"IRU";"AT";"Aguardando analise"
" MS-5001102-8C9E8BABB33C4600B6CF1CA7929D38D9";"36.4596";"MS";"Aquidauana";"0.4200";"IRU";"AT";"Aguardando analise"
" MS-5001102-EF2BA41CB1B24A41BE5C4AE8FDBE0618";"37.9435";"MS";"Aquidauana";"0.4200";"IRU";"AT";"Aguardando analise"
" MS-5001102-7675DC34AF0C4155AE13CCD9FC4F7945";"35.0811";"MS";"Aquidauana";"0.3900";"IRU";"AT";"Aguardando analise"
" MS-5001102-1B99963DD4EB4D36BF1AC0319B35E9E6";"3.2259";"MS";"Aquidauana";"0.0400";"IRU";"AT";"Aguardando analise"
" MS-5001102-A9F970A1C95A473BA2C0F7FE532BA3F5";"128.7227";"MS";"Aquidauana";"1.4300";"IRU";"AT";"Aguardando analise"
" MS-5001102-CD1239C07C234FC0BFDE116529EB2C89";"875.9659";"MS";"Aquidauana";"9.7200";"IRU";"AT";"Aguardando analise"
" MS-5001102-92E0E749B9CB42D28D42A6C29BE7EFB9";"8004.9204";"MS";"Aquidauana";"88.9900";"IRU";"AT";"Aguardando analise"
" MS-5001102-FB90D99EE0BC4DCE8A4451472F87CA2C";"279.2652";"MS";"Aquidauana";"3.1100";"IRU";"AT";"Aguardando analise"
" MS-5001102-9CD86658C44D40F0894C7945D4DA19B1";"9.8038";"MS";"Aquidauana";"0.1100";"IRU";"AT";"Aguardando analise"
" MS-5001102-87E78D758867471FB4D12A2B90E20606";"559.7499";"MS";"Aquidauana";"6.2300";"IRU";"AT";"Aguardando analise"
" MS-5001102-1D7CF09A168E418E9FFFDE1BD1BD74C0";"266.8841";"MS";"Aquidauana";"2.9700";"IRU";"AT";"Aguardando analise"
" MS-5001102-DC76671425C44151BB22D47D45ECC753";"1.0026";"MS";"Aquidauana";"0.0100";"IRU";"AT";"Aguardando analise"
" MS-5001102-A50C8A69638C4A96827DF4061A6D4E50";"4.0024";"MS";"Aquidauana";"0.0400";"IRU";"AT";"Aguardando analise"
" MS-5001102-D6FA3E29DC934CD1B5712B0EC928FD9F";"126.6132";"MS";"Aquidauana";"1.4000";"IRU";"AT";"Aguardando analise"
" MS-5001102-B01807E442174524BB74072F13919ECA";"1442.8902";"MS";"Aquidauana";"16.0300";"IRU";"AT";"Aguardando analise"
" MS-5003207-49EBA59088FD4C84ABD4D3892A13FB01";"5687.6757";"MS";"Aquidauana";"63.2000";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5001102-BC69B64739B04538B65634DFD48674F7";"9.7576";"MS";"Aquidauana";"0.1100";"IRU";"AT";"Aguardando analise"
" MS-5001102-D4B4E92200614EEEA0055F43CB31F0B2";"2584.5107";"MS";"Aquidauana";"28.4700";"IRU";"AT";"Aguardando analise"
" MS-5001102-E024473128254427A4FEC65A6E947BCD";"643.5134";"MS";"Aquidauana";"7.1500";"IRU";"AT";"Aguardando analise"
" MS-5001102-A60D5CAE95E840A99C7AECE8D5334B55";"1514.6446";"MS";"Aquidauana";"16.8300";"IRU";"AT";"Aguardando analise"
" MS-5001102-B078CFDD3B3A486BA5116DA6A77C1ECC";"14.6557";"MS";"Aquidauana";"0.1600";"IRU";"AT";"Aguardando analise"
" MS-5001102-55ED9B3C3B3C4621B6FF9260AA561AD9";"10.2403";"MS";"Aquidauana";"0.1100";"IRU";"AT";"Aguardando analise"
" MS-5001102-CDE3415C3FB14A4381E2E857A1709656";"78.5551";"MS";"Aquidauana";"0.8800";"IRU";"AT";"Aguardando analise"
" MS-5001102-B9CE40D83F85432BB005FF5651D3E963";"19.8563";"MS";"Aquidauana";"0.2200";"IRU";"AT";"Aguardando analise"
" MS-5001102-1C5411E562DC40BC8C805C79111E260E";"9.8766";"MS";"Aquidauana";"0.1100";"IRU";"AT";"Aguardando analise"
" MS-5001102-0B6343799AA44AE781924D6240F14149";"6907.2270";"MS";"Aquidauana";"76.7900";"IRU";"AT";"Aguardando analise"
" MS-5001102-048DA7DB8AFF494CB2BBD7978A223DED";"1044.2294";"MS";"Aquidauana";"11.6000";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5001102-8AB8B4954A754FB8A5F01BB75116A920";"160.3415";"MS";"Aquidauana";"1.7800";"IRU";"AT";"Aguardando analise"
" MS-5001102-23F8803C2EC24551855B2EEC4E377E3B";"1334.8048";"MS";"Aquidauana";"14.8300";"IRU";"AT";"Aguardando analise"
" MS-5001102-34ABB65A65434EADA61732333DC9AB39";"25.0484";"MS";"Aquidauana";"0.2800";"IRU";"AT";"Aguardando analise"
" MS-5001102-26FC956574D3493CA859718339392ECB";"4002.0115";"MS";"Aquidauana";"44.4700";"IRU";"AT";"Aguardando analise"
" MS-5001102-0DE365275A3B40F5B2B4BDE0C89BA4DC";"1102.2419";"MS";"Aquidauana";"12.2500";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" MS-5001102-1D5B2C5530834D0095E6BD32048D776D";"118.6627";"MS";"Aquidauana";"1.3200";"IRU";"AT";"Aguardando analise"
" MS-5001102-DEF753B5ADEE4EE189D4EFE27B3D2A54";"757.5076";"MS";"Aquidauana";"10.0800";"IRU";"AT";"Aguardando analise"
" MS-5001102-4A7ED7562F0945B0B4C293E5E361D560";"1638.4305";"MS";"Aquidauana";"18.2300";"IRU";"AT";"Aguardando analise"
" MS-5001102-F837B8BEDFF6483F802DA0B926BFA97D";"8.4567";"MS";"Aquidauana";"0.0900";"IRU";"AT";"Aguardando analise"
" MS-5001102-2D0151C6FD144D01A8D10EC821868733";"7.4082";"MS";"Aquidauana";"0.0800";"IRU";"AT";"Aguardando analise"
" MS-5001102-09EC3DD11D5348BDAB1EEAFCF6D9EF71";"24.8231";"MS";"Aquidauana";"0.2800";"IRU";"AT";"Aguardando analise"
" MS-5001102-2D9E8C3B694440FE97A43197069EB37C";"487.5699";"MS";"Aquidauana";"5.4200";"IRU";"AT";"Aguardando analise"
" MS-5007406-047D4BBEF04449F68EA843DCC24B3D4B";"319.5191";"MS";"Aquidauana";"5.3200";"IRU";"AT";"Aguardando analise"
" MS-5001102-85E0CDE26DB4429EA204BDD1B9424294";"3.4498";"MS";"Aquidauana";"0.0400";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5001102-083D6A441C4D49D8947C1A81CC742134";"4.8902";"MS";"Aquidauana";"0.0500";"IRU";"AT";"Aguardando analise"
" MS-5001102-5F3D9982DBC642E5BE99003C3E1066A5";"1129.0396";"MS";"Aquidauana";"12.5600";"IRU";"AT";"Aguardando analise"
" MS-5001102-A29077ABCACF4612B6E886E5D9B28E2D";"37.2339";"MS";"Aquidauana";"0.4200";"IRU";"AT";"Aguardando analise"
" MS-5001102-09F6AD14988B43C081A5FA58688E7D81";"11948.2352";"MS";"Aquidauana";"132.9000";"IRU";"AT";"Aguardando analise"
" MS-5001102-409862BDCEBE4BF3BE54F35496B9842B";"3002.8031";"MS";"Aquidauana";"33.3700";"IRU";"AT";"Aguardando analise"
" MS-5001102-62976673CFD842D7936BA6DF8EDC348E";"74.9391";"MS";"Aquidauana";"0.8300";"IRU";"PE";"Aguardando analise"
