"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" BA-2904407-11EF863B53AC4C8A8B10F68349EEAFFC";"4.8389";"BA";"Brejolândia";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2904407-E6CA48437A4B40DBA83E7E631DEF34B7";"1.9910";"BA";"Brejolândia";"0.0300";"IRU";"AT";"Aguardando analise"
" BA-2904407-E48115A1049248A5AADD8070766DC730";"19.2051";"BA";"Brejolândia";"0.2900";"IRU";"AT";"Aguardando analise"
" BA-2904407-B98C4150AE23467492F73FA5CC2DE5BA";"23.5156";"BA";"Brejolândia";"0.3600";"IRU";"AT";"Aguardando analise"
" BA-2904407-F90B5F14429940FDB770C576863D5EE8";"17.2001";"BA";"Brejolândia";"0.2600";"IRU";"AT";"Aguardando analise"
" BA-2904407-1E87592A018945749D8FE91325153EF1";"21.9947";"BA";"Brejolândia";"0.3000";"IRU";"AT";"Aguardando analise"
" BA-2904407-B5D9ABC7D5044853A2A67156684A54EC";"65.3973";"BA";"Brejolândia";"1.0000";"IRU";"AT";"Aguardando analise"
" BA-2904407-066A5441587B420C94913E33009E97D2";"2.7901";"BA";"Brejolândia";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2904407-AF5CBE3CCEC44B82B11C8D970FA89A05";"87.9260";"BA";"Brejolândia";"1.3500";"IRU";"AT";"Aguardando analise"
" BA-2904407-1619F0B93E7C4793876A51F84755100A";"5.0149";"BA";"Brejolândia";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2904407-1709DA770EF641E1B13EB6680AEEA6A7";"22.9154";"BA";"Brejolândia";"0.3500";"IRU";"AT";"Aguardando analise"
" BA-2904407-7FCA5FD5279E4C74A2097E2AEF1E0441";"17.6017";"BA";"Brejolândia";"0.2700";"IRU";"AT";"Aguardando analise"
" BA-2904407-8095F6AD1F72438FA95D60A2C53758CB";"94.1925";"BA";"Brejolândia";"1.4400";"IRU";"AT";"Aguardando analise"
" BA-2904407-564A739BBA2C4430AB746420339D7F85";"39.4651";"BA";"Brejolândia";"0.6000";"IRU";"AT";"Aguardando analise"
" BA-2904407-9AE20670183E44FEA4B5908EAF62AC5A";"45.1539";"BA";"Brejolândia";"0.7600";"IRU";"AT";"Aguardando analise"
" BA-2904407-F464BA1531554AD4B955A0A4B0E2B5E8";"1.5243";"BA";"Brejolândia";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2904407-08A65B9171B448D7B678219A697FB858";"54.9287";"BA";"Brejolândia";"0.8400";"IRU";"AT";"Aguardando analise"
" BA-2904407-88BD736985C6484D926AD9C5D46EC2AD";"12.5349";"BA";"Brejolândia";"0.1900";"IRU";"AT";"Aguardando analise"
" BA-2904407-9316BF9659AE4FB49632B3392D1A4D5B";"2.3677";"BA";"Brejolândia";"0.0300";"IRU";"AT";"Aguardando analise"
" BA-2904407-C3C782E0D95942EBB04284D1842B78D1";"14.4665";"BA";"Brejolândia";"0.2200";"IRU";"AT";"Aguardando analise"
" BA-2904407-1189D0262EAA4E959DACF298A5D27760";"40.2729";"BA";"Brejolândia";"0.6200";"IRU";"AT";"Aguardando analise"
" BA-2904407-D38EBDB23A5E4F4E85D9115929872060";"9.2396";"BA";"Brejolândia";"0.1300";"IRU";"AT";"Aguardando analise"
" BA-2904407-9914A9939D3A4A5293959A679C417774";"25.5554";"BA";"Brejolândia";"0.3900";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-E62A2BFAC160481FBE9C447DCC144EE8";"52.8681";"BA";"Brejolândia";"0.8200";"IRU";"AT";"Aguardando analise"
" BA-2904407-9E9BC616A2DA45D2B98D68FE6097DEBD";"5.9751";"BA";"Brejolândia";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2904407-C1D88522D8844BCCBE30F3F1495B3571";"1.6431";"BA";"Brejolândia";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2904407-8180293072FA4461A1A577731B15749C";"25.6309";"BA";"Brejolândia";"0.3600";"IRU";"AT";"Aguardando analise"
" BA-2904407-3675C0A1F20745F98F7E4DD6D4CB3560";"2.7311";"BA";"Brejolândia";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2904407-0D4145DC985341FD946F6213F6FE4422";"18.8029";"BA";"Brejolândia";"0.2800";"IRU";"AT";"Aguardando analise"
" BA-2904407-EF4FA610B63242068229042CF7092608";"171.1381";"BA";"Brejolândia";"2.6300";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-8004539312EF48819F84FE9493AD3E64";"20.0758";"BA";"Brejolândia";"0.3000";"IRU";"AT";"Aguardando analise"
" BA-2904407-2921F3B5BE864927A1A5876E4A4A88F2";"5.3466";"BA";"Brejolândia";"0.0800";"IRU";"AT";"Aguardando analise"
" BA-2904407-467527C76A6942E0903FCBA29DFA6194";"5.3596";"BA";"Brejolândia";"0.0800";"IRU";"AT";"Aguardando analise"
" BA-2904407-87B3D504196F4B759F2E2E3832EC4F34";"9.0550";"BA";"Brejolândia";"0.1300";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-FF8B1613F9594768B2ABB984C77425CD";"7.2633";"BA";"Brejolândia";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2904407-6E6B14777D0540B59C71056BBDB330DD";"17.9908";"BA";"Brejolândia";"0.2700";"IRU";"AT";"Aguardando analise"
" BA-2904407-D1A52CF8DD684F7ABDDF7AA5BD592786";"8.6499";"BA";"Brejolândia";"0.1300";"IRU";"AT";"Aguardando analise"
" BA-2904407-811E9026051E4025BCDDF07B7AED2902";"44.3889";"BA";"Brejolândia";"0.6800";"IRU";"AT";"Aguardando análise"
" BA-2904407-64CB021B439F46C8A130F09EA178D253";"0.3294";"BA";"Brejolândia";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2904407-B8415FB0F79B4FB4A64D94BF255062CB";"0.4705";"BA";"Brejolândia";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2904407-DB57C9B795FA4AF4996F05AE09796116";"3.1751";"BA";"Brejolândia";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2904407-4AAB11F060BD4CC39B9E3C1D11BC1A2D";"3.5504";"BA";"Brejolândia";"0.0500";"IRU";"AT";"Aguardando analise"
" BA-2904407-C1D22EC02872490E90CF3A05D317CF88";"19.8002";"BA";"Brejolândia";"0.2900";"IRU";"AT";"Aguardando analise"
" BA-2904407-FBFE3AAF116F4E04A6FCB7A028E309E0";"3.3991";"BA";"Brejolândia";"0.0500";"IRU";"AT";"Aguardando analise"
" BA-2904407-7E8B7B6106464856A8ED5313D4F4D478";"30.5973";"BA";"Brejolândia";"0.4600";"IRU";"AT";"Aguardando analise"
" BA-2904407-E9CC760DAA9145C38A695A6C3DF680D9";"5.7783";"BA";"Brejolândia";"0.0800";"IRU";"AT";"Aguardando analise"
" BA-2904407-C11304878DC64394B2B8A5879A08C4DB";"53.0067";"BA";"Brejolândia";"0.8100";"IRU";"AT";"Aguardando analise"
" BA-2904407-4480BC30D07B4861906DB8CD1A09495A";"27.8098";"BA";"Brejolândia";"0.4300";"IRU";"AT";"Aguardando analise"
" BA-2904407-3364DF702EDA43EFAD1C3503C53FE79D";"6.9723";"BA";"Brejolândia";"0.1000";"IRU";"AT";"Aguardando analise"
" BA-2904407-1E3B040E66194F4D8A0F3B99E5BC1983";"77.7615";"BA";"Brejolândia";"1.2000";"IRU";"AT";"Aguardando analise"
" BA-2904407-D35804ACA2EA4AC78E752ACA97CBDF7A";"16.7637";"BA";"Brejolândia";"0.2500";"IRU";"AT";"Aguardando analise"
" BA-2904407-3D3A72C4EC9D40BFA918903C3C3B763A";"51.8417";"BA";"Brejolândia";"0.7900";"IRU";"AT";"Aguardando analise"
" BA-2904407-8F86B8167927413CA4743200B51EA6EC";"5.8762";"BA";"Brejolândia";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2904407-013E18F136FF4610AF94B11FA375697B";"21.1621";"BA";"Brejolândia";"0.3200";"IRU";"AT";"Aguardando analise"
" BA-2904407-00EE02EEDC414C0D85295CD7CC7AAD75";"8.7253";"BA";"Brejolândia";"0.1200";"IRU";"AT";"Aguardando analise"
" BA-2904407-DD2950438E33447D92C5BBF677A95A79";"11.9112";"BA";"Brejolândia";"0.1800";"IRU";"AT";"Aguardando analise"
" BA-2904407-79E6175951F04F72ABF183DA2E478206";"26.1087";"BA";"Brejolândia";"0.4000";"IRU";"AT";"Aguardando analise"
" BA-2904407-1B4FE279B5FE43A19CDA1E526E2F3B19";"30.9669";"BA";"Brejolândia";"0.4700";"IRU";"AT";"Aguardando analise"
" BA-2904407-D6A890488D4E48A896733516EF0D88BE";"50.2260";"BA";"Brejolândia";"0.7700";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-6952A48B7D484C65B3AD06DE56FC4E00";"1.0111";"BA";"Brejolândia";"0.0100";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-FD8E9D0BDC874104A0CB8BEBB864D000";"16.3912";"BA";"Brejolândia";"0.2500";"IRU";"AT";"Aguardando analise"
" BA-2904407-9D448D2FB7B14A089BA0E820CC54F06B";"16.1004";"BA";"Brejolândia";"0.2500";"IRU";"AT";"Aguardando analise"
" BA-2904407-8B0F3174865845AA91BEBCDD822CAAA1";"195.3026";"BA";"Brejolândia";"2.9500";"IRU";"AT";"Aguardando analise"
" BA-2904407-3FC62FB7E70D478B85021EED6B7B8B0A";"18.3859";"BA";"Brejolândia";"0.2800";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-9869D200858A47818332DE251904C982";"8.0275";"BA";"Brejolândia";"0.1200";"IRU";"AT";"Aguardando analise"
" BA-2904407-8EE111F8CB07453E8E09C0D53AF6E55C";"68.0768";"BA";"Brejolândia";"1.0500";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-B889970FB431401BAC0F417D62149363";"4.6700";"BA";"Brejolândia";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2904407-995826FF6128422CB2EF3357FAB55B2F";"9.3431";"BA";"Brejolândia";"0.1400";"IRU";"AT";"Aguardando analise"
" BA-2904407-64CD33EB72B64CB2A89E76973D5346A4";"1.6555";"BA";"Brejolândia";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2904407-2669A3CFFFCD434B89C67649B6D5DF00";"17.5550";"BA";"Brejolândia";"0.2700";"IRU";"AT";"Aguardando analise"
" BA-2904407-44365D22E5264589A317B91F445DAEB1";"13.4761";"BA";"Brejolândia";"0.2000";"IRU";"AT";"Aguardando analise"
" BA-2904407-BACC4B9952CC4DEF95043894D8D48FEA";"17.9134";"BA";"Brejolândia";"0.3000";"IRU";"AT";"Aguardando analise"
" BA-2904407-E922AA7FE24E48589E783BD580C99DA9";"3.1435";"BA";"Brejolândia";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2904407-8CCC3C9779DB44C6ABE01D8CB36FAB87";"11.5560";"BA";"Brejolândia";"0.1700";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-123639477F754781BB9D4964BA2A8773";"44.6238";"BA";"Brejolândia";"0.6800";"IRU";"AT";"Aguardando analise"
" BA-2904407-9947B7048C024E6EBA7A9836170E3E2C";"5.7731";"BA";"Brejolândia";"0.0800";"IRU";"AT";"Aguardando analise"
" BA-2904407-1D08EE80DC924FBFA87A16D98EAC1052";"11.1376";"BA";"Brejolândia";"0.1700";"IRU";"AT";"Aguardando analise"
" BA-2904407-1951359D761C4632A78034CF63141D3F";"25.1600";"BA";"Brejolândia";"0.3800";"IRU";"AT";"Aguardando analise"
" BA-2904407-11E519AF8A5D4938AC92B612D5107EF3";"20.5305";"BA";"Brejolândia";"0.3200";"IRU";"AT";"Aguardando analise"
" BA-2904407-676D83B50BAF4FECB0846370DF867BA5";"23.8450";"BA";"Brejolândia";"0.3600";"IRU";"AT";"Aguardando analise"
" BA-2904407-BEC56483BDA14AEFB607191D7A5A490E";"33.3434";"BA";"Brejolândia";"0.5100";"IRU";"AT";"Aguardando analise"
" BA-2904407-72A5F2AE28084782B8E70203D52BC0AF";"47.5901";"BA";"Brejolândia";"0.7300";"IRU";"AT";"Aguardando analise"
" BA-2904407-963D72DC02B54D18921FD248302E20F3";"26.3619";"BA";"Brejolândia";"0.4000";"IRU";"AT";"Aguardando análise"
" BA-2904407-89CA7442A09B47EB9A054297DB3F29D7";"18.3326";"BA";"Brejolândia";"0.2800";"IRU";"AT";"Aguardando analise"
" BA-2904407-87620D01768F451E8098FC3B0DE18595";"16.1524";"BA";"Brejolândia";"0.2400";"IRU";"AT";"Aguardando analise"
" BA-2904407-6A9A1E1291794F60B49F61D70293C92B";"24.1212";"BA";"Brejolândia";"0.3900";"IRU";"AT";"Aguardando analise"
" BA-2904407-BD3FE5AC611849CEADC2F0830E88F728";"0.1258";"BA";"Brejolândia";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2904407-9B7F674B505644C79703740E1EC5BDA0";"7.4020";"BA";"Brejolândia";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2904407-3D1F8B0937594D8DA2A2C9242E8EC04E";"10.9508";"BA";"Brejolândia";"0.1700";"IRU";"AT";"Aguardando analise"
" BA-2904407-5D43DE6E3704470BAB0F1BAECDC7EC98";"33.2247";"BA";"Brejolândia";"0.5600";"IRU";"AT";"Aguardando analise"
" BA-2904407-6D14B207CC5F4569B8BD1C824F33F61D";"3.2426";"BA";"Brejolândia";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2904407-3D65E43F232445B6A9678F8C7E3E470E";"3.3569";"BA";"Brejolândia";"0.0500";"IRU";"AT";"Aguardando analise"
" BA-2904407-4F910459E197476296930DD213691EDE";"6.0744";"BA";"Brejolândia";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2904407-C5AF87B51D494318829D3606AE9944B0";"9.2339";"BA";"Brejolândia";"0.1400";"IRU";"AT";"Aguardando analise"
" BA-2904407-C57E721EC33843E6B55FAF092F60643D";"17.3249";"BA";"Brejolândia";"0.2600";"IRU";"AT";"Aguardando analise"
" BA-2904407-5D4CE7629A0944E5A03F517CF56DC7C2";"18.7445";"BA";"Brejolândia";"0.2800";"IRU";"AT";"Aguardando analise"
" BA-2904407-0628B92A99F34536BABC3B8D2E2418C3";"0.7746";"BA";"Brejolândia";"0.0100";"IRU";"AT";"Aguardando analise"
" BA-2904407-5A6E7754E22D456DAD3CA27F33A21FEC";"8.8524";"BA";"Brejolândia";"0.1300";"IRU";"AT";"Aguardando analise"
" BA-2904407-5BECA877CBF445D79CF48F43C8F92A98";"13.6361";"BA";"Brejolândia";"0.2000";"IRU";"AT";"Aguardando analise"
" BA-2904407-6B496A3F564F4595AF45CDDCC9AE4633";"119.6537";"BA";"Brejolândia";"1.8400";"IRU";"AT";"Aguardando analise"
" BA-2904407-0F01084561454A62BEC0384C2D55CA39";"17.0311";"BA";"Brejolândia";"0.2600";"IRU";"AT";"Aguardando analise"
" BA-2904407-1FA24188981342D6897DA0FB13A126C3";"9.5464";"BA";"Brejolândia";"0.1400";"IRU";"AT";"Aguardando analise"
" BA-2904407-5C45B8A3331743FAA5A976517796F598";"6.0296";"BA";"Brejolândia";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2904407-A73AD8F508704962A02C395888EE3A2F";"1.4922";"BA";"Brejolândia";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2904407-4A277BC69ACB4A8A8B4A4EF9ABFAD155";"90.1659";"BA";"Brejolândia";"1.3800";"IRU";"AT";"Aguardando analise"
" BA-2904407-0F68086A885C449D97BA0F2CDAF3F959";"19.5339";"BA";"Brejolândia";"0.3000";"IRU";"AT";"Aguardando analise"
" BA-2904407-2812C9F486E54949976D928F02FFA55C";"16.4154";"BA";"Brejolândia";"0.2400";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2904407-6BCA14CFDB1744B0A2C0832EDBF85BF9";"2.6973";"BA";"Brejolândia";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2904407-4D06CF8ED2594AABAFFEB8C4F371A899";"7.7893";"BA";"Brejolândia";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2904407-195BB8090B554BC48AA9CAB3F7B6DCF9";"60.9517";"BA";"Brejolândia";"0.9300";"IRU";"AT";"Aguardando analise"
" BA-2904407-DE7992A56CF541A8A7B4E4F3E05B3F85";"2.5337";"BA";"Brejolândia";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2904407-DB9A8374C5584075B429645D1379B1D3";"6.2201";"BA";"Brejolândia";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2904407-7D91A3BEE1BA4A3E8041C5957A9BB054";"81.3493";"BA";"Brejolândia";"1.2700";"IRU";"AT";"Aguardando analise"
" BA-2904407-E4359D88906C420081492E9DCFB9A7B5";"9.5307";"BA";"Brejolândia";"0.1500";"IRU";"AT";"Aguardando analise"
" BA-2904407-B688B2A028684CFE8C595B9A8FD044B4";"19.2151";"BA";"Brejolândia";"0.2900";"IRU";"AT";"Aguardando analise"
" BA-2904407-F0C2652281C74669A3F1D557D140980A";"16.2933";"BA";"Brejolândia";"0.2500";"IRU";"AT";"Aguardando analise"
" BA-2904407-9D0A70842B4D4CB7820209F6ABD9B955";"169.5643";"BA";"Brejolândia";"2.6000";"IRU";"AT";"Aguardando analise"
" BA-2904407-8999B7995BF84972994D8BB7362DD809";"7.7590";"BA";"Brejolândia";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2904407-B06F8F8B44DD481080EB20145DCB1768";"7.5769";"BA";"Brejolândia";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2904407-93554B86BB764CB385DFB3A51EC5D155";"46.7819";"BA";"Brejolândia";"0.7100";"IRU";"AT";"Aguardando analise"
" BA-2904407-EF65C149B037453EBFDEEBBD92BC1931";"4.4143";"BA";"Brejolândia";"0.0600";"IRU";"AT";"Aguardando analise"
" BA-2904407-A4C372F7EC574EAF87D52862EFDA0D32";"13.1910";"BA";"Brejolândia";"0.2000";"IRU";"AT";"Aguardando analise"
" BA-2904407-639F1B8C50AB4D18817C878A764A8425";"22.6420";"BA";"Brejolândia";"0.3300";"IRU";"AT";"Aguardando analise"
" BA-2904407-17EFCC6E2C8E4F04966CA829EEEE88E7";"29.4997";"BA";"Brejolândia";"0.4500";"IRU";"AT";"Aguardando analise"
" BA-2904407-0E4A985E472B4FF0BEFDB8A3F59C07E5";"22.4101";"BA";"Brejolândia";"0.3300";"IRU";"AT";"Aguardando analise"
" BA-2904407-5FB059A729E0487CADA6CEDE3408B333";"44.9799";"BA";"Brejolândia";"0.6800";"IRU";"AT";"Aguardando analise"
" BA-2904407-6F4D410F8AD14031963E34B00EEA84FD";"6.3328";"BA";"Brejolândia";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2904407-A2F0FCE0719B42C199464FB33C454499";"8.0039";"BA";"Brejolândia";"0.1200";"IRU";"AT";"Aguardando analise"
" BA-2904407-EFA92311168F4ABDA5DB642DEC28999B";"18.3566";"BA";"Brejolândia";"0.2800";"IRU";"AT";"Aguardando analise"
" BA-2904407-282DDBD164474BFAB21F9F1C00506034";"91.3470";"BA";"Brejolândia";"1.4000";"IRU";"AT";"Aguardando analise"
" BA-2904407-99BA9884C8504DE6BE8448CA8C58D540";"29.2082";"BA";"Brejolândia";"0.4400";"IRU";"AT";"Aguardando analise"
" BA-2904407-F542C23B42E14D949A02A0E3F62B4840";"191.6657";"BA";"Brejolândia";"3.2200";"IRU";"AT";"Aguardando analise"
" BA-2904407-82602235718846018B3A57ABDB95AFA5";"235.3153";"BA";"Brejolândia";"3.6200";"IRU";"AT";"Aguardando analise"
" BA-2904407-8D7111E07FE34D39B68C6F7324FDBC73";"236.2036";"BA";"Brejolândia";"3.5300";"IRU";"AT";"Aguardando analise"
" BA-2904407-E77FA72ABA654798B0C9D827FE7EA202";"16.5171";"BA";"Brejolândia";"0.2500";"IRU";"AT";"Aguardando analise"
