"                                            car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                            "
" TO-1716109-E5D0B580C10C40F4B2A5F231C2B93A4C";"58.5131";"TO";"Paraíso do Tocantins";"0.7314";"IRU";"AT";"Aguardando análise"
" TO-1716109-4350414E1C484865A3AC124EC851DEB7";"6.9291";"TO";"Paraíso do Tocantins";"0.0866";"IRU";"AT";"Aguardando analise"
" TO-1716109-64DFA44559A04C4C969C192C0330A925";"7.5910";"TO";"Paraíso do Tocantins";"0.0949";"IRU";"AT";"Aguardando analise"
" TO-1716109-6E11B7B89B0D4A4BAE9AAA47680CB6F7";"113.4804";"TO";"Paraíso do Tocantins";"1.4185";"IRU";"AT";"Aguardando análise"
" TO-1716109-DADC6ABDB4B74ADB9F56E52B8A7CF123";"4.8400";"TO";"Paraíso do Tocantins";"0.0605";"IRU";"AT";"Aguardando análise"
" TO-1716109-9C05CC374FA94817B245228D21F97254";"1686.7636";"TO";"Paraíso do Tocantins";"21.0845";"IRU";"AT";"Aguardando análise"
" TO-1716109-F319E73ABF20495C8A8900D19AA4DCCF";"1468.2841";"TO";"Paraíso do Tocantins";"18.3535";"IRU";"AT";"Aguardando análise"
" TO-1716109-5A295DB155FC4F308AEED50F62B223E7";"140.8518";"TO";"Paraíso do Tocantins";"1.7606";"IRU";"AT";"Aguardando análise"
" TO-1716109-BE85D25EE60D4F3BB958AC9C3B31992B";"14.5187";"TO";"Paraíso do Tocantins";"0.1815";"IRU";"AT";"Aguardando análise"
" TO-1716109-1C2971A27D9849C582520E53189C9A72";"26.4024";"TO";"Paraíso do Tocantins";"0.3300";"IRU";"AT";"Aguardando análise"
" TO-1716109-545D375B571E4CF0ACE9A3B1D227B9A8";"138.5298";"TO";"Paraíso do Tocantins";"1.7316";"IRU";"AT";"Aguardando analise"
" TO-1716109-627F20A916274E7BA2B30065586B9BC4";"58.7774";"TO";"Paraíso do Tocantins";"0.7347";"IRU";"AT";"Aguardando análise"
" TO-1716109-8548367F212842839C20C5246A8B2D3B";"27.3694";"TO";"Paraíso do Tocantins";"0.3421";"IRU";"AT";"Aguardando análise"
" TO-1716109-0255543905FE405C98731BF8771E3EF9";"415.0515";"TO";"Paraíso do Tocantins";"5.1881";"IRU";"AT";"Aguardando análise"
" TO-1716109-0F6D5118498140DB8FA6F3FBD1F7C0CD";"341.1169";"TO";"Paraíso do Tocantins";"4.2640";"IRU";"AT";"Aguardando analise"
" TO-1716109-AD4E61FE15AA4B9AB894C2FEA7629270";"4.6728";"TO";"Paraíso do Tocantins";"0.0584";"IRU";"AT";"Aguardando análise"
" TO-1716109-9272F579998C44DC80B01C72D31EDC13";"9.2340";"TO";"Paraíso do Tocantins";"0.1154";"IRU";"AT";"Aguardando análise"
" TO-1716109-5AB8BDC31D5E471D9B48C28B887799BE";"4.3784";"TO";"Paraíso do Tocantins";"0.0547";"IRU";"AT";"Aguardando análise"
" TO-1716109-EC7327D6257E403B82EA56EBFEEB107C";"4.7112";"TO";"Paraíso do Tocantins";"0.0589";"IRU";"AT";"Aguardando analise"
" TO-1716109-7276FEB9995B408F941096C480432765";"157.9939";"TO";"Paraíso do Tocantins";"1.9749";"IRU";"AT";"Aguardando analise"
" TO-1716109-1299851074124A66875934874AAAD6B4";"25.2918";"TO";"Paraíso do Tocantins";"0.3161";"IRU";"AT";"Aguardando analise"
" TO-1716109-7D93A6B54F2C4CFA914F69C276282C92";"31.4131";"TO";"Paraíso do Tocantins";"0.3927";"IRU";"AT";"Aguardando analise"
" TO-1716109-4AF4B75335A6471A8F5BC9DAD99704B6";"654.5436";"TO";"Paraíso do Tocantins";"8.1818";"IRU";"AT";"Aguardando analise"
" TO-1716109-B7632C3898B54EA8B45BD8171FA24919";"15.3954";"TO";"Paraíso do Tocantins";"0.1924";"IRU";"AT";"Aguardando analise"
" TO-1716109-CA23430B7F7E4CDFBCECFE626A75DEEA";"27.7142";"TO";"Paraíso do Tocantins";"0.3464";"IRU";"AT";"Aguardando analise"
" TO-1716109-B425AA0AA7CD42B8AD526F7D6E0C2906";"22.2858";"TO";"Paraíso do Tocantins";"0.2786";"IRU";"AT";"Aguardando analise"
" TO-1716109-444DBF546E46445482578289B7AE8A19";"4.4424";"TO";"Paraíso do Tocantins";"0.0555";"IRU";"AT";"Aguardando analise"
" TO-1716109-990695CD2349455D82F1B5948D6F863A";"1022.2775";"TO";"Paraíso do Tocantins";"12.7785";"IRU";"AT";"Aguardando analise"
" TO-1716109-BE03CD8E2BC248D09A97F4DFF6CD3334";"44.3826";"TO";"Paraíso do Tocantins";"0.5548";"IRU";"AT";"Aguardando analise"
" TO-1716109-327083CCA51A4247A7ABCD910336FB65";"36.9689";"TO";"Paraíso do Tocantins";"0.4621";"IRU";"AT";"Aguardando analise"
" TO-1716109-2331125040B045F4976FF4E8AB650EA4";"74.7993";"TO";"Paraíso do Tocantins";"0.9350";"IRU";"AT";"Aguardando analise"
" TO-1716109-E8F8DAAEBD4A4DBBB0C7BF263E73A832";"20.2387";"TO";"Paraíso do Tocantins";"0.2530";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1716109-9613F13B5A9C4F4BA1DB80F078B05E2E";"0.0988";"TO";"Paraíso do Tocantins";"0.0012";"IRU";"AT";"Aguardando analise"
" TO-1716109-EE873BCA641A42CC921E80A896A9E660";"37.0934";"TO";"Paraíso do Tocantins";"0.4637";"IRU";"AT";"Aguardando analise"
" TO-1716109-A5137A0914414CDC9AFFFBAB0ABA1247";"0.0220";"TO";"Paraíso do Tocantins";"0.0003";"IRU";"AT";"Aguardando analise"
" TO-1716109-022AFE0399ED4BCCB77B38916A74E378";"0.0694";"TO";"Paraíso do Tocantins";"0.0009";"IRU";"AT";"Aguardando analise"
" TO-1716109-9D4EBE160A744865AB01CE4D86842E60";"0.0475";"TO";"Paraíso do Tocantins";"0.0006";"IRU";"AT";"Aguardando analise"
" TO-1716109-F233A59A4F4D492EA96B7765B418FDF3";"308.8001";"TO";"Paraíso do Tocantins";"3.8600";"IRU";"AT";"Aguardando análise"
" TO-1716109-0CC02115D418479DA6DF9E9E10F419FD";"101.4635";"TO";"Paraíso do Tocantins";"1.2683";"IRU";"AT";"Aguardando analise"
" TO-1716109-A8A0769EABAC4A32A064A5E012E81B8D";"95.9852";"TO";"Paraíso do Tocantins";"1.1998";"IRU";"AT";"Aguardando análise"
" TO-1716109-DE14224C10034E4E8ED894EF7B277BF4";"860.1870";"TO";"Paraíso do Tocantins";"10.7523";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1716109-E042537617054DE7BE820540EC8C4DA9";"130.0291";"TO";"Paraíso do Tocantins";"1.6254";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1716109-10C3FCBA49D0476AB1280D5E78444F17";"1.8441";"TO";"Paraíso do Tocantins";"0.0231";"IRU";"AT";"Aguardando analise"
" TO-1716109-142FB29CEA8647168C0B2A61238A5D3C";"34.6835";"TO";"Paraíso do Tocantins";"0.4335";"IRU";"AT";"Aguardando analise"
" TO-1716109-F962DC3A27484A098A7D731996D7A82D";"105.3627";"TO";"Paraíso do Tocantins";"1.3170";"IRU";"AT";"Aguardando analise"
" TO-1716109-53ED8C5AD3164C988702A383777F816D";"30.0723";"TO";"Paraíso do Tocantins";"0.3759";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1716109-C2905831F0514CA09EE640C53EE3CE72";"26.7767";"TO";"Paraíso do Tocantins";"0.3347";"IRU";"AT";"Aguardando análise"
" TO-1716109-FE3DEBF72CF44CD79AED402245D1FE88";"125.5460";"TO";"Paraíso do Tocantins";"1.5693";"IRU";"AT";"Aguardando analise"
" TO-1716109-95F83DE1908E444F8DF23047A07979C7";"26.8453";"TO";"Paraíso do Tocantins";"0.3356";"IRU";"AT";"Aguardando analise"
" TO-1716109-04951CD4F6C44A6280D4523CFE0F2447";"48.4164";"TO";"Paraíso do Tocantins";"0.6052";"IRU";"AT";"Aguardando analise"
" TO-1716109-F9034749AC784FB9A6E20E0E5C1F5BE7";"146.1958";"TO";"Paraíso do Tocantins";"1.8274";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1716109-BE21272F950347DDB326F725CB57F971";"148.1770";"TO";"Paraíso do Tocantins";"1.8522";"IRU";"AT";"Aguardando analise"
" TO-1716109-FDA4836F148A4D30A7E5F29875AF14BA";"55.8691";"TO";"Paraíso do Tocantins";"0.6984";"IRU";"AT";"Aguardando analise"
" TO-1716109-457D15407C06453E9D2E0AF3EF5C7097";"34.2376";"TO";"Paraíso do Tocantins";"0.4280";"IRU";"AT";"Aguardando análise"
" TO-1716109-34B6D19DC2C64E4B8FF76BCC3453956A";"836.5143";"TO";"Paraíso do Tocantins";"10.4564";"IRU";"AT";"Aguardando analise"
