"                                         car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" MG-3170438-7FEC0283CEBB46059F27B8261D5DB1E0";"27.0641";"MG";"União de Minas";"0.9021";"IRU";"AT";"Aguardando análise"
" MG-3170438-5CFC3CF313A54C709D716AC83E9F1EB0";"89.6067";"MG";"União de Minas";"2.9869";"IRU";"AT";"Aguardando análise"
" MG-3170438-9927E1E849004BF8A9E9C2958D58118E";"10.1404";"MG";"União de Minas";"0.3380";"IRU";"AT";"Aguardando análise"
" MG-3170438-A959D19E61F74333A4E3CF1F03EFC97D";"137.1183";"MG";"União de Minas";"4.5706";"IRU";"AT";"Aguardando análise"
" MG-3170438-53226C8DA75F474F898124B7B7FDD243";"479.8959";"MG";"União de Minas";"15.9965";"IRU";"AT";"Aguardando análise"
" MG-3170438-1F9407CA5C2944A398B66264EB7F8A42";"15.3623";"MG";"União de Minas";"0.5121";"IRU";"AT";"Aguardando análise"
" MG-3170438-15378BBEE9654F4E977CA81BCF786463";"38.0868";"MG";"União de Minas";"1.2696";"IRU";"AT";"Aguardando análise"
" MG-3170438-F4FE4F105F3A4D068DB1A9293234B869";"16.9571";"MG";"União de Minas";"0.5652";"IRU";"AT";"Aguardando análise"
" MG-3170438-666B1A3EF30F402FAB9F5164BDC5BBF1";"67.7338";"MG";"União de Minas";"2.2578";"IRU";"AT";"Aguardando analise"
" MG-3170438-C2873D4FCD1F4FAB8F356050C7CA0E48";"210.5836";"MG";"União de Minas";"7.0700";"IRU";"AT";"Aguardando análise"
" MG-3170438-DD82B68F46C64AFC89EB370E3CD32B58";"9.6800";"MG";"União de Minas";"0.3227";"IRU";"AT";"Aguardando analise"
" MG-3170438-E069372AA1784D2D8833C19F7B426FF1";"7.5899";"MG";"União de Minas";"0.2530";"IRU";"AT";"Aguardando analise"
" MG-3170438-D2A1514AB74E452199376FDF1DBC6A94";"73.6288";"MG";"União de Minas";"2.4543";"IRU";"AT";"Aguardando analise"
" MG-3170438-D30D0F606D074D6DAD0331E33969A313";"29.8137";"MG";"União de Minas";"1.0000";"IRU";"AT";"Aguardando análise"
" MG-3170438-98F525C1917F45DB8A3BB19FA7278969";"44.2435";"MG";"União de Minas";"0.5500";"IRU";"AT";"Aguardando análise"
" MG-3170438-4988B47882914F479648370A92A2DBCD";"44.1648";"MG";"União de Minas";"1.4722";"IRU";"AT";"Aguardando analise"
" MG-3170438-46A57A5649634467B1CE0DB9BD1AE517";"17.3662";"MG";"União de Minas";"0.5789";"IRU";"AT";"Aguardando analise"
" MG-3170438-D3F8641141784CD5A7088E3164730302";"358.9391";"MG";"União de Minas";"11.9646";"IRU";"AT";"Aguardando analise"
