"                                     car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                     "
" MG-3152808-98A9955C8AC146E8956DD1BCB21CC646";"25.3560";"MG";"Prata";"0.8452";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-363FF46B871A464088B907A1F42971A2";"37.6187";"MG";"Prata";"1.2540";"IRU";"AT";"Aguardando análise"
" MG-3152808-2CDEB37EA95344EBBB79CABE0260DB3A";"364.3230";"MG";"Prata";"12.1441";"IRU";"AT";"Aguardando análise"
" MG-3152808-89BDA3EE20BD45D48E473FB2C1D8E737";"104.8471";"MG";"Prata";"3.4949";"IRU";"AT";"Aguardando análise"
" MG-3152808-8DEF964605704237A7096AE249165D46";"59.0918";"MG";"Prata";"1.9697";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-A945946CB37C4EA19743E29F079CC72C";"17.1894";"MG";"Prata";"0.5700";"IRU";"AT";"Aguardando análise"
" MG-3152808-21091CB579614453B9E0349AC66FB828";"15.0225";"MG";"Prata";"0.5007";"IRU";"AT";"Aguardando análise"
" MG-3152808-75B1838AFA214D41944E8813EA520590";"32.5313";"MG";"Prata";"1.0844";"IRU";"AT";"Aguardando análise"
" MG-3152808-90C5B0E66FCE4E46A99632F8F9DDE289";"127.8905";"MG";"Prata";"4.2800";"IRU";"AT";"Aguardando análise"
" MG-3152808-0343D08FBEA44274B89B5A8A5E4FA77C";"26.2689";"MG";"Prata";"0.8756";"IRU";"AT";"Aguardando análise"
" MG-3152808-B92F8D9A48E447DDBE1624D0228D9874";"5.6967";"MG";"Prata";"0.1899";"IRU";"AT";"Aguardando análise"
" MG-3152808-464196783B5142B8A27819ED305069B2";"41.9358";"MG";"Prata";"1.3979";"IRU";"AT";"Aguardando análise"
" MG-3152808-3325E637B6AB4754AB668A8A0C31ACB1";"45.1435";"MG";"Prata";"1.5048";"IRU";"AT";"Aguardando analise"
" MG-3152808-6A20CA6E94084CBFBC0F58AEE22B642B";"64.0823";"MG";"Prata";"2.1361";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-8838CFA25C8E4FCBAC21BC24F4A19E45";"35.2906";"MG";"Prata";"1.1764";"IRU";"AT";"Aguardando análise"
" MG-3152808-4BC7B7A9141C44719166368CF43A7885";"34.4117";"MG";"Prata";"1.1471";"IRU";"AT";"Aguardando análise"
" MG-3152808-D43343769AE0445888DD75E1F8261055";"92.6203";"MG";"Prata";"3.0873";"IRU";"AT";"Aguardando analise"
" MG-3152808-38755142388041A28D87749046756377";"38.2746";"MG";"Prata";"1.2758";"IRU";"AT";"Aguardando análise"
" MG-3152808-57BE47678512401B94D5F728B99CC22B";"399.1745";"MG";"Prata";"13.3058";"IRU";"AT";"Aguardando analise"
" MG-3152808-8AA4A502D68B4C2487E0DEC8690431C9";"52.3102";"MG";"Prata";"1.7437";"IRU";"AT";"Aguardando análise"
" MG-3152808-5E882A19DADB4389BFE1ABB7CD966C2A";"160.3636";"MG";"Prata";"5.3455";"IRU";"AT";"Aguardando analise"
" MG-3152808-FC9B16EB3EBF491992D8D68ED46D6329";"84.3157";"MG";"Prata";"2.8105";"IRU";"AT";"Aguardando análise"
" MG-3152808-13B3254E9EA54A459E7673AE684A5F89";"25.4697";"MG";"Prata";"0.8490";"IRU";"AT";"Aguardando análise"
" MG-3152808-C6494523E14249ECB84740B0918B4254";"13.1331";"MG";"Prata";"0.4378";"IRU";"AT";"Aguardando analise"
" MG-3152808-8C8B80A9B77B4055976AFC6C36513C79";"137.3051";"MG";"Prata";"4.5768";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-7E25139B4CD4409595CE762C70C2A326";"53.9118";"MG";"Prata";"1.7971";"IRU";"AT";"Aguardando analise"
" MG-3152808-00DCC26F495844C99A33D95F4786A518";"53.5964";"MG";"Prata";"1.7900";"IRU";"AT";"Aguardando análise"
" MG-3152808-CADC5D9BDE3E4996B038723EF27D891A";"72.6307";"MG";"Prata";"2.4210";"IRU";"AT";"Aguardando analise"
" MG-3152808-EFFE128AE784406883359F5F91058CEB";"37.7624";"MG";"Prata";"1.2587";"IRU";"AT";"Aguardando analise"
" MG-3152808-DF9D7F61A42C4E26AD46EE788D68ACAA";"156.8943";"MG";"Prata";"5.2298";"IRU";"AT";"Aguardando analise"
" MG-3152808-15AD26736AB646F199346BBC0771D8B5";"152.2846";"MG";"Prata";"5.0762";"IRU";"AT";"Aguardando analise"
" MG-3152808-68D2E148AB4D4A0BB15837EA302185BB";"109.3357";"MG";"Prata";"3.6445";"IRU";"AT";"Aguardando análise"
" MG-3152808-81D23E06335C4A2EA03F5777F67D7729";"128.7511";"MG";"Prata";"4.2917";"IRU";"AT";"Aguardando análise"
" MG-3152808-7E6AC807FDAF4BEBB41C7EEE8F1ABB93";"9.6942";"MG";"Prata";"0.3200";"IRU";"AT";"Aguardando análise"
" MG-3152808-F774FAF8484C449F9B440C8742B74D40";"14.7527";"MG";"Prata";"0.4918";"IRU";"AT";"Aguardando analise"
" MG-3152808-56660FC0C12448389CE00891D27C8952";"96.8000";"MG";"Prata";"3.2267";"IRU";"AT";"Aguardando analise"
" MG-3152808-05AE8A5C74E848DA94D2EF151B0B66F7";"84.5985";"MG";"Prata";"2.8200";"IRU";"AT";"Aguardando analise"
" MG-3152808-143283B9BF004048B62C70E3F8A7EA45";"73.4044";"MG";"Prata";"2.4468";"IRU";"AT";"Aguardando analise"
" MG-3152808-8B74E9267B3E4AB39A6F547F8ABC42D9";"60.0471";"MG";"Prata";"2.0016";"IRU";"AT";"Aguardando analise"
" MG-3152808-0B4F01EEA487406CB80D3E7EC1FCA5BF";"488.7178";"MG";"Prata";"16.2906";"IRU";"AT";"Aguardando analise"
" MG-3152808-B749DE2B04CA497EA18AB125D3F02F9B";"79.2977";"MG";"Prata";"2.6433";"IRU";"AT";"Aguardando analise"
" MG-3152808-03A50E1DF83E47BC8F4AA2A3DD4480F1";"84.0939";"MG";"Prata";"2.8100";"IRU";"AT";"Aguardando análise"
" MG-3152808-ACA387A78E644A5FA23AA42B2F6C40D2";"93.7649";"MG";"Prata";"3.1400";"IRU";"AT";"Aguardando análise"
" MG-3152808-4D0E3E3DDB8C427BB85220398A678815";"52.7183";"MG";"Prata";"1.7600";"IRU";"AT";"Aguardando análise"
" MG-3152808-E9C8B47B20714652B0830703FE823434";"151.0862";"MG";"Prata";"5.0500";"IRU";"AT";"Aguardando análise"
" MG-3152808-718998BC6E3D493ABF61E1C10C876D86";"10.0300";"MG";"Prata";"0.3400";"IRU";"AT";"Aguardando análise"
" MG-3152808-10808BADF0434162BE86A4141740FE27";"53.3112";"MG";"Prata";"1.7800";"IRU";"AT";"Aguardando análise"
" MG-3152808-90C3C0EC40904043A4F7BBDFA135F265";"9.2896";"MG";"Prata";"0.3100";"IRU";"AT";"Aguardando análise"
" MG-3152808-17A6EFCE3EDC42F883FCEE385FC45BD4";"94.8961";"MG";"Prata";"3.1700";"IRU";"AT";"Aguardando análise"
" MG-3152808-F2CB3B49ED5E4980A45404FA40A02D82";"2.1300";"MG";"Prata";"0.0700";"IRU";"AT";"Aguardando análise"
" MG-3152808-23CB086B61F64A9486D8FA2835D7A604";"455.4947";"MG";"Prata";"15.2400";"IRU";"AT";"Aguardando análise"
" MG-3152808-227573575A2F485B80E446634BB6B36A";"147.6142";"MG";"Prata";"4.9300";"IRU";"AT";"Aguardando análise"
" MG-3152808-D8C9434249754E92989220FC1EB7B38A";"34.4803";"MG";"Prata";"1.1493";"IRU";"AT";"Aguardando analise"
" MG-3152808-5B532F1AA3FD4EE7A697A0873139D1C7";"67.2400";"MG";"Prata";"2.2400";"IRU";"AT";"Aguardando análise"
" MG-3152808-D931E49D8CCE43829068AD07158BB071";"18.9233";"MG";"Prata";"0.6308";"IRU";"AT";"Aguardando analise"
" MG-3152808-24056C52097346F6915AB6FB3208EF3B";"252.8832";"MG";"Prata";"8.4294";"IRU";"AT";"Aguardando analise"
" MG-3152808-D4A647212F61400E94DE042B8314E4E4";"43.0882";"MG";"Prata";"1.4363";"IRU";"AT";"Aguardando analise"
" MG-3152808-12795E1B61724527AEA251E5C23BF49C";"19.1192";"MG";"Prata";"0.6373";"IRU";"AT";"Aguardando analise"
" MG-3152808-BEB468B6F0EE4DA4B4965981786876DF";"14.7600";"MG";"Prata";"0.4920";"IRU";"AT";"Aguardando analise"
" MG-3152808-CA966852152D419A9CAC76BFFDA69457";"85.3788";"MG";"Prata";"2.8460";"IRU";"AT";"Aguardando analise"
" MG-3152808-8BE3681E807E49F18144D37C4AED7815";"35.1560";"MG";"Prata";"1.1800";"IRU";"AT";"Aguardando análise"
" MG-3152808-EEE7F94FD01541B78ED19EB9A363A4AD";"189.6435";"MG";"Prata";"6.3215";"IRU";"AT";"Aguardando analise"
" MG-3152808-2EFA12D6614E4C3DB82703A19A635C0B";"76.9536";"MG";"Prata";"2.5651";"IRU";"AT";"Aguardando analise"
" MG-3152808-69830D7F59BD43C3B9802611A3E1BB69";"18.2342";"MG";"Prata";"0.6078";"IRU";"AT";"Aguardando analise"
" MG-3152808-98BA46D4BD90492EB2042FDA98629951";"29.6119";"MG";"Prata";"0.9871";"IRU";"AT";"Aguardando analise"
" MG-3152808-9203457680A846228B670A5F4AD4AF42";"3.3893";"MG";"Prata";"0.1130";"IRU";"AT";"Aguardando analise"
" MG-3152808-67B7AEB9A37548A3A6786F07033903D8";"5.1332";"MG";"Prata";"0.1711";"IRU";"AT";"Aguardando analise"
" MG-3152808-F6F1375B4E4D4342B6924BD72D152F8A";"3.4588";"MG";"Prata";"0.1153";"IRU";"AT";"Aguardando analise"
" MG-3152808-EED3118FEC3B41A885A54EECB4BCDD54";"58.0975";"MG";"Prata";"1.9366";"IRU";"AT";"Aguardando analise"
" MG-3152808-46F113D4F5944592B2C2A3D08A6B7B12";"49.6703";"MG";"Prata";"1.6557";"IRU";"AT";"Aguardando analise"
" MG-3152808-17B47368BFF84060A95963CDA0D12DD4";"33.7857";"MG";"Prata";"1.1262";"IRU";"AT";"Aguardando analise"
" MG-3152808-E1163F0012264608AB15C0D3F64EFA62";"98.7031";"MG";"Prata";"3.2901";"IRU";"AT";"Aguardando analise"
" MG-3152808-7C6AD9FD1A7545DE96C4C880CCA1857A";"101.4064";"MG";"Prata";"3.3900";"IRU";"AT";"Aguardando análise"
" MG-3152808-AD260A8EEDE443B39288859ADB005A68";"45.5620";"MG";"Prata";"1.5187";"IRU";"AT";"Aguardando analise"
" MG-3152808-BB790B6396B246E99F7669D46A841F5E";"24.2746";"MG";"Prata";"0.8092";"IRU";"AT";"Aguardando analise"
" MG-3152808-8DCCCC478DFE4071BCAA30D99672E9FE";"137.1926";"MG";"Prata";"4.5731";"IRU";"AT";"Aguardando analise"
" MG-3152808-E1CDE18BF5974380AC43C40403E316DF";"63.1651";"MG";"Prata";"2.1055";"IRU";"AT";"Aguardando analise"
" MG-3152808-426C8CCD2F2845A2AD3DD7335B0DF9D1";"12.3795";"MG";"Prata";"0.4126";"IRU";"AT";"Aguardando analise"
" MG-3152808-4E0C1EAD04CE490AB56BD7D0AD3E78B1";"24.8820";"MG";"Prata";"0.8294";"IRU";"AT";"Aguardando analise"
" MG-3152808-7D37884ECC5B43E5AADBD4C5E6DBBB69";"36.5898";"MG";"Prata";"1.2197";"IRU";"AT";"Aguardando analise"
" MG-3152808-44B720BEE899432DBA287CBD415C2FC6";"14.5221";"MG";"Prata";"0.4841";"IRU";"AT";"Aguardando analise"
" MG-3152808-29538FAF2974419AB642028545E88042";"99.5266";"MG";"Prata";"3.3176";"IRU";"AT";"Aguardando analise"
" MG-3152808-AC162A763E33446B80DA9B3AEF3A0929";"12.5474";"MG";"Prata";"0.4182";"IRU";"AT";"Aguardando analise"
" MG-3152808-48F3BD88B29545D3BD5672C49C9A1E1E";"19.6647";"MG";"Prata";"0.6555";"IRU";"AT";"Aguardando analise"
" MG-3152808-20D01CEB39624ED3B31DE8B7A337D9B3";"62.8787";"MG";"Prata";"2.0960";"IRU";"AT";"Aguardando analise"
" MG-3152808-995EB7A3C6F541AE95BB898986E62F8A";"6.2183";"MG";"Prata";"0.2073";"IRU";"AT";"Aguardando analise"
" MG-3152808-197C8588E54E4C6D8FFBA50762B56141";"112.2298";"MG";"Prata";"3.7410";"IRU";"AT";"Aguardando analise"
" MG-3152808-1AE14BF985C04535931EA98DEB1E41B7";"14.0586";"MG";"Prata";"0.4686";"IRU";"AT";"Aguardando analise"
" MG-3152808-A0F99B80447F47F0B279174F8EB2A945";"32.4078";"MG";"Prata";"1.0803";"IRU";"AT";"Aguardando analise"
" MG-3152808-9F86E96623934F6B8E5246B7B3C48737";"15.6352";"MG";"Prata";"0.5212";"IRU";"AT";"Aguardando analise"
" MG-3152808-8A99665AE62E477390035383D4F2C061";"17.8555";"MG";"Prata";"0.5952";"IRU";"AT";"Aguardando analise"
" MG-3152808-13751A4A3F374B43B5EAF24DA4F0BD31";"85.5545";"MG";"Prata";"2.8518";"IRU";"AT";"Aguardando analise"
" MG-3152808-EF6CF5B701614E94B8082ED269A0DBC3";"48.8908";"MG";"Prata";"1.6297";"IRU";"AT";"Aguardando analise"
" MG-3152808-FBF6753E0DD54F8D9247358DF84CC4C5";"9.6881";"MG";"Prata";"0.3229";"IRU";"AT";"Aguardando analise"
" MG-3152808-8C0AC9EE082E42AE91DD02F9C1D59BB4";"42.9556";"MG";"Prata";"1.4319";"IRU";"AT";"Aguardando analise"
" MG-3152808-089762FDEB94499BB814C7B35A157724";"70.1180";"MG";"Prata";"2.3373";"IRU";"AT";"Aguardando analise"
" MG-3152808-314F396B236B439E9D9911171530CBF4";"20.3651";"MG";"Prata";"0.6788";"IRU";"AT";"Aguardando analise"
" MG-3152808-6197CFAD54BE421EA5D3C6155DDAE424";"7.2969";"MG";"Prata";"0.2432";"IRU";"AT";"Aguardando analise"
" MG-3152808-361DDAEAFB2840189A3662DB035DA7C9";"7.0733";"MG";"Prata";"0.2358";"IRU";"AT";"Aguardando analise"
" MG-3152808-463E629164444D20AF508EADA7960CAF";"178.3032";"MG";"Prata";"5.9700";"IRU";"AT";"Aguardando análise"
" MG-3152808-9E2DFA6B3E10410B8857C0A902414B21";"12.6573";"MG";"Prata";"0.4219";"IRU";"AT";"Aguardando analise"
" MG-3152808-1E890D1DE9E24B0D910BEFD98712A0C0";"42.0177";"MG";"Prata";"1.4006";"IRU";"AT";"Aguardando analise"
" MG-3152808-9F5112EF807A47978774DA0F7E74DE8D";"44.5650";"MG";"Prata";"1.4855";"IRU";"AT";"Aguardando analise"
" MG-3152808-36B14FC2F44349B596BFFABE3747AD43";"41.3340";"MG";"Prata";"1.3778";"IRU";"AT";"Aguardando analise"
" MG-3152808-949CDBBF3C4046F187410D4D61421439";"80.6930";"MG";"Prata";"2.6898";"IRU";"AT";"Aguardando analise"
" MG-3152808-DD1A062BD4C54BD3852B68B44158555E";"134.1768";"MG";"Prata";"4.4726";"IRU";"AT";"Aguardando analise"
" MG-3152808-62C6766D04DF420BA565B773413CA262";"103.6026";"MG";"Prata";"3.4534";"IRU";"AT";"Aguardando analise"
" MG-3152808-94CDD39F9D8A4A52BB9AF79A4B0BA06A";"29.3924";"MG";"Prata";"0.9797";"IRU";"AT";"Aguardando analise"
" MG-3152808-FAC4A34CD55249FE939DF3F527EA59E4";"111.3559";"MG";"Prata";"3.7119";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-116C98CFBA0B4412AABC1B43DC2EBC18";"128.0203";"MG";"Prata";"4.2673";"IRU";"AT";"Aguardando analise"
" MG-3152808-9713C8A04D2A45E38D6FDC80245DB2B0";"22.4801";"MG";"Prata";"0.7493";"IRU";"AT";"Aguardando analise"
" MG-3152808-3FC3E0DDBDA34A329D3113CCF48E9D00";"64.6525";"MG";"Prata";"2.1600";"IRU";"AT";"Aguardando análise"
" MG-3152808-2B1A64FEA036412EB058B72F3D305B8C";"41.8261";"MG";"Prata";"1.4000";"IRU";"AT";"Aguardando análise"
" MG-3152808-746BF98874F7453585F0E19D46A7B181";"306.6727";"MG";"Prata";"10.2600";"IRU";"AT";"Aguardando análise"
" MG-3152808-61D77A86536F490594C79745FEA14767";"58.9016";"MG";"Prata";"1.9634";"IRU";"AT";"Aguardando analise"
" MG-3152808-1E7BC93E9273451DA2B07F1B13A2F034";"39.0653";"MG";"Prata";"1.3100";"IRU";"AT";"Aguardando análise"
" MG-3152808-68F1158A89454BA09C3022AFEB23545B";"48.1861";"MG";"Prata";"1.6062";"IRU";"AT";"Aguardando analise"
" MG-3152808-593D86C3BA634D318F325DF25B4129F9";"35.9512";"MG";"Prata";"1.1984";"IRU";"AT";"Aguardando analise"
" MG-3152808-434BCDC531964CC8B9ED373E7556A7B1";"16.7001";"MG";"Prata";"0.5600";"IRU";"AT";"Aguardando análise"
" MG-3152808-DA154864199442328EC1AB65ABB416F4";"226.3332";"MG";"Prata";"7.5444";"IRU";"AT";"Aguardando analise"
" MG-3152808-6CF0735B99644B31ACB1E89349A125C6";"165.8586";"MG";"Prata";"5.5286";"IRU";"AT";"Aguardando analise"
" MG-3152808-C5C63434BEFB443AAF5EA46692E5AA10";"32.2109";"MG";"Prata";"1.0737";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-0081DDF1D6404D599D0EDD210D4FCAAB";"34.5578";"MG";"Prata";"1.1519";"IRU";"AT";"Aguardando analise"
" MG-3152808-0E995340941D48B0A5EA8E7759A2545C";"27.5584";"MG";"Prata";"0.9186";"IRU";"AT";"Aguardando analise"
" MG-3152808-766E4CD661B34F0A84DD25E666ACF35D";"161.3429";"MG";"Prata";"5.3781";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-193E361C0A584509964E1005CC46777D";"72.7564";"MG";"Prata";"2.4252";"IRU";"AT";"Aguardando analise"
" MG-3152808-B6B043C2D43D42678BE96E6BCC5B7BF5";"47.2111";"MG";"Prata";"1.5737";"IRU";"AT";"Aguardando analise"
" MG-3152808-37F0EC245B534F0790B9D4AAB57A7E03";"83.2607";"MG";"Prata";"2.7754";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-AC4E2D942E54410582208572E7CF3D26";"156.8684";"MG";"Prata";"5.2500";"IRU";"AT";"Aguardando análise"
" MG-3152808-DF8513C85E904A6A941025D0A872942D";"68.1427";"MG";"Prata";"2.2714";"IRU";"AT";"Aguardando analise"
" MG-3152808-289CD6DDBD1B4466896B6D0EAA149811";"21.7575";"MG";"Prata";"0.7253";"IRU";"AT";"Aguardando analise"
" MG-3152808-32EE7D55359042C1801648C69AFB26AC";"40.2228";"MG";"Prata";"1.3408";"IRU";"AT";"Aguardando analise"
" MG-3152808-98D8A785E9404C0E9B67F4A9FAB5B6E6";"61.1976";"MG";"Prata";"2.0399";"IRU";"AT";"Aguardando analise"
" MG-3152808-17489B2901644507974BB964F213F065";"15.2756";"MG";"Prata";"0.5092";"IRU";"AT";"Aguardando analise"
" MG-3152808-2977F927BCFD44FDB2E0F5EDFE2EFD6E";"17.8396";"MG";"Prata";"0.5947";"IRU";"AT";"Aguardando analise"
" MG-3152808-8719FF3F788C494483952A40FC60AA3A";"15.9319";"MG";"Prata";"0.5300";"IRU";"AT";"Aguardando análise"
" MG-3152808-E5BA9E3C4A3A4E5EA7D5F4C9290890AF";"117.8242";"MG";"Prata";"3.9275";"IRU";"AT";"Aguardando analise"
" MG-3152808-DEB3A12D6A014EF899E8BEA0F0C40642";"11.2087";"MG";"Prata";"0.3736";"IRU";"AT";"Aguardando analise"
" MG-3152808-E41B80C03CC349F8A9941209980CED18";"256.5857";"MG";"Prata";"8.5529";"IRU";"AT";"Aguardando analise"
" MG-3152808-2C42889C608D4507A761938942E15B05";"62.5784";"MG";"Prata";"2.0859";"IRU";"AT";"Aguardando analise"
" MG-3152808-4BC3505CAEC54FB199937FC4618AA20E";"64.5162";"MG";"Prata";"2.1505";"IRU";"AT";"Aguardando analise"
" MG-3152808-29CA8DDF72014435840F8D81EEEC71EB";"64.9779";"MG";"Prata";"2.1700";"IRU";"AT";"Aguardando análise"
" MG-3152808-1E55733D34B14912A6EE6F8C7EE7046A";"24.8801";"MG";"Prata";"0.8293";"IRU";"AT";"Aguardando analise"
" MG-3152808-5F16F0F7CFFD480D857B8B99AAAB8027";"25.2536";"MG";"Prata";"0.8418";"IRU";"AT";"Aguardando analise"
" MG-3152808-E956B11F9A0F48589AE519E924AADB13";"30.3557";"MG";"Prata";"1.0119";"IRU";"AT";"Aguardando analise"
" MG-3152808-5AA33B845ABE440A8BA0522DB45D0A0E";"71.1421";"MG";"Prata";"2.3714";"IRU";"AT";"Aguardando analise"
" MG-3152808-29541B5AA86C4F7C835D696BA69C3217";"44.1399";"MG";"Prata";"1.4713";"IRU";"AT";"Aguardando analise"
" MG-3152808-A043CB9E429345918EC7017A57D4B7DD";"51.7332";"MG";"Prata";"1.7300";"IRU";"AT";"Aguardando análise"
" MG-3152808-502759FEB0264FE1B031F4C3645A7508";"23.4492";"MG";"Prata";"0.7800";"IRU";"AT";"Aguardando análise"
" MG-3152808-E956F0E277E04087A65DAE2FFC724579";"98.7910";"MG";"Prata";"3.2930";"IRU";"AT";"Aguardando análise"
" MG-3152808-B9997A99F50A4968ADAC6373EB2C5AE2";"274.8445";"MG";"Prata";"9.2000";"IRU";"AT";"Aguardando análise"
" MG-3152808-FECF37F12D2F4177AAF8421FF8607382";"15.7531";"MG";"Prata";"0.5251";"IRU";"AT";"Aguardando analise"
" MG-3152808-EEEA7A9B29814620A034D9B686385E4A";"223.0053";"MG";"Prata";"7.4500";"IRU";"AT";"Aguardando análise"
" MG-3152808-A33FB1DD99F04DF081A369EB6C567840";"369.0634";"MG";"Prata";"12.3021";"IRU";"AT";"Aguardando analise"
" MG-3152808-0510E785D3FF4C9480A7C5ECEB73A613";"112.1498";"MG";"Prata";"3.7383";"IRU";"AT";"Aguardando analise"
" MG-3152808-A60710CF730B4D4CB5ACAC1958DEF758";"45.4272";"MG";"Prata";"1.5142";"IRU";"AT";"Aguardando analise"
" MG-3152808-4973F489EC794EA3B90F8E3E8E8EE444";"3.8985";"MG";"Prata";"0.1300";"IRU";"AT";"Aguardando análise"
" MG-3152808-E0C337C469504C5ABECB3030DA28F68D";"89.0237";"MG";"Prata";"2.9675";"IRU";"AT";"Aguardando analise"
" MG-3152808-071F3CBFD07547D5959003C51FFCC65F";"194.0016";"MG";"Prata";"6.4667";"IRU";"AT";"Aguardando analise"
" MG-3152808-E8C6077DF11E4042B88F03339EF456A3";"503.6468";"MG";"Prata";"16.7882";"IRU";"AT";"Aguardando analise"
" MG-3152808-39AFB56F62914DFFBED95E03142086D0";"15.3002";"MG";"Prata";"0.5100";"IRU";"AT";"Aguardando analise"
" MG-3152808-E51FCA84352242DCA7519368E9128939";"14.8379";"MG";"Prata";"0.4946";"IRU";"AT";"Aguardando analise"
" MG-3152808-C598C705B1FE476BB586725B7DB08443";"287.3594";"MG";"Prata";"9.5786";"IRU";"AT";"Aguardando analise"
" MG-3152808-92C6D16AD9004CB0939C764A800D3400";"104.5962";"MG";"Prata";"3.4865";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3152808-71F33EE7790E487E8B5ECF9217A98191";"9.7811";"MG";"Prata";"0.3260";"IRU";"AT";"Aguardando analise"
" MG-3152808-2034C4527A25456BBFB203D025AE6E3F";"15.3203";"MG";"Prata";"0.5107";"IRU";"AT";"Aguardando analise"
" MG-3152808-3EA238FD448C410BA16BB09A54E9E114";"31.2630";"MG";"Prata";"1.0421";"IRU";"AT";"Aguardando analise"
" MG-3152808-EF457B9706324FD491FC25752FA075D9";"48.4000";"MG";"Prata";"1.6133";"IRU";"AT";"Aguardando analise"
" MG-3152808-C0E57E59D26C404BBD123C89CF464723";"159.5462";"MG";"Prata";"5.3182";"IRU";"AT";"Aguardando analise"
