"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" BA-2930303-4E105BD2677442AD882A9B1E80CF806B";"99.9971";"BA";"Serra Dourada";"1.5300";"IRU";"AT";"Aguardando analise"
" BA-2930303-C30541A46C4245CCA7322FE54B718FFC";"31.8089";"BA";"Serra Dourada";"0.4900";"IRU";"AT";"Aguardando analise"
" BA-2930303-2CF5B56BE99D437487803766DB17E9EE";"3.4900";"BA";"Serra Dourada";"0.0500";"IRU";"AT";"Aguardando analise"
" BA-2930303-9DFC949B6E7E41E788CC0488869C38EA";"28.8536";"BA";"Serra Dourada";"0.4400";"IRU";"AT";"Aguardando analise"
" BA-2930303-3C4C571F7AD14C218A6CA43833D58502";"0.8708";"BA";"Serra Dourada";"0.0100";"IRU";"AT";"Aguardando analise"
" BA-2930303-765C619932744DE19964159D5122F30E";"144.0635";"BA";"Serra Dourada";"2.1600";"IRU";"AT";"Aguardando analise"
" BA-2930303-8DE820E90D1344F5915776509304ED27";"3.3696";"BA";"Serra Dourada";"0.0500";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930303-F4AFCBDB0AA04DBCA2065C40645D1C80";"80.2939";"BA";"Serra Dourada";"1.2300";"IRU";"AT";"Aguardando analise"
" BA-2930303-8C8C1ABEA58D4FFBA858172711B76D15";"4.8924";"BA";"Serra Dourada";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930303-C122FECB74F04EA6B102A408A4E661CB";"18.5792";"BA";"Serra Dourada";"0.2800";"IRU";"AT";"Aguardando analise"
" BA-2930303-182E750C578C4C05BC292A976ED2E14E";"4.7228";"BA";"Serra Dourada";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930303-C09E3DB59B6647B6905DBFC2D08A12E9";"0.2258";"BA";"Serra Dourada";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2930303-A9A08F25D01B4B17858139F2F1E851B5";"3.3500";"BA";"Serra Dourada";"0.0500";"IRU";"AT";"Aguardando analise"
" BA-2930303-B052503ED2B7447E88AB7B3286FC5CB9";"14.7153";"BA";"Serra Dourada";"0.2100";"IRU";"AT";"Aguardando analise"
" BA-2930303-C2862EF873EF4C159676F910DB446393";"2.0298";"BA";"Serra Dourada";"0.0300";"IRU";"AT";"Aguardando analise"
" BA-2930303-6147DAF2E0524D70BE677BF7123499D6";"13.6576";"BA";"Serra Dourada";"0.2100";"IRU";"AT";"Aguardando analise"
" BA-2930303-4EC4652D9D0D4014AFF8F45022C4D755";"33.9971";"BA";"Serra Dourada";"0.5200";"IRU";"AT";"Aguardando analise"
" BA-2930303-5EE43730E66349B8BD93B6D15EBA682B";"18.8911";"BA";"Serra Dourada";"0.2900";"IRU";"AT";"Aguardando analise"
" BA-2930303-3D940AAFBE41488D8E6CE99CBF9483BC";"8.7062";"BA";"Serra Dourada";"0.1300";"IRU";"AT";"Aguardando analise"
" BA-2930303-5502BB7A226B4BF4A9AFC682A8C46497";"3.4551";"BA";"Serra Dourada";"0.0500";"IRU";"AT";"Aguardando analise"
" BA-2930303-2BCEEB53080146DA9EB70B297B249A58";"11.0023";"BA";"Serra Dourada";"0.1600";"IRU";"AT";"Aguardando analise"
" BA-2930303-0D44AC0346FD4520B1FCE86E08595AD5";"0.5646";"BA";"Serra Dourada";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2930303-093D66273AAD423A85973E3FF848BE1F";"43.0229";"BA";"Serra Dourada";"0.6600";"IRU";"AT";"Aguardando analise"
" BA-2930303-E6D11A623F724E9DB9E679593CE9C8D1";"6.1124";"BA";"Serra Dourada";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2930303-8BF54E22DF514314A96597F7F48CE38A";"0.0229";"BA";"Serra Dourada";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2930303-C9C11A370D914C64BEE97D5842B973F7";"5.1907";"BA";"Serra Dourada";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930303-AFC77E4C74D94650AFD3891770B9F1F1";"34.2854";"BA";"Serra Dourada";"0.5200";"IRU";"AT";"Aguardando analise"
" BA-2930303-9A95C6836A9C45328FAD31A44F2DD3EC";"1.8166";"BA";"Serra Dourada";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2930303-BA1A92B3EF9C417FA9B8177C2DA430E0";"1.3310";"BA";"Serra Dourada";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2930303-0747C1FDD74349588FA7F1141E42239E";"5.1075";"BA";"Serra Dourada";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930303-6B1F471E6CF04B1AA98F61DAACAE8DB4";"15.8038";"BA";"Serra Dourada";"0.2400";"IRU";"AT";"Aguardando analise"
" BA-2930303-2CB10F03C17C43D8A10502F065010101";"17.7419";"BA";"Serra Dourada";"0.2700";"IRU";"AT";"Aguardando analise"
" BA-2930303-C6A7D6975F5E44D19DB92937FEDDB9F2";"11.9518";"BA";"Serra Dourada";"0.1800";"IRU";"AT";"Aguardando analise"
" BA-2930303-124441F03A39434FB1D40BB8B6DA7B98";"47.9578";"BA";"Serra Dourada";"0.7400";"IRU";"AT";"Aguardando analise"
" BA-2930303-816217BEB5D7497DA2D5F9E21A57ADEA";"6.3421";"BA";"Serra Dourada";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2930303-32810726B0904652A5BC2C1255F74242";"10.0064";"BA";"Serra Dourada";"0.1500";"IRU";"AT";"Aguardando analise"
" BA-2930303-628FD2CFC66B462D82232642727D7672";"2.7464";"BA";"Serra Dourada";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2930303-28E272AAC4B8460D94D938B1A0FF4831";"73.2814";"BA";"Serra Dourada";"1.1300";"IRU";"AT";"Aguardando analise"
" BA-2930303-DF952220A57448EBA37689F63724B57F";"1.9295";"BA";"Serra Dourada";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2930303-9AB8F427E29F44E28553080C209C3342";"4.5049";"BA";"Serra Dourada";"0.0600";"IRU";"AT";"Aguardando analise"
" BA-2930303-CC466939C27D4371B5A57F9836A625FF";"75.5779";"BA";"Serra Dourada";"1.1600";"IRU";"AT";"Aguardando analise"
" BA-2930303-4494452AAF2A40C78EE9767D0ACE0F0D";"3.3562";"BA";"Serra Dourada";"0.0500";"IRU";"AT";"Aguardando analise"
