"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" MG-3111101-A436C81346824ABB8C510E9292915A05";"48.5387";"MG";"Campina Verde";"1.6180";"IRU";"AT";"Aguardando analise"
" MG-3111101-5D39B206A9B64FAEB93A00CF814192B1";"180.9239";"MG";"Campina Verde";"6.0308";"IRU";"AT";"Aguardando analise"
" MG-3111101-FF2966141A634A27B2DB9345D6860A29";"240.1569";"MG";"Campina Verde";"8.0052";"IRU";"AT";"Aguardando analise"
" MG-3111101-9515981B26D3417794583A084EA162CA";"399.7640";"MG";"Campina Verde";"13.3255";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3111101-8E8DC56F607144B6A3C237B97EFA98FA";"45.3362";"MG";"Campina Verde";"1.5200";"IRU";"AT";"Aguardando análise"
" MG-3111101-516FB918D5214B33B888725100C3FE0E";"26.8820";"MG";"Campina Verde";"0.8961";"IRU";"AT";"Aguardando analise"
" MG-3111101-546CBFFEB2934BE9A7BD7598F63FDB9E";"3.0098";"MG";"Campina Verde";"0.1500";"IRU";"AT";"Aguardando análise"
" MG-3111101-B86C63D8BE0C466096E8503A63C804DF";"172.9799";"MG";"Campina Verde";"5.7660";"IRU";"AT";"Aguardando analise"
" MG-3111101-DD3D7A426B464561BD03D2C1B3C490B8";"3.6782";"MG";"Campina Verde";"0.1226";"IRU";"AT";"Aguardando analise"
" MG-3111101-C8E10AEC6ED44C51B301EA95F74B729A";"23.8830";"MG";"Campina Verde";"0.7961";"IRU";"AT";"Aguardando analise"
" MG-3111101-D51313791EFB4C5F9629BB281A93458C";"20.8108";"MG";"Campina Verde";"0.6937";"IRU";"AT";"Aguardando analise"
" MG-3111101-185FC4DFFE6342AF949FB6BB84F27F1A";"34.7654";"MG";"Campina Verde";"1.1588";"IRU";"AT";"Aguardando analise"
" MG-3111101-2CEBDF2347BD4865AE316F02B07F6F99";"25.4565";"MG";"Campina Verde";"0.8500";"IRU";"AT";"Aguardando análise"
" MG-3111101-AA063B593EB44759BBE380C8740F6B59";"9.5810";"MG";"Campina Verde";"0.3200";"IRU";"AT";"Aguardando análise"
" MG-3111101-58A83919535D49B7A7960FC2CB8BD407";"113.4459";"MG";"Campina Verde";"3.7815";"IRU";"AT";"Aguardando analise"
" MG-3111101-B84CFE892B994D659DD20EACA0001D22";"52.2237";"MG";"Campina Verde";"1.7408";"IRU";"AT";"Aguardando analise"
" MG-3111101-4EF8D0C8BEEC43E99D0785249AF3ADA9";"21.7111";"MG";"Campina Verde";"0.7237";"IRU";"AT";"Aguardando analise"
" MG-3111101-55E5724916E6424D9B6B251544FF9862";"82.9320";"MG";"Campina Verde";"2.7644";"IRU";"AT";"Aguardando analise"
" MG-3111101-1EA1C8B0526C409C964F5F32D82BA50F";"98.4312";"MG";"Campina Verde";"3.2810";"IRU";"AT";"Aguardando analise"
" MG-3111101-CBD712770BE4445AA983D4D4438092F3";"10.2248";"MG";"Campina Verde";"0.3408";"IRU";"AT";"Aguardando analise"
" MG-3111101-5B7415F4BC6A48CDBBB4C197437D0DEF";"15.2800";"MG";"Campina Verde";"0.5100";"IRU";"AT";"Aguardando análise"
" MG-3111101-21D3F615C322427B9938DB0B2C1D9CB7";"129.0792";"MG";"Campina Verde";"4.3026";"IRU";"AT";"Aguardando analise"
" MG-3111101-C40FD16576C143F2B2E09C498FC8114F";"5.6700";"MG";"Campina Verde";"0.1900";"IRU";"AT";"Aguardando análise"
" MG-3111101-E54637A0DF964A4A84A2F992850C552C";"3.2100";"MG";"Campina Verde";"0.1100";"IRU";"AT";"Aguardando análise"
" MG-3111101-CEDE31B13F56422AB69F22EB8CABA2DA";"119.9072";"MG";"Campina Verde";"3.9969";"IRU";"AT";"Aguardando analise"
" MG-3111101-607D38498D7A426DB47A98469462E618";"52.8285";"MG";"Campina Verde";"1.7700";"IRU";"AT";"Aguardando análise"
" MG-3111101-A48B1CD362504B1EB910B19C3D7FE504";"48.0922";"MG";"Campina Verde";"1.6100";"IRU";"AT";"Aguardando análise"
" MG-3111101-FB92CD21F28647DEAB7B7F250649F5D6";"151.9357";"MG";"Campina Verde";"5.0645";"IRU";"AT";"Aguardando analise"
" MG-3111101-AF1BE5EE82684724BB0CA33D674779DB";"30.9638";"MG";"Campina Verde";"1.0321";"IRU";"AT";"Aguardando analise"
" MG-3111101-829C675BB11446D38A84B97E4576289C";"93.4110";"MG";"Campina Verde";"3.1137";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3111101-A6DCEEF6B5CA4C8889EEB67FF3D90B3F";"104.2383";"MG";"Campina Verde";"3.4746";"IRU";"AT";"Aguardando analise"
" MG-3111101-6C79D3890B124527839433CE666161BD";"403.3972";"MG";"Campina Verde";"13.4466";"IRU";"AT";"Aguardando analise"
" MG-3111101-CBEFC86402B04DEAABDED8B1BB984F9D";"298.1120";"MG";"Campina Verde";"9.9371";"IRU";"AT";"Aguardando analise"
" MG-3111101-AE30447FF9B146D8A38E9EE512BDB632";"38.3501";"MG";"Campina Verde";"1.2783";"IRU";"AT";"Aguardando analise"
" MG-3111101-DC67B5CEB0E84CDE81D982ED8ACC9DD5";"69.7394";"MG";"Campina Verde";"2.3246";"IRU";"AT";"Aguardando analise"
" MG-3111101-BA000CEAA4734AC8914BAAC28ADA0771";"99.8540";"MG";"Campina Verde";"3.3285";"IRU";"AT";"Aguardando analise"
" MG-3111101-80BE6D7D9CF14D27AA9FE44F0626B686";"3070.6388";"MG";"Campina Verde";"102.3546";"IRU";"AT";"Aguardando analise"
" MG-3111101-094C7D949AF54B85BE9294D7DD176BA8";"86.4171";"MG";"Campina Verde";"2.8806";"IRU";"AT";"Aguardando analise"
" MG-3111101-ABAC153FE2434E4DA7BBA550EFAD7ED8";"16.9738";"MG";"Campina Verde";"0.5658";"IRU";"AT";"Aguardando analise"
" MG-3111101-CF305196FB4240E3B82653F4228F3E7F";"83.4561";"MG";"Campina Verde";"2.7819";"IRU";"AT";"Aguardando analise"
" MG-3111101-F6FEEEF5DFF3436E85669F0391252276";"208.3634";"MG";"Campina Verde";"6.9454";"IRU";"AT";"Aguardando analise"
" MG-3111101-1C4EDC44A91644CCB820CE6607DDA750";"273.9385";"MG";"Campina Verde";"9.1313";"IRU";"AT";"Aguardando analise"
" MG-3111101-3182F03A46F84FEEB3A8A06A0EAAA068";"21.7553";"MG";"Campina Verde";"0.7300";"IRU";"AT";"Aguardando análise"
" MG-3111101-3284BB951B3F4AC3AE6C02A5DEEA8FD4";"47.6985";"MG";"Campina Verde";"1.5900";"IRU";"AT";"Aguardando analise"
" MG-3111101-6F1276CE2DA44802BCF304CDAEE00FE1";"35.5150";"MG";"Campina Verde";"1.1838";"IRU";"AT";"Aguardando analise"
" MG-3111101-9D2AFB4D17E4463DB8544ACC4FCF77BB";"15.1002";"MG";"Campina Verde";"0.5033";"IRU";"AT";"Aguardando analise"
" MG-3111101-9155E700351543A796644C2B05E0715A";"107.1892";"MG";"Campina Verde";"3.5730";"IRU";"AT";"Aguardando análise"
" MG-3111101-2AA5F0612569402FBC826545F16F0841";"676.7693";"MG";"Campina Verde";"22.5590";"IRU";"AT";"Aguardando analise"
" MG-3111101-190A3FFE8465428185B4DE139DB90AAA";"118.9836";"MG";"Campina Verde";"3.9661";"IRU";"AT";"Aguardando analise"
" MG-3111101-8F0DBDA89FBA4250BCCF2AB547B0F90B";"156.6530";"MG";"Campina Verde";"5.2218";"IRU";"AT";"Aguardando analise"
" MG-3111101-2DF1F7F754144B86A23D7FEF4FAFF0EE";"19.5044";"MG";"Campina Verde";"0.6501";"IRU";"AT";"Aguardando analise"
" MG-3111101-0BEBCF1CC2254E3F8DD3E747239B0B7F";"3.7923";"MG";"Campina Verde";"0.1264";"IRU";"AT";"Aguardando analise"
" MG-3111101-C830FD2A295242BAA2D4993337AC3E6B";"72.3838";"MG";"Campina Verde";"2.4128";"IRU";"AT";"Aguardando analise"
" MG-3111101-AB8C7D69D530456294DFBD9E20CE7A29";"79.2251";"MG";"Campina Verde";"2.6408";"IRU";"AT";"Aguardando analise"
" MG-3111101-ED9CD74D9A31410EB700E21357B2A0B1";"68.4499";"MG";"Campina Verde";"2.2900";"IRU";"AT";"Aguardando análise"
" MG-3111101-2C5DE6314744449D8E7442159882F42D";"17.6110";"MG";"Campina Verde";"0.5900";"IRU";"AT";"Aguardando análise"
" MG-3111101-ED829484F1064D23970D07A89025695B";"69.7899";"MG";"Campina Verde";"2.3263";"IRU";"AT";"Aguardando analise"
" MG-3111101-DC3A56C94FA449B695AD1835DB00C08B";"52.6612";"MG";"Campina Verde";"1.7554";"IRU";"AT";"Aguardando analise"
