"                                      car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                       "
" MG-3129103-E0EEF0F1AA3F40559441329267A2722D";"10.6778";"MG";"Gurinhatã";"0.3600";"IRU";"AT";"Aguardando análise"
" MG-3129103-25D615CFFF134A4AADFC9895DD2F18D6";"161.0020";"MG";"Gurinhatã";"5.3667";"IRU";"AT";"Aguardando análise"
" MG-3129103-3CE170970A2F4293AB89D9F0CD0EE3EF";"457.8446";"MG";"Gurinhatã";"15.2615";"IRU";"AT";"Aguardando análise"
" MG-3129103-E1C3DFAED66344B78EA8693DE910C100";"36.0545";"MG";"Gurinhatã";"1.2018";"IRU";"AT";"Aguardando análise"
" MG-3129103-EC05CA2DD23F47A8BF859E544B5D5698";"45.8321";"MG";"Gurinhatã";"1.5400";"IRU";"AT";"Aguardando análise"
" MG-3129103-391D5EFBF75B4D41BD8FB6EBCB1C90B6";"9.4152";"MG";"Gurinhatã";"0.3138";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3129103-04001575AD3244CFA60CA2510B272627";"26.9751";"MG";"Gurinhatã";"0.9000";"IRU";"AT";"Aguardando análise"
" MG-3129103-C8539D116AD246F69AC4785F37735812";"94.6402";"MG";"Gurinhatã";"3.1547";"IRU";"AT";"Aguardando analise"
" MG-3129103-08E1252B67AF4022866722B90979DED5";"77.4436";"MG";"Gurinhatã";"2.5815";"IRU";"AT";"Aguardando análise"
" MG-3129103-38FF9D7E68464EAD9C76E5262EF39F13";"106.1294";"MG";"Gurinhatã";"3.5600";"IRU";"AT";"Aguardando análise"
" MG-3129103-8954C95AF6CB43D59572B63FB55EB2B4";"849.4054";"MG";"Gurinhatã";"28.4800";"IRU";"AT";"Aguardando análise"
" MG-3129103-ADB83B5649B046568E3D34C50217BCB4";"111.3536";"MG";"Gurinhatã";"3.7118";"IRU";"AT";"Aguardando análise"
" MG-3129103-466C8D01A9864B6DA3AC61D09790F272";"18.2641";"MG";"Gurinhatã";"0.6088";"IRU";"AT";"Aguardando análise"
" MG-3129103-8FD505C44B054E6A8B5496C69595A20A";"130.4802";"MG";"Gurinhatã";"4.3493";"IRU";"AT";"Aguardando análise"
" MG-3129103-3738FA9DFD2F4386B2AE2D94339FE5AE";"9.0022";"MG";"Gurinhatã";"0.3001";"IRU";"AT";"Aguardando análise"
" MG-3129103-2AF68D7BEC0D47DDA3CC698F7D8E3991";"24.8923";"MG";"Gurinhatã";"0.8297";"IRU";"AT";"Aguardando análise"
" MG-3129103-5865201C978D4F6DAEBBF526223F2748";"3.1681";"MG";"Gurinhatã";"0.1056";"IRU";"AT";"Aguardando análise"
" MG-3129103-321419CA8CD1410FBAE10261015EB095";"23.6391";"MG";"Gurinhatã";"0.7880";"IRU";"AT";"Aguardando analise"
" MG-3129103-16268CFCA5374682BB7CCB89B679020D";"31.3196";"MG";"Gurinhatã";"1.0440";"IRU";"AT";"Aguardando análise"
" MG-3129103-925C7864748547B0B1DF89D93B6DDA99";"21.0134";"MG";"Gurinhatã";"0.7004";"IRU";"AT";"Aguardando análise"
" MG-3129103-8B0A0796582047C2B49C726EE96800A7";"21.6806";"MG";"Gurinhatã";"0.7227";"IRU";"AT";"Aguardando analise"
" MG-3129103-6B4ACB760CDE412F8F9A133F5AFE6F75";"50.3436";"MG";"Gurinhatã";"1.6781";"IRU";"AT";"Aguardando análise"
" MG-3129103-8466EE363E814111A9791CD376516334";"47.3236";"MG";"Gurinhatã";"1.5775";"IRU";"AT";"Aguardando análise"
" MG-3129103-1FF63D806DA84D559A05D46EA0B5C1F6";"19.9027";"MG";"Gurinhatã";"0.6634";"IRU";"AT";"Aguardando analise"
" MG-3129103-FC6FFD47CF7D47E4993EBE3D82B3E9B3";"9.8781";"MG";"Gurinhatã";"0.3293";"IRU";"AT";"Aguardando analise"
" MG-3129103-35B22F87F16B430EB4FEF0537C03EB62";"96.4243";"MG";"Gurinhatã";"3.2141";"IRU";"AT";"Aguardando análise"
" MG-3129103-50A1EECF034B47AEA5390AD419C81A65";"314.1583";"MG";"Gurinhatã";"10.4719";"IRU";"AT";"Aguardando analise"
" MG-3129103-820C2A584F1045148E1B4DFABA5DE7F5";"84.4749";"MG";"Gurinhatã";"2.8158";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3129103-9C0E8D7BD7D2413E8822B402A669FCD3";"5.8039";"MG";"Gurinhatã";"0.1935";"IRU";"AT";"Aguardando analise"
" MG-3129103-DF5C80B10CE746ABB0357AD7AEF1F4B7";"77.6700";"MG";"Gurinhatã";"2.5900";"IRU";"AT";"Aguardando análise"
" MG-3129103-D617D3A2E2CC4A419070B2959BEB15AA";"22.8000";"MG";"Gurinhatã";"0.7600";"IRU";"AT";"Aguardando análise"
" MG-3129103-7FBE033039FE4C1A9F525B7715CDD62C";"63.7900";"MG";"Gurinhatã";"2.1300";"IRU";"AT";"Aguardando análise"
" MG-3129103-F09E2A7029CB483B9F73BAF6DFBC14A5";"24.2000";"MG";"Gurinhatã";"0.8100";"IRU";"AT";"Aguardando análise"
" MG-3129103-6AE0E34B38254768864EA294778F0E70";"148.7784";"MG";"Gurinhatã";"4.9593";"IRU";"AT";"Aguardando análise"
" MG-3129103-4FF9D7ED480443CA85A9C1ACB27F834E";"16.0000";"MG";"Gurinhatã";"0.5300";"IRU";"AT";"Aguardando análise"
" MG-3129103-445889DB33CF43C09982DE23F99DD576";"243.8700";"MG";"Gurinhatã";"8.1300";"IRU";"AT";"Aguardando análise"
" MG-3129103-D4BF8848B87A48E9B629C4D2AE168578";"42.8953";"MG";"Gurinhatã";"1.4298";"IRU";"AT";"Aguardando analise"
" MG-3129103-17D72751BC8E4A52A6B38CBD78BC52FE";"36.2099";"MG";"Gurinhatã";"1.2070";"IRU";"AT";"Aguardando analise"
" MG-3129103-62F41D1E7DD4454396F0F331D4C6790E";"15.6183";"MG";"Gurinhatã";"0.5206";"IRU";"AT";"Aguardando analise"
" MG-3129103-74469D164444439794509C416A65A34B";"191.7449";"MG";"Gurinhatã";"6.3915";"IRU";"AT";"Aguardando analise"
" MG-3129103-7F123A101DB74521966EFDAF9EF63F28";"188.1365";"MG";"Gurinhatã";"6.3100";"IRU";"AT";"Aguardando análise"
" MG-3129103-FBD5DBF3ABD143D9B54B958DEAADE51B";"348.4079";"MG";"Gurinhatã";"11.6136";"IRU";"AT";"Aguardando analise"
" MG-3129103-4463E8672FC840A9893616FBCDFE6CB8";"0.5659";"MG";"Gurinhatã";"0.0189";"IRU";"AT";"Aguardando analise"
" MG-3129103-4B524D73DE5443CABDA49488554F8169";"21.0652";"MG";"Gurinhatã";"0.7100";"IRU";"AT";"Aguardando análise"
" MG-3129103-BE9C4A50A7D54900957E538C78EA2E07";"222.6960";"MG";"Gurinhatã";"7.4700";"IRU";"AT";"Aguardando análise"
" MG-3129103-19C96A6364264D9086A9A9728527E927";"137.4066";"MG";"Gurinhatã";"4.5802";"IRU";"AT";"Aguardando analise"
" MG-3129103-353597B3FA4249979289EEDBDEE9F4D4";"44.7098";"MG";"Gurinhatã";"1.3800";"IRU";"AT";"Aguardando análise"
" MG-3129103-889B5CD2A7CB4CA6832D261C1A23D622";"47.1912";"MG";"Gurinhatã";"1.5730";"IRU";"AT";"Aguardando analise"
" MG-3129103-8A6654B77D9A4EDEA1CB4291B3353D02";"109.7342";"MG";"Gurinhatã";"3.6578";"IRU";"AT";"Aguardando analise"
" MG-3129103-85DC56FFC907413EBADCAECB7B7D98B5";"22.0501";"MG";"Gurinhatã";"0.7350";"IRU";"AT";"Aguardando analise"
" MG-3129103-6F74A737261D4362B73F588C3F37D3EB";"89.7252";"MG";"Gurinhatã";"2.9908";"IRU";"AT";"Aguardando analise"
" MG-3129103-B118994ED46F4EB5B9A70D5D4DADA045";"101.5787";"MG";"Gurinhatã";"3.3860";"IRU";"AT";"Aguardando analise"
" MG-3129103-DDECA90656D24D9E8093B201C24A9A40";"28.8746";"MG";"Gurinhatã";"0.9700";"IRU";"AT";"Aguardando análise"
" MG-3129103-11593804BFD64784A92AAFEC9BBAAB48";"19.8398";"MG";"Gurinhatã";"0.6613";"IRU";"AT";"Aguardando analise"
" MG-3129103-6D930A038B8747089949B0CA7950CB42";"101.6009";"MG";"Gurinhatã";"3.3867";"IRU";"AT";"Aguardando analise"
" MG-3129103-0B29D18A635F4DEF98382D94C15A50AA";"725.3279";"MG";"Gurinhatã";"24.1776";"IRU";"AT";"Aguardando analise"
" MG-3129103-8B4CCEB5238C4093BFDBB955B0FC0B7B";"85.1989";"MG";"Gurinhatã";"2.8400";"IRU";"AT";"Aguardando analise"
" MG-3129103-5D8244563C70442285F042F5D4F517BA";"185.4552";"MG";"Gurinhatã";"6.1818";"IRU";"AT";"Aguardando analise"
" MG-3129103-98C0E8BC27024D82A039C62195DBFB02";"11.9983";"MG";"Gurinhatã";"0.3999";"IRU";"AT";"Aguardando analise"
" MG-3129103-B9AC75157B024C578FEB5778B1946D7B";"16.6318";"MG";"Gurinhatã";"0.5544";"IRU";"AT";"Aguardando analise"
" MG-3129103-8850206811E94C5D8DA5AF3F935C33A2";"119.7888";"MG";"Gurinhatã";"3.9930";"IRU";"AT";"Aguardando analise"
" MG-3129103-1BED90700E5F43C7B049692780565854";"125.0935";"MG";"Gurinhatã";"4.1698";"IRU";"AT";"Aguardando analise"
" MG-3129103-CA14F8BF404F469E9C43CA2CAD9E38DA";"125.0010";"MG";"Gurinhatã";"4.1900";"IRU";"AT";"Aguardando análise"
" MG-3129103-AE43168E303F42C28DCF3D6193269909";"226.5773";"MG";"Gurinhatã";"7.5526";"IRU";"AT";"Aguardando analise"
" MG-3129103-CD9EF79F8CA24B6C8FAF5FE785A0C293";"54.9080";"MG";"Gurinhatã";"1.8303";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3129103-A857D1B7BC8347DC8749A1441C6C68E3";"59.7671";"MG";"Gurinhatã";"1.9922";"IRU";"AT";"Aguardando analise"
