"                                            car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                            "
" MS-5007109-0F5B62E6890649C38533CF875694D0B3";"50.3134";"MS";"Ribas do Rio Pardo";"1.4400";"IRU";"AT";"Aguardando analise"
" MS-5007109-8CB923CE541B4F289684348147C51FED";"4.4949";"MS";"Ribas do Rio Pardo";"0.1300";"IRU";"AT";"Aguardando analise"
" MS-5007109-E84C655ACCBD4F9E99D26B605C446D45";"28.9880";"MS";"Ribas do Rio Pardo";"0.8300";"IRU";"AT";"Aguardando analise"
" MS-5007109-C96995EBCC6444149EAAF76C2B35B6B5";"289.0299";"MS";"Ribas do Rio Pardo";"8.3300";"IRU";"AT";"Aguardando analise"
" MS-5007109-E247083052614723961AC93FB2056711";"1040.8570";"MS";"Ribas do Rio Pardo";"29.6800";"IRU";"AT";"Aguardando analise"
" MS-5007109-A8A1450DB30B4EE29D0D25EC0A9B111D";"5.4069";"MS";"Ribas do Rio Pardo";"0.1500";"IRU";"AT";"Aguardando analise"
" MS-5007109-D0EDD92554C24DF8AC4C638744EA3497";"957.4619";"MS";"Ribas do Rio Pardo";"27.2600";"IRU";"AT";"Aguardando analise"
" MS-5007109-B12F7D61DF984EC08BABC3A1E48AD9E5";"1039.9380";"MS";"Ribas do Rio Pardo";"29.7300";"IRU";"AT";"Aguardando analise"
" MS-5007109-24587AA78AD743D6B9462B3836B7149C";"800.1257";"MS";"Ribas do Rio Pardo";"22.8600";"IRU";"AT";"Aguardando analise"
" MS-5007109-9149C6D8746A451BBFD7CB0B72CA4D19";"2110.5568";"MS";"Ribas do Rio Pardo";"60.2500";"IRU";"AT";"Aguardando analise"
" MS-5007109-940887D789C5459A980EF1A89D376468";"309.1583";"MS";"Ribas do Rio Pardo";"8.8300";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5007109-1580EA237CAB42EE94F0EDDCC19F24EB";"2.2495";"MS";"Ribas do Rio Pardo";"0.0600";"IRU";"AT";"Aguardando analise"
" MS-5007109-91C17393D7834F1191D04275047C28DC";"4886.3231";"MS";"Ribas do Rio Pardo";"139.2400";"IRU";"AT";"Aguardando analise"
" MS-5007109-2987BC9D9D944E13AFBED2E1AE438748";"24.5214";"MS";"Ribas do Rio Pardo";"0.6900";"IRU";"AT";"Aguardando analise"
" MS-5007109-98532CF2DBA04AF589253E592C59E027";"7225.8572";"MS";"Ribas do Rio Pardo";"205.7600";"IRU";"AT";"Aguardando analise"
" MS-5007109-03A48C511B3F4553BD9B88B0234BCCAC";"4689.3579";"MS";"Ribas do Rio Pardo";"132.6800";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5007109-A1D0B70BE826452981B6970E58052FB3";"10.0080";"MS";"Ribas do Rio Pardo";"0.2900";"IRU";"AT";"Aguardando analise"
" MS-5007109-9ACC19F57EE842A9A98BC040FAD65C8E";"274.2528";"MS";"Ribas do Rio Pardo";"7.8400";"IRU";"AT";"Aguardando analise"
" MS-5007109-34E5099780BA4F22AE5133EFB48B55C6";"185.3389";"MS";"Ribas do Rio Pardo";"5.2900";"IRU";"AT";"Aguardando analise"
" MS-5007109-F914CE4A1E9E4E39A6E7A78496A0F348";"733.9147";"MS";"Ribas do Rio Pardo";"20.8500";"IRU";"AT";"Aguardando analise"
" MS-5007109-39F5EACE77F94123AD5783F5085335E1";"956.8424";"MS";"Ribas do Rio Pardo";"27.3300";"IRU";"AT";"Aguardando analise"
" MS-5007109-754A7EAF31EB4BF4B79031A5EC77C305";"77.6786";"MS";"Ribas do Rio Pardo";"2.2000";"IRU";"AT";"Aguardando analise"
" MS-5007109-CC4330425D614F99BCA89473C73B67CA";"5.2202";"MS";"Ribas do Rio Pardo";"0.1500";"IRU";"AT";"Aguardando analise"
" MS-5007109-7A4E3FD6F135435B8B8AC83B7EEDB1CF";"5.1640";"MS";"Ribas do Rio Pardo";"0.1500";"IRU";"AT";"Aguardando analise"
" MS-5007109-4DDB0E415A9A44148F72EDE63DA0EED2";"77.1768";"MS";"Ribas do Rio Pardo";"2.2000";"IRU";"AT";"Aguardando analise"
" MS-5007109-051EB9734E0C4D68896DBAE4D5005281";"12.9613";"MS";"Ribas do Rio Pardo";"0.3700";"IRU";"AT";"Aguardando analise"
" MS-5007109-1209765E186E45C68FC24E5CDECA28FB";"291.3955";"MS";"Ribas do Rio Pardo";"8.3200";"IRU";"AT";"Aguardando analise"
" MS-5007109-C1D8E3C14EFD4BA099085AC5B1703623";"1494.5815";"MS";"Ribas do Rio Pardo";"42.7000";"IRU";"AT";"Aguardando analise"
" MS-5007109-19E910A938264271B509ED486C3F8130";"551.7680";"MS";"Ribas do Rio Pardo";"15.7500";"IRU";"AT";"Aguardando analise"
" MS-5007109-62F6B13D986D4F8E9C7A39A0A649F5C9";"2252.9778";"MS";"Ribas do Rio Pardo";"64.3300";"IRU";"AT";"Aguardando analise"
" MS-5007109-04E5AB2B9ECF4FE1801FE77C75280C7D";"1703.0857";"MS";"Ribas do Rio Pardo";"48.6200";"IRU";"AT";"Aguardando analise"
" MS-5007109-417DCBCCAABA4A7A93211BEAD34E0D32";"238.0219";"MS";"Ribas do Rio Pardo";"6.8000";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5007109-1FCB0A1A9FA749E6A66550218561B3FF";"2613.2469";"MS";"Ribas do Rio Pardo";"0.0000";"IRU";"AT";"Aguardando analise"
" MS-5007109-E3393D59D8A44C0B9DFCF628E090A502";"241.2026";"MS";"Ribas do Rio Pardo";"6.8900";"IRU";"AT";"Aguardando analise"
" MS-5007109-D990F7D33E634E3DB53C66B627288DB6";"1921.7260";"MS";"Ribas do Rio Pardo";"54.9100";"IRU";"AT";"Aguardando analise"
" MS-5007109-DF0AB355E50C4A498C94C04027141AC5";"153.5528";"MS";"Ribas do Rio Pardo";"4.3900";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MS-5007109-99719036D6E848229ED25DABF2CB37F8";"47.5238";"MS";"Ribas do Rio Pardo";"1.3600";"IRU";"AT";"Aguardando analise"
" MS-5007109-C01C0B63213B47BBBC64D528D661AC83";"21.4573";"MS";"Ribas do Rio Pardo";"0.6100";"IRU";"AT";"Aguardando analise"
" MS-5007109-7950A1B68EE54C8FABF03216344BBD36";"14.0096";"MS";"Ribas do Rio Pardo";"0.4000";"IRU";"AT";"Aguardando analise"
" MS-5007109-304E186CA6D14FE5B2EFFCC68EEA83D6";"2274.2523";"MS";"Ribas do Rio Pardo";"64.9400";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
