"                                                    car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                                     "
" GO-5204409-386CA9C3FA794EDDA5D87613AADBCFF0";"51.7147";"GO";"Caiapônia";"0.8619";"IRU";"AT";"Aguardando analise"
" GO-5204409-6FA23EED0885499BA2B982D8A72E920C";"72.8220";"GO";"Caiapônia";"1.2137";"IRU";"PE";"Aguardando analise"
" GO-5204409-3E103839A7E84CFEB89E9B59F438C9F6";"28.0958";"GO";"Caiapônia";"0.4683";"IRU";"AT";"Aguardando analise"
" GO-5204409-FAF80EC8F32545D7BA4E20E9467BA32B";"448.2058";"GO";"Caiapônia";"7.4701";"IRU";"AT";"Aguardando análise"
" GO-5204409-96BBFBAEFADB4BB88982405D12005156";"138.0124";"GO";"Caiapônia";"2.3002";"IRU";"AT";"Aguardando análise"
" GO-5204409-299D89D00A8442C9956C306B0B3DD568";"44.4098";"GO";"Caiapônia";"0.7402";"IRU";"AT";"Aguardando analise"
" GO-5204409-6F05598DA66743C798D7D256E81587B0";"226.0191";"GO";"Caiapônia";"3.7670";"IRU";"AT";"Aguardando análise"
" GO-5204409-3495FBC32C3F4A6AB19348B7E39784D9";"16.8809";"GO";"Caiapônia";"0.2813";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5204409-127B3C7C1D0942538157E1F771F84ED7";"203.6653";"GO";"Caiapônia";"3.3944";"IRU";"AT";"Aguardando análise"
" GO-5204409-AA3D872AA2FF47528DA645DC7083C795";"689.8385";"GO";"Caiapônia";"11.4973";"IRU";"AT";"Aguardando analise"
" GO-5204409-3463363EE03048F2B678AA756D9EF8F4";"240.2804";"GO";"Caiapônia";"4.0047";"IRU";"AT";"Aguardando análise"
" GO-5204409-F8908D673EF34C8F9A492F14DACBB02C";"15.2294";"GO";"Caiapônia";"0.2538";"IRU";"AT";"Aguardando análise"
" GO-5204409-208BF0F2A7B14B50A77C1AB6DF947374";"460.6016";"GO";"Caiapônia";"7.6767";"IRU";"AT";"Aguardando análise"
