"                                     car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                     "
" TO-1717503-A1BBD557CFE048A5A5344C6C90234C3F";"922.2826";"TO";"Pium";"11.5285";"IRU";"AT";"Aguardando análise"
" TO-1717503-B735B239B0514D5F87D34E87AEDDCD74";"53.3966";"TO";"Pium";"0.6675";"IRU";"AT";"Aguardando análise"
" TO-1717503-17BB63B20E3D4F98BA132DC5C150872E";"28.0037";"TO";"Pium";"0.3500";"IRU";"AT";"Aguardando análise"
" TO-1717503-29330F3666C5486282604563F502A53E";"161.2104";"TO";"Pium";"2.0151";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1717503-2CD9C24F764D4EC392FC894F3B3A60C7";"169.0982";"TO";"Pium";"2.1137";"IRU";"AT";"Aguardando análise"
" TO-1717503-74318209065A4BEF88B18F4D2AD24473";"484.7042";"TO";"Pium";"6.0588";"IRU";"AT";"Aguardando análise"
" TO-1717503-28184D360FB94B4FB07E928994C574D9";"146.8931";"TO";"Pium";"1.8362";"IRU";"AT";"Aguardando análise"
" TO-1717503-6DE5AF131D1A4AAA92E7CA3DF48C25A1";"118.9278";"TO";"Pium";"1.4866";"IRU";"AT";"Aguardando análise"
" TO-1717503-50B4A7A415F9435AB683CDC582F2C6AB";"2156.5384";"TO";"Pium";"26.9567";"IRU";"AT";"Aguardando analise"
" TO-1717503-26684AF7FD884E428194CB5CEB9A1945";"305.2719";"TO";"Pium";"3.8159";"IRU";"AT";"Aguardando análise"
" TO-1717503-599E184A846D471B9DA1FADED1F9E4F7";"2298.9443";"TO";"Pium";"28.7368";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1717503-100E6CE938D040788FF0CA8F82CA6B36";"184.6222";"TO";"Pium";"2.3078";"IRU";"AT";"Aguardando análise"
" TO-1717503-AC71E75842144329B7087C31EDB07DE6";"847.8737";"TO";"Pium";"10.5984";"IRU";"AT";"Aguardando analise"
" TO-1717503-13EB85E7A9FB4F489935BFBAA19A5A25";"604.4916";"TO";"Pium";"7.5561";"IRU";"AT";"Aguardando análise"
" TO-1717503-85A571BF6DCC487EB24BD0CAD7593848";"125.7231";"TO";"Pium";"1.5716";"IRU";"AT";"Aguardando analise"
" TO-1717503-5BFB87F645AD40AAA3D8298D57458CB5";"31.4565";"TO";"Pium";"0.3932";"IRU";"AT";"Aguardando analise"
" TO-1717503-F01563EAE1FA45CBA8826CA0EBECF053";"283.9862";"TO";"Pium";"3.5498";"IRU";"AT";"Aguardando analise"
" TO-1717503-680C9007DED84A7DB94DBBC7B3AD55BE";"1051.9028";"TO";"Pium";"13.1488";"IRU";"AT";"Aguardando analise"
" TO-1717503-BCD8902F142F4BD58B709F2677CC02B6";"10016.1111";"TO";"Pium";"125.2014";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1717503-2F80970CBCC44041B3E81ACC51B76550";"267.2206";"TO";"Pium";"3.3403";"IRU";"AT";"Aguardando analise"
" TO-1717503-A5E60890C8BB40DF88849B050B283A32";"203.7620";"TO";"Pium";"2.5470";"IRU";"AT";"Aguardando analise"
" TO-1717503-D460ABACE6E44A4A9F584DD12C782FA5";"268.5796";"TO";"Pium";"3.3572";"IRU";"AT";"Aguardando analise"
" TO-1717503-0A6D9E6843E14E6997DF66D3B2342178";"157.1011";"TO";"Pium";"1.9638";"IRU";"AT";"Aguardando análise"
" TO-1717503-7400111DA1A046ABBD600BBED6327D9E";"21.9303";"TO";"Pium";"0.2741";"IRU";"AT";"Aguardando analise"
" TO-1717503-1144E4447055415AAE84CBFE0EFBD496";"376.4745";"TO";"Pium";"4.7059";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1717503-96448164EF5D4EB3B329D7454135FD69";"436.7522";"TO";"Pium";"5.4594";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1717503-079FE83A09584D70AEB5250AF33828F9";"263.0940";"TO";"Pium";"3.2887";"IRU";"AT";"Aguardando analise"
" TO-1717503-982883349CBA491D8A2669048DEE687F";"47.7794";"TO";"Pium";"0.5972";"IRU";"AT";"Aguardando analise"
" TO-1717503-A87DC44C08B342D4A0701EDEDB524586";"1114.0748";"TO";"Pium";"13.9259";"IRU";"AT";"Aguardando analise"
" TO-1717503-26A60CEE26C541B49E9F90D571E235AB";"1256.3271";"TO";"Pium";"15.7041";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1717503-482FCA2DE0E9421E90290EB06EAED8B8";"1816.8903";"TO";"Pium";"22.7654";"IRU";"AT";"Aguardando analise"
" TO-1717503-C56536E9DF14471EBF736479BBDD88C0";"455.3702";"TO";"Pium";"5.6921";"IRU";"AT";"Aguardando análise"
" TO-1717503-4C23957A8DC344E5B71BCB9576C13BF0";"213.5990";"TO";"Pium";"2.6700";"IRU";"AT";"Aguardando análise"
" TO-1717503-BDC32696CB78486EA56699358220C25A";"1011.4077";"TO";"Pium";"12.6426";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1717503-EE93AF3E60F84C268218995DC48BCD5C";"65.4508";"TO";"Pium";"0.8181";"IRU";"AT";"Aguardando analise"
" TO-1717503-979331FF7504429BA0612DDB9BA98AA6";"890.2460";"TO";"Pium";"11.1281";"IRU";"AT";"Aguardando análise"
" TO-1717503-040622F8313542DD88C3856B9BF9CA8C";"1487.6220";"TO";"Pium";"18.5953";"IRU";"AT";"Aguardando análise"
" TO-1717503-28D85DDC728A4A48A9F09D92DEC8EA06";"36.9920";"TO";"Pium";"0.4624";"IRU";"AT";"Aguardando analise"
" TO-1717503-0F76E78BEA754D22921A43358BE4D074";"3273.0358";"TO";"Pium";"40.9130";"IRU";"AT";"Aguardando analise"
" TO-1717503-DA635031D62C447BB42FB97FFA3936E0";"95.4442";"TO";"Pium";"1.1931";"IRU";"AT";"Aguardando analise"
" TO-1717503-3BEE5D5F143B489D90B67D7DABAA242E";"1362.2000";"TO";"Pium";"17.0275";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1717503-09B14A84405D4AB8BAE236FD48CAB40E";"4177.9255";"TO";"Pium";"52.2241";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1717503-029B217BDB11421CACE91FB5FE39CFD8";"2188.8384";"TO";"Pium";"27.3605";"IRU";"AT";"Aguardando análise"
" TO-1717503-BA494B092AF5428BB5A7EC35495019B0";"1180.1308";"TO";"Pium";"14.7516";"IRU";"AT";"Aguardando análise"
" TO-1717503-8503B90C735549BD8E60E547DD50D154";"225.1545";"TO";"Pium";"2.8144";"IRU";"AT";"Aguardando analise"
" TO-1717503-950491D375EA4109810E62E048556162";"1605.8707";"TO";"Pium";"20.0733";"IRU";"AT";"Aguardando analise"
" TO-1717503-7052063EAD5B4601B32007E47E00DCCE";"139.0861";"TO";"Pium";"1.7386";"IRU";"AT";"Aguardando analise"
" TO-1717503-7A1AEF44323948E78506639A7A267738";"145.2052";"TO";"Pium";"1.8151";"IRU";"AT";"Aguardando analise"
" TO-1717503-2B6C0B9E63AC406088F627EDA9F2E130";"231.8820";"TO";"Pium";"2.8985";"IRU";"AT";"Aguardando analise"
" TO-1717503-F5F32F9C67354D158FF3943468170714";"840.1312";"TO";"Pium";"10.5016";"IRU";"AT";"Aguardando analise"
" TO-1717503-FD8E2E09086A4FCDBBE7BECB9DEDF30A";"322.2531";"TO";"Pium";"4.0282";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1717503-C522FE11C8DE421A8B913BA0AC9245CB";"95.5292";"TO";"Pium";"1.1941";"IRU";"AT";"Aguardando analise"
" TO-1717503-8B3EDCAC3D9947C4BC8492DDE0877978";"50.6716";"TO";"Pium";"0.6334";"IRU";"AT";"Aguardando analise"
" TO-1717503-0F86D7516FCB48EA93E918056650DEE5";"134.9566";"TO";"Pium";"1.6870";"IRU";"AT";"Aguardando analise"
" TO-1717503-16A9C7BE01DF4D24958FE8730C88FD00";"567.4016";"TO";"Pium";"7.0925";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1717503-0D00587705984944B5AEDD413DEE150E";"9.7021";"TO";"Pium";"0.1213";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
