"                                                    car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                                     "
" MA-2103802-4BD6168BE9FF474E90B60620C5812A09";"46.8346";"MA";"Dom Pedro";"0.6691";"IRU";"AT";"Aguardando análise"
" MA-2103802-D37EBBFEFE3443229F5DDA46CE809FFC";"31.2172";"MA";"Dom Pedro";"0.4460";"IRU";"AT";"Aguardando analise"
" MA-2103802-4F935B0DC35F4A5584EE5907E7E55893";"27.0588";"MA";"Dom Pedro";"0.3866";"IRU";"AT";"Aguardando análise"
" MA-2103802-8653F41C0E9E40F797B594A9D0A4792B";"0.1733";"MA";"Dom Pedro";"0.0025";"IRU";"AT";"Aguardando analise"
" MA-2103802-8E374D3C6F224D47B2B4FD7D87ABD209";"7.1678";"MA";"Dom Pedro";"0.1024";"IRU";"AT";"Aguardando análise"
" MA-2103802-67A4D992A937436D817DC3474810DD6D";"11.4567";"MA";"Dom Pedro";"0.1637";"IRU";"AT";"Aguardando analise"
" MA-2103802-5D365224ED20415A94BDDC50BFFE7E93";"3.0487";"MA";"Dom Pedro";"0.0436";"IRU";"AT";"Aguardando análise"
" MA-2103802-72D6CE3224BB4F21BF90A88F375C5E52";"15.3264";"MA";"Dom Pedro";"0.2189";"IRU";"AT";"Aguardando análise"
" MA-2103802-6A50CA6BE92B4A0480DD62716EDB6404";"18.8369";"MA";"Dom Pedro";"0.2691";"IRU";"AT";"Aguardando analise"
" MA-2103802-4F03FE14A5DF496BBBB19E41051BFB24";"0.9660";"MA";"Dom Pedro";"0.0138";"IRU";"AT";"Aguardando analise"
" MA-2103802-2F6001C10B56489E80EB0974BC408FE2";"27.3094";"MA";"Dom Pedro";"0.3901";"IRU";"AT";"Aguardando analise"
" MA-2103802-594004E1787340338496DAF4251132B8";"0.9270";"MA";"Dom Pedro";"0.0132";"IRU";"AT";"Aguardando analise"
" MA-2103802-9EDB430D18C34AF9B22553D57FF86951";"41.0020";"MA";"Dom Pedro";"0.5857";"IRU";"PE";"Aguardando análise, não passível de revisão de dados"
" MA-2103802-E67FE281D92940608AF24F04B0B2FC23";"6.3926";"MA";"Dom Pedro";"0.0913";"IRU";"AT";"Aguardando analise"
" MA-2103802-3DD5793AFCEE481AAE9AE68314E1F312";"24.1417";"MA";"Dom Pedro";"0.3449";"IRU";"AT";"Aguardando analise"
" MA-2103802-0471B0F33FC04787A655BA7C75363971";"9.9695";"MA";"Dom Pedro";"0.1424";"IRU";"AT";"Aguardando analise"
" MA-2103802-1B919C28831541C6A8D87296A04BBF0C";"33.2597";"MA";"Dom Pedro";"0.4751";"IRU";"AT";"Aguardando analise"
" MA-2103802-397A8B992D2F4AB692EED0D64130636C";"134.5522";"MA";"Dom Pedro";"1.9222";"IRU";"AT";"Aguardando analise"
" MA-2103802-116ABD2C031247E2B455C8DC73219411";"53.3584";"MA";"Dom Pedro";"0.7623";"IRU";"AT";"Aguardando analise"
" MA-2103802-88ECD9FD945048608AB31068DBF78CF1";"95.8253";"MA";"Dom Pedro";"1.3689";"IRU";"AT";"Aguardando analise"
" MA-2103802-A87D24C01D3D4861B698A7A49AF0AC0C";"11.3055";"MA";"Dom Pedro";"0.1615";"IRU";"AT";"Aguardando analise"
" MA-2103802-6B1D42384E2E412484EE518A058A3EF1";"16.4131";"MA";"Dom Pedro";"0.2345";"IRU";"AT";"Aguardando analise"
" MA-2103802-983904DA7729433A995F167BC3F250CA";"0.0474";"MA";"Dom Pedro";"0.0007";"IRU";"AT";"Aguardando analise"
