"                                       car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                        "
" TO-1703107-854FB785EFC44DBEA2A0B9EE8F3FDB12";"980.3260";"TO";"Barrolândia";"12.2541";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1703107-52AD70101EEC41AC8B5E59166ABEB02D";"33.1495";"TO";"Barrolândia";"0.4144";"IRU";"AT";"Aguardando análise"
" TO-1703107-38C64DEC06B6453B9C3740CA7CDCB3FB";"118.4242";"TO";"Barrolândia";"1.4803";"IRU";"AT";"Aguardando analise"
" TO-1703107-0DD29F5867564095B797A2F8A5930971";"89.3596";"TO";"Barrolândia";"1.1170";"IRU";"AT";"Aguardando análise"
" TO-1703107-14C4A27E7616484BA3EFA764F7E958EC";"115.2409";"TO";"Barrolândia";"1.4405";"IRU";"AT";"Aguardando analise"
" TO-1703107-2AC226F7ED9B4314885163803F0DC5FA";"19.9975";"TO";"Barrolândia";"0.2500";"IRU";"AT";"Aguardando análise"
" TO-1703107-A13F7F6991194F6C977D416360DAF50D";"228.8215";"TO";"Barrolândia";"2.8603";"IRU";"AT";"Aguardando analise"
" TO-1703107-C26E9F6D0B1C48BCBF32DEA3494064B6";"43.2472";"TO";"Barrolândia";"0.5406";"IRU";"AT";"Aguardando analise"
" TO-1703107-913F6CACF728440CB1466F76070A9F84";"56.8290";"TO";"Barrolândia";"0.7104";"IRU";"AT";"Aguardando analise"
" TO-1703107-04076FB18857462690E22583BA4ECD7B";"141.8912";"TO";"Barrolândia";"1.7736";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1703107-8699CA0A76084DF595537B7B65D775A5";"482.3143";"TO";"Barrolândia";"6.0289";"IRU";"AT";"Aguardando analise"
" TO-1703107-292B1271474D44A88574272FFA9D9E24";"2.6099";"TO";"Barrolândia";"0.0326";"IRU";"AT";"Aguardando analise"
" TO-1703107-39A8F97394DE4C50976DEE043372A864";"140.0479";"TO";"Barrolândia";"1.7506";"IRU";"AT";"Aguardando analise"
" TO-1703107-36792564308C4A8ABD7137BBE2DF3A48";"14.8369";"TO";"Barrolândia";"0.1855";"IRU";"AT";"Aguardando analise"
" TO-1703107-7FAD33BC951D419C8E345F4713FAE85A";"14.4981";"TO";"Barrolândia";"0.1812";"IRU";"AT";"Aguardando analise"
" TO-1703107-3E4CAE6940DC4604891134FA7FD11DF2";"156.3559";"TO";"Barrolândia";"1.9544";"IRU";"AT";"Aguardando analise"
" TO-1703107-FCE3ED542AFE422885538B37ECF396D6";"132.2003";"TO";"Barrolândia";"1.6525";"IRU";"AT";"Aguardando analise"
