"                                             car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                             "
" BA-2930907-515B237DBD4A40549C09053C5ACCE69F";"1421.4005";"BA";"Tabocas do Brejo Velho";"21.8600";"IRU";"AT";"Aguardando analise"
" BA-2930907-1426E6CCE5384BE1AE1D0F6ABECF9FE1";"4.8692";"BA";"Tabocas do Brejo Velho";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930907-AFE5F775A4EC4876B37171400E05D01A";"6.8989";"BA";"Tabocas do Brejo Velho";"0.1000";"IRU";"AT";"Aguardando analise"
" BA-2930907-D589B88BF1544CD1A8C49356370336B3";"4.4072";"BA";"Tabocas do Brejo Velho";"0.0600";"IRU";"AT";"Aguardando analise"
" BA-2930907-619A4C29C1A74FF6987525404E0CAC27";"11.4337";"BA";"Tabocas do Brejo Velho";"0.1700";"IRU";"AT";"Aguardando analise"
" BA-2930907-1E8B250885F94C3CB3677A09EED566B7";"148.7801";"BA";"Tabocas do Brejo Velho";"2.2800";"IRU";"AT";"Aguardando analise"
" BA-2930907-498952F0DF544FC990640E4AA2B6CB02";"8.2722";"BA";"Tabocas do Brejo Velho";"0.1200";"IRU";"AT";"Aguardando analise"
" BA-2930907-53D78A58E7FD47A39443F5E2CE179EB5";"4.3851";"BA";"Tabocas do Brejo Velho";"0.0600";"IRU";"AT";"Aguardando analise"
" BA-2930907-A7278B70CC704035A4E16D4CF65295BD";"9.5609";"BA";"Tabocas do Brejo Velho";"0.1400";"IRU";"AT";"Aguardando analise"
" BA-2930907-7793C573B0C447DBB9287150C98DB8BF";"44.4161";"BA";"Tabocas do Brejo Velho";"0.6700";"IRU";"AT";"Aguardando analise"
" BA-2930907-8C5746D3E9CF497D95E7646F82B26EC1";"5.1220";"BA";"Tabocas do Brejo Velho";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930907-5FCD6EB2E3D54C4D8F43300EC0B9C74D";"11.8377";"BA";"Tabocas do Brejo Velho";"0.1800";"IRU";"AT";"Aguardando analise"
" BA-2930907-84A801389E464F85833EC2CCD3DD0681";"972.4445";"BA";"Tabocas do Brejo Velho";"14.6000";"IRU";"AT";"Aguardando analise"
" BA-2930907-DDBE64EC24894DFFBC835B89FD2A41BF";"9.3129";"BA";"Tabocas do Brejo Velho";"0.1400";"IRU";"AT";"Aguardando analise"
" BA-2930907-961A2DB023B44723B14FFB64A36647D0";"1.3187";"BA";"Tabocas do Brejo Velho";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2930907-8F29F928A8DB46168901742ED512AA96";"8.4685";"BA";"Tabocas do Brejo Velho";"0.1300";"IRU";"AT";"Aguardando analise"
" BA-2930907-1CF76249BB604A12A62C2774F471BB27";"1.3071";"BA";"Tabocas do Brejo Velho";"0.0100";"IRU";"AT";"Aguardando analise"
" BA-2930907-5BB95A780D374E58A6B5E144F6ECDDFB";"37.1615";"BA";"Tabocas do Brejo Velho";"0.5700";"IRU";"AT";"Aguardando analise"
" BA-2930907-BFA24D8B67B14DDA922EB211ED933930";"7.1894";"BA";"Tabocas do Brejo Velho";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2930907-B7DFF37319C046088EA2E71A083E2940";"12.1747";"BA";"Tabocas do Brejo Velho";"0.1800";"IRU";"AT";"Aguardando analise"
" BA-2930907-28C0C7FCEAFB44198B5C487456298198";"3.3346";"BA";"Tabocas do Brejo Velho";"0.0500";"IRU";"AT";"Aguardando analise"
" BA-2930907-E664ED9B94A64CCAB0215C1024A66181";"2.3871";"BA";"Tabocas do Brejo Velho";"0.0300";"IRU";"AT";"Aguardando analise"
" BA-2930907-3C2F351F31EF4D01A71C7921A037A13A";"63.5786";"BA";"Tabocas do Brejo Velho";"0.9700";"IRU";"AT";"Aguardando analise"
" BA-2930907-DF563A523BBB4737A0F70F0696BB6557";"18.0769";"BA";"Tabocas do Brejo Velho";"0.2700";"IRU";"AT";"Aguardando analise"
" BA-2930907-6A178B266C35462EA373D7D8B55EEE3B";"19.9041";"BA";"Tabocas do Brejo Velho";"0.3300";"IRU";"AT";"Aguardando analise"
" BA-2930907-A01AF3CCD1D54AA78BBA8444FE631047";"8.9911";"BA";"Tabocas do Brejo Velho";"0.1300";"IRU";"AT";"Aguardando analise"
" BA-2930907-120A0262203B4847960AB35B6F9C866B";"13.2545";"BA";"Tabocas do Brejo Velho";"0.2000";"IRU";"AT";"Aguardando analise"
" BA-2930907-A546629E595D48718F20254B91D7C00A";"2.5017";"BA";"Tabocas do Brejo Velho";"0.0300";"IRU";"AT";"Aguardando analise"
" BA-2930907-409B6FA5904749F99D8A2FBCFAA6E61B";"14.9112";"BA";"Tabocas do Brejo Velho";"0.2300";"IRU";"AT";"Aguardando analise"
" BA-2930907-093CCCDA9A4E42A988D8FB2D52081F2B";"9.9855";"BA";"Tabocas do Brejo Velho";"0.1500";"IRU";"AT";"Aguardando analise"
" BA-2930907-0E270228094F48198CA01C7DE53FE58F";"8.8481";"BA";"Tabocas do Brejo Velho";"0.1300";"IRU";"AT";"Aguardando analise"
" BA-2930907-BC1E306E839049759F8F7FD4135075E6";"13.0815";"BA";"Tabocas do Brejo Velho";"0.2000";"IRU";"AT";"Aguardando analise"
" BA-2930907-B121630172BA464AA51AD956C416D437";"9.7770";"BA";"Tabocas do Brejo Velho";"0.1500";"IRU";"AT";"Aguardando analise"
" BA-2930907-9C3DA10131C249AD9310DFE1011E2457";"21.8823";"BA";"Tabocas do Brejo Velho";"0.3300";"IRU";"AT";"Aguardando analise"
" BA-2930907-DF7D236BA68845C8ADF15360F0B9379C";"25.1074";"BA";"Tabocas do Brejo Velho";"0.3800";"IRU";"AT";"Aguardando analise"
" BA-2930907-5647252D6EBA42EDB6F005DD7B904100";"165.4814";"BA";"Tabocas do Brejo Velho";"2.5400";"IRU";"AT";"Aguardando analise"
" BA-2930907-E635E0177AAB4CC28C58D87634BCCE52";"5.8654";"BA";"Tabocas do Brejo Velho";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2930907-129D9D03E960460DB976090CB1384249";"10.3294";"BA";"Tabocas do Brejo Velho";"0.1500";"IRU";"AT";"Aguardando analise"
" BA-2930907-F06790925FA44997AE7B4333F4C0674B";"6.8538";"BA";"Tabocas do Brejo Velho";"0.1000";"IRU";"AT";"Aguardando analise"
" BA-2930907-15020915AA434D008368BB5456FB5AF1";"1.0511";"BA";"Tabocas do Brejo Velho";"0.0100";"IRU";"AT";"Aguardando analise"
" BA-2930907-F938DDB7DF604C19BEA998F95BEB00E2";"6.7278";"BA";"Tabocas do Brejo Velho";"0.1000";"IRU";"AT";"Aguardando analise"
" BA-2930907-70B3B4D2A0F5400BB3CDBB04A3BB1331";"9.5678";"BA";"Tabocas do Brejo Velho";"0.1500";"IRU";"AT";"Aguardando analise"
" BA-2930907-362F7E6B37B34DB5AF3EBFF9EF215671";"24.1082";"BA";"Tabocas do Brejo Velho";"0.3700";"IRU";"AT";"Aguardando analise"
" BA-2930907-990EB699D73C46BBA62FA463AAD1D7C6";"45.6055";"BA";"Tabocas do Brejo Velho";"0.7000";"IRU";"AT";"Aguardando analise"
" BA-2930907-57BF2E82C0B049D8A8CAC7CE43BFFC7E";"6.4333";"BA";"Tabocas do Brejo Velho";"0.1000";"IRU";"AT";"Aguardando analise"
" BA-2930907-FD6898C480ED4227B86FCE58ECE9F649";"42.8861";"BA";"Tabocas do Brejo Velho";"0.6600";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930907-EBFA041A3265417CAE64998371C76CC6";"7.6551";"BA";"Tabocas do Brejo Velho";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2930907-8B15FE532304466682408694D07F9A76";"2.0409";"BA";"Tabocas do Brejo Velho";"0.0300";"IRU";"AT";"Aguardando analise"
" BA-2930907-090ED65B47324EA295FF69587DE59B2C";"1.8158";"BA";"Tabocas do Brejo Velho";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2930907-A82980B078B846BA98A16F4375D8D703";"4.6869";"BA";"Tabocas do Brejo Velho";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930907-81A6CCB56A67451792CAE1508D376395";"7.4341";"BA";"Tabocas do Brejo Velho";"0.1100";"IRU";"AT";"Aguardando analise"
" BA-2930907-B72B96CFC4864F539854ABE5CA9A0155";"9.3626";"BA";"Tabocas do Brejo Velho";"0.1400";"IRU";"AT";"Aguardando analise"
" BA-2930907-B5AA4375ADE8482CB775A088F3356BE7";"23.8192";"BA";"Tabocas do Brejo Velho";"0.3700";"IRU";"AT";"Aguardando analise"
" BA-2930907-8D55C8CB53C84FD7A2D04DB349FEE19A";"6.2011";"BA";"Tabocas do Brejo Velho";"0.0900";"IRU";"AT";"Aguardando analise"
" BA-2930907-DAD1E263930A4A639D0E1F68559E886D";"7.0327";"BA";"Tabocas do Brejo Velho";"0.1000";"IRU";"AT";"Aguardando analise"
" BA-2930907-686AC93B83874F409D1974748F42DB6B";"26.7361";"BA";"Tabocas do Brejo Velho";"0.4000";"IRU";"AT";"Aguardando analise"
" BA-2930907-4D218655A2234130AA1BB9BD5386DC88";"2.0191";"BA";"Tabocas do Brejo Velho";"0.0300";"IRU";"AT";"Aguardando analise"
" BA-2930907-86BAFE013F92474AB48CC6ECCF314D87";"1.6439";"BA";"Tabocas do Brejo Velho";"0.0200";"IRU";"AT";"Aguardando analise"
" BA-2930907-5FE00308E80C498A9E1C79D157CCDBB0";"3.1912";"BA";"Tabocas do Brejo Velho";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2930907-E565458023D947478BB8F6BD0B85702E";"10.4285";"BA";"Tabocas do Brejo Velho";"0.1600";"IRU";"AT";"Aguardando analise"
" BA-2930907-614CABA99B7B4D0885067C7D10AB0354";"13.3040";"BA";"Tabocas do Brejo Velho";"0.2000";"IRU";"AT";"Aguardando analise"
" BA-2930907-C83F0213EE184F078742D1AFE88AC692";"5.8318";"BA";"Tabocas do Brejo Velho";"0.0800";"IRU";"AT";"Aguardando analise"
" BA-2930907-3C095582302C4DB98F137B547B52EF2B";"16.2149";"BA";"Tabocas do Brejo Velho";"0.2400";"IRU";"AT";"Aguardando analise"
" BA-2930907-6006CA58A7FC496BA5E3C4772EA600ED";"0.0183";"BA";"Tabocas do Brejo Velho";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2930907-EFE4F16C62AF4161B589105B3826BE47";"14.7997";"BA";"Tabocas do Brejo Velho";"0.2200";"IRU";"AT";"Aguardando analise"
" BA-2930907-C7A054539B7444CC99ACA9EACCD5AD9B";"23.1262";"BA";"Tabocas do Brejo Velho";"0.3600";"IRU";"AT";"Aguardando analise"
" BA-2930907-062DD9D979A8483EA42F902768636394";"2.6920";"BA";"Tabocas do Brejo Velho";"0.0400";"IRU";"AT";"Aguardando analise"
" BA-2930907-A4F81A50BFF54D0B8803949538382554";"16.8116";"BA";"Tabocas do Brejo Velho";"0.2500";"IRU";"AT";"Aguardando analise"
" BA-2930907-5B8655AE8D154EEFA86A11298D2E2CE4";"6.5305";"BA";"Tabocas do Brejo Velho";"0.1000";"IRU";"AT";"Aguardando analise"
" BA-2930907-A9C04A748083494EA58BC209E9E22ADB";"5.8403";"BA";"Tabocas do Brejo Velho";"0.0800";"IRU";"AT";"Aguardando analise"
" BA-2930907-82F1E9D8E1394B7D8956E49E43D1180F";"15.2444";"BA";"Tabocas do Brejo Velho";"0.2300";"IRU";"AT";"Aguardando analise"
" BA-2930907-CF4E4A32C49B4E2FBCAB8A6B50098584";"11.0963";"BA";"Tabocas do Brejo Velho";"0.1600";"IRU";"AT";"Aguardando analise"
" BA-2930907-95B3EEADDC1B4065B981377D8C1DE941";"5.0958";"BA";"Tabocas do Brejo Velho";"0.0800";"IRU";"AT";"Aguardando analise"
