"                                         car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                          "
" BA-2930758-421F6BF54B0F4E6AAC072F091800117D";"49.7440";"BA";"Sítio do Mato";"0.7600";"IRU";"AT";"Aguardando analise"
" BA-2930758-AD7294E785B049998FAD75E31AB69D55";"3.6701";"BA";"Sítio do Mato";"0.0500";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930758-5B0B094EB06948AB87F347DA6192151E";"332.8956";"BA";"Sítio do Mato";"5.1000";"IRU";"AT";"Aguardando análise"
" BA-2930758-42D4DDB7D9F248A48492FE06A27BF843";"32.7993";"BA";"Sítio do Mato";"0.5000";"IRU";"AT";"Aguardando analise"
" BA-2930758-CB2F6A9C909344719936EFF42ED19C84";"36.3847";"BA";"Sítio do Mato";"0.5600";"IRU";"AT";"Aguardando analise"
" BA-2930758-AAE761FB42E6488CABA27A899EB98EB6";"4.8804";"BA";"Sítio do Mato";"0.0700";"IRU";"AT";"Aguardando analise"
" BA-2930758-3AC9DAF9B2914AE18C21938A23843D67";"0.3252";"BA";"Sítio do Mato";"0.0000";"IRU";"AT";"Aguardando analise"
" BA-2930758-798C92DC00C84200ADB8192A2CE91331";"38.5038";"BA";"Sítio do Mato";"0.5900";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930758-EB8A3FB0CFC54787A551091E937E911E";"32.5071";"BA";"Sítio do Mato";"0.4900";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930758-0488EE1FFD494AEF8E0B5F31A9558D60";"51.9635";"BA";"Sítio do Mato";"0.8000";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930758-A28F7ECD8D674E16BF787DA69DD26713";"8.0594";"BA";"Sítio do Mato";"0.1200";"IRU";"AT";"Aguardando analise"
" BA-2930758-2BAC96C84D724D92B4AD5EC8D13F4E7E";"34.6677";"BA";"Sítio do Mato";"0.5300";"IRU";"AT";"Aguardando analise"
" BA-2930758-B3DE12F65BDD4BCFBF0B5EB14AC63334";"31.4683";"BA";"Sítio do Mato";"0.4800";"IRU";"AT";"Aguardando analise"
" BA-2930758-21FC60C1D0D845DB8289650B04C4459E";"4.0438";"BA";"Sítio do Mato";"0.0600";"IRU";"AT";"Aguardando analise"
" BA-2930758-B01AAD21178D417B85C03148EE227EF9";"123.6209";"BA";"Sítio do Mato";"1.9000";"IRU";"AT";"Aguardando analise"
" BA-2930758-D6F7E5EB8394430CB3FFDD3D118E6292";"0.0002";"BA";"Sítio do Mato";"0.0000";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930758-9FE331B22DAA42EF96F07D6E58D48EF3";"123.9087";"BA";"Sítio do Mato";"2.0000";"IRU";"AT";"Aguardando analise"
" BA-2930758-490DFA49F9174B21B84F9230E20816F8";"25.0284";"BA";"Sítio do Mato";"0.3600";"IRU";"AT";"Aguardando analise"
" BA-2930758-3D3E6E1DDFAB4E50BCF8BA596323633D";"30.5150";"BA";"Sítio do Mato";"0.4600";"IRU";"AT";"Aguardando analise"
" BA-2930758-D9783BDEE34941B6BBBC67E3342A8474";"28.9116";"BA";"Sítio do Mato";"0.4600";"IRU";"AT";"Aguardando analise"
" BA-2930758-A4BDE8BDE3E44CD0AA28B1D720B94F62";"58.3217";"BA";"Sítio do Mato";"0.8900";"IRU";"AT";"Aguardando analise"
" BA-2930758-A256C0935D104B67BFDF125A6B620533";"37.0851";"BA";"Sítio do Mato";"0.5600";"IRU";"AT";"Aguardando analise"
" BA-2930758-3CF3475115B140B7857970C99F0B9C89";"55.0529";"BA";"Sítio do Mato";"0.8300";"IRU";"AT";"Aguardando analise"
" BA-2930758-D3310A25B4CC423FAE8524F311247688";"5.2902";"BA";"Sítio do Mato";"0.0800";"IRU";"AT";"Aguardando analise"
" BA-2930758-AD293A3131A64B209E385911BA85C9C3";"3139.1490";"BA";"Sítio do Mato";"0.8049";"AST";"AT";"Aguardando analise"
" BA-2930758-9631DAAEF1BA49479FA13029FB269837";"34.9644";"BA";"Sítio do Mato";"0.5300";"IRU";"AT";"Aguardando analise"
" BA-2930758-8685D70E024E4292BE13D603ECCE010C";"1084.1140";"BA";"Sítio do Mato";"0.5751";"AST";"AT";"Aguardando analise"
" BA-2930758-ADD53694D49940D5B9B62A5825A6D483";"14.8376";"BA";"Sítio do Mato";"0.2200";"IRU";"AT";"Aguardando analise"
" BA-2930758-EF67151C94D24F7EB49811CD2117E5A6";"18.1836";"BA";"Sítio do Mato";"0.3000";"IRU";"AT";"Aguardando analise"
" BA-2930758-7155DEEA6F004782934C15252DC30749";"48.4186";"BA";"Sítio do Mato";"0.7400";"IRU";"AT";"Aguardando analise"
" BA-2930758-D5DD1B07DB3647709F6624AC28A7A04C";"28.9857";"BA";"Sítio do Mato";"0.4400";"IRU";"AT";"Aguardando analise"
" BA-2930758-017EE7A43EF142F680BC31CA54208A8A";"27.2191";"BA";"Sítio do Mato";"0.4100";"IRU";"AT";"Aguardando analise"
" BA-2930758-55BF43D4A9994CD8B6861574283055C2";"73.6215";"BA";"Sítio do Mato";"1.2000";"IRU";"AT";"Aguardando analise"
" BA-2930758-2C422ED86D944998B818AED6D9C757CB";"128.0835";"BA";"Sítio do Mato";"1.9500";"IRU";"AT";"Aguardando analise"
" BA-2930758-C82EC5F2D2A4400FA5A04DBA5311C4CD";"41.0589";"BA";"Sítio do Mato";"0.6400";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" BA-2930758-BC34019B3648423BBCECC1A50B7CF1A7";"24.5925";"BA";"Sítio do Mato";"0.3700";"IRU";"AT";"Aguardando analise"
" BA-2930758-F82647723B354625B2B02461ACE85E9F";"15.7954";"BA";"Sítio do Mato";"0.2400";"IRU";"AT";"Aguardando analise"
" BA-2930758-BB0A018B653A418F8D28BA5167EF2C7E";"0.7512";"BA";"Sítio do Mato";"0.0100";"IRU";"AT";"Aguardando analise"
" BA-2930758-09C162A5581B4BB0BD80E9A841C68D93";"29.0359";"BA";"Sítio do Mato";"0.4500";"IRU";"AT";"Aguardando analise"
" BA-2930758-419F38A6D92B429B908FE49D0C83AED2";"226.5301";"BA";"Sítio do Mato";"3.4800";"IRU";"AT";"Aguardando analise"
" BA-2930758-26DDB7FD41E945A7B183936F69688BCA";"40.1519";"BA";"Sítio do Mato";"0.6100";"IRU";"AT";"Aguardando analise"
" BA-2930758-8C208828FEED47B5BA087ED9BAB00E82";"36.8922";"BA";"Sítio do Mato";"0.5600";"IRU";"AT";"Aguardando analise"
" BA-2930758-C41EF11AE9A84DED86C322D0F1B4EAB0";"26.0251";"BA";"Sítio do Mato";"0.4000";"IRU";"AT";"Aguardando analise"
