"                                                    car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                                    "
" GO-5217203-1E802B0A374C43289F8E29397E4CFF6E";"11.1529";"GO";"Piranhas";"0.2231";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" GO-5217203-DF5487FBF18F4738BA540A20B2309E7A";"72.6395";"GO";"Piranhas";"1.4528";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5217203-360FCE509EE44038902B17CFDE6369D0";"76.9559";"GO";"Piranhas";"1.5391";"IRU";"PE";"Aguardando analise"
" GO-5217203-02EF7FFB99C849CC8B5C9AF54E5399B0";"110.1168";"GO";"Piranhas";"2.2023";"IRU";"AT";"Aguardando análise"
" GO-5217203-CF2DB98CD2D8411EAD7B98E26801CDC7";"59.1743";"GO";"Piranhas";"1.1835";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5217203-A61CA811E9224E98B8B9BB1EF6788347";"24.2433";"GO";"Piranhas";"0.4849";"IRU";"AT";"Aguardando análise"
" GO-5217203-F42A1AB920DB4250B33C60632F328CDE";"6.4926";"GO";"Piranhas";"0.1299";"IRU";"AT";"Aguardando análise"
" GO-5217203-1EFED359CB1E475A913BF7D1FCC36257";"175.0277";"GO";"Piranhas";"3.5006";"IRU";"AT";"Aguardando análise"
" GO-5217203-09AB6DB35920433098F96443569DE2B1";"24.8860";"GO";"Piranhas";"0.4977";"IRU";"PE";"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
" GO-5217203-0188E193642C42099F81A45CE9B0252F";"41.9202";"GO";"Piranhas";"0.8384";"IRU";"AT";"Aguardando analise"
" GO-5217203-93D47C197E4841C6BF6F1A971AA9C2BE";"33.4122";"GO";"Piranhas";"0.6682";"IRU";"AT";"Aguardando análise"
" GO-5217203-B8198B1E7B454EA6A35E9A0050040079";"9.3653";"GO";"Piranhas";"0.1873";"IRU";"AT";"Aguardando analise"
